                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 1.4352,                 1.9585,                 1.2352,                  0.441,                0.36364,                0.39838,                  0.233,                 1.7041,                 2.7615,                 1.4035,              0.0018416,              0.0018416,              0.0018416
                     19,                 1.5717,                 1.8654,                 1.3106,                0.42967,                0.27273,                0.31154,                0.16232,                 1.8947,                 3.1915,                 1.4842,              0.0018317,              0.0018317,              0.0018317
                     20,                 1.4683,                 1.7094,                 1.2631,                0.11364,                0.45455,                0.06529,                0.03412,                 1.8943,                 4.2086,                 1.4909,              0.0018218,              0.0018218,              0.0018218
                     21,                 1.3926,                 1.7374,                 1.1988,                0.19955,                0.36364,                0.12875,                0.04774,                 1.9352,                 3.4686,                 1.5985,              0.0018119,              0.0018119,              0.0018119
                     22,                 1.4861,                 1.6235,                  1.235,                0.53552,                0.52558,                0.53324,                0.25499,                 1.7987,                 2.1947,                 1.6282,               0.001802,               0.001802,               0.001802
                     23,                 1.4051,                 1.6713,                 1.1907,                0.55325,                0.54545,                0.52216,                0.26917,                 1.8309,                  2.073,                 1.5836,              0.0017921,              0.0017921,              0.0017921
                     24,                 1.4368,                 1.6787,                 1.2522,                0.51845,                0.54545,                0.48623,                0.23165,                 1.9065,                 2.3609,                  1.715,              0.0017822,              0.0017822,              0.0017822
                     25,                 1.3004,                 1.7269,                 1.2068,                0.92802,                0.27273,                0.42355,                0.21109,                 1.8922,                 2.3419,                 1.7054,              0.0017723,              0.0017723,              0.0017723
                     26,                 1.3711,                 1.5009,                 1.1985,                0.34761,                0.63636,                0.42272,                0.21999,                 1.8352,                 2.0629,                 1.7026,              0.0017624,              0.0017624,              0.0017624
                     27,                 1.3431,                 1.3734,                 1.1669,                0.66084,                0.54545,                0.60061,                0.27786,                 1.8569,                 1.8731,                 1.5376,              0.0017525,              0.0017525,              0.0017525
                     28,                 1.4131,                 1.4264,                 1.2221,                0.85598,                0.45455,                0.51332,                0.27677,                 1.8496,                 1.7518,                 1.7088,              0.0017426,              0.0017426,              0.0017426
                     29,                 1.3638,                 1.3325,                 1.1928,                0.89054,                0.45455,                0.53873,                0.28909,                 1.7372,                 1.8264,                 1.6593,              0.0017327,              0.0017327,              0.0017327
                     30,                 1.5463,                 1.5825,                 1.3011,                0.69268,                0.45455,                0.53083,                0.27736,                 1.7308,                 1.9312,                 1.6034,              0.0017228,              0.0017228,              0.0017228
                     31,                 1.3355,                 1.3134,                 1.1607,                0.81386,                0.45455,                0.61831,                0.28874,                 1.7689,                  1.774,                 1.6244,              0.0017129,              0.0017129,              0.0017129
                     32,                 1.3454,                 1.3795,                 1.1926,                0.48483,                0.45455,                0.40463,                0.18637,                 1.7661,                 2.4701,                 1.5732,               0.001703,               0.001703,               0.001703
                     33,                 1.4385,                 1.4996,                 1.2458,                 0.5113,                0.72727,                0.62987,                0.21544,                 1.8917,                 2.1431,                 1.6294,              0.0016931,              0.0016931,              0.0016931
                     34,                 1.4682,                 1.5003,                 1.2581,                0.58571,                0.54545,                0.46728,                0.19031,                 2.0202,                 2.2391,                  1.712,              0.0016832,              0.0016832,              0.0016832
                     35,                 1.3323,                 1.2962,                 1.1972,                0.76434,                0.36364,                0.42376,                0.17423,                 2.2161,                 2.3612,                 1.8368,              0.0016733,              0.0016733,              0.0016733
                     36,                 1.2844,                 1.3359,                 1.1112,                0.68256,                0.45455,                 0.5256,                0.24574,                 1.9228,                 1.8237,                 1.5823,              0.0016634,              0.0016634,              0.0016634
                     37,                 1.2432,                 1.2235,                 1.1359,                0.81341,                0.45455,                0.58874,                0.27799,                 1.8466,                 1.6231,                 1.5909,              0.0016535,              0.0016535,              0.0016535
                     38,                  1.181,                 1.1529,                 1.1118,                   0.58,                0.50455,                0.51783,                0.26025,                 1.9281,                  1.601,                 1.7042,              0.0016436,              0.0016436,              0.0016436
                     39,                 1.3262,                 1.2886,                 1.1486,                0.51743,                0.58664,                  0.574,                0.28362,                 1.8875,                  1.683,                   1.71,              0.0016337,              0.0016337,              0.0016337
                     40,                 1.3837,                 1.1814,                 1.2008,                0.60372,                0.45455,                0.52094,                0.24889,                  1.855,                 1.9877,                 1.6454,              0.0016238,              0.0016238,              0.0016238
                     41,                 1.3315,                 1.1938,                 1.1465,                0.74319,                0.52811,                0.65518,                0.35154,                 1.8151,                 1.7065,                 1.6163,              0.0016139,              0.0016139,              0.0016139
                     42,                 1.3104,                 1.0814,                 1.1756,                0.94396,                0.54545,                0.79182,                 0.3574,                 1.6844,                 1.1768,                 1.5389,               0.001604,               0.001604,               0.001604
                     43,                 1.2782,                 1.1701,                 1.1395,                0.69866,                0.63272,                0.72598,                0.34801,                 1.6863,                  1.325,                 1.5377,              0.0015941,              0.0015941,              0.0015941
                     44,                 1.2212,                 1.1433,                 1.1667,                0.96902,                0.36364,                0.45537,                0.22877,                 1.8238,                 2.1042,                 1.6658,              0.0015842,              0.0015842,              0.0015842
                     45,                 1.3111,                 1.1654,                 1.1933,                0.70091,                0.42901,                0.42633,                0.20539,                 1.8542,                 2.1692,                 1.6705,              0.0015743,              0.0015743,              0.0015743
                     46,                  1.344,                 1.2454,                 1.1568,                0.58554,                0.54545,                0.46687,                0.18983,                 1.8571,                 1.8697,                 1.7078,              0.0015644,              0.0015644,              0.0015644
                     47,                 1.3106,                 1.0976,                 1.2255,                0.79732,                0.71629,                0.69728,                0.23284,                 1.8735,                 1.5936,                 1.7005,              0.0015545,              0.0015545,              0.0015545
                     48,                 1.3046,                 1.1088,                 1.1849,                0.99892,                0.63636,                0.75203,                0.26636,                 2.0086,                 1.5747,                 1.7385,              0.0015446,              0.0015446,              0.0015446
                     49,                  1.247,                 1.0366,                 1.1202,                0.68455,                0.63636,                 0.6833,                 0.3045,                 1.7814,                 1.4411,                 1.5282,              0.0015347,              0.0015347,              0.0015347
                     50,                 1.2225,                0.99785,                 1.1611,                0.56964,                0.72233,                0.69886,                0.32223,                 1.9038,                 1.5057,                 1.6329,              0.0015248,              0.0015248,              0.0015248
                     51,                 1.1297,                0.98701,                  1.092,                0.87464,                0.63454,                0.69222,                0.31989,                 1.9169,                 1.4295,                 1.6997,              0.0015149,              0.0015149,              0.0015149
                     52,                 1.0817,                0.97785,                 1.0507,                0.63525,                0.63357,                0.64453,                0.31971,                 1.8322,                 1.4542,                 1.6027,               0.001505,               0.001505,               0.001505
                     53,                 1.1562,                 1.0145,                 1.0805,                0.64873,                0.72727,                0.64172,                0.31649,                 1.7509,                 1.4394,                  1.563,              0.0014951,              0.0014951,              0.0014951
                     54,                 1.1701,                0.96976,                 1.0787,                0.47258,                0.63636,                0.56485,                0.30728,                 1.7294,                 1.5987,                 1.5565,              0.0014852,              0.0014852,              0.0014852
                     55,                 1.2479,                0.96586,                  1.121,                0.61316,                0.54545,                0.61924,                0.31664,                 1.7337,                 1.3938,                 1.6195,              0.0014753,              0.0014753,              0.0014753
                     56,                  1.035,                 0.9331,                 1.0132,                0.46451,                0.39647,                0.45297,                 0.2593,                 1.7454,                 1.9382,                 1.5961,              0.0014654,              0.0014654,              0.0014654
                     57,                 1.2133,                0.98842,                 1.1322,                0.64667,                0.36364,                0.47983,                0.21749,                 1.7853,                 1.9272,                 1.6601,              0.0014555,              0.0014555,              0.0014555
                     58,                 1.1754,                 1.0174,                  1.161,                0.48007,                0.45455,                0.44305,                0.17909,                 2.0302,                 2.1249,                 1.7919,              0.0014456,              0.0014456,              0.0014456
                     59,                 1.0982,                0.97818,                  1.075,                0.92264,                0.36364,                0.47243,                  0.243,                 1.8433,                 1.8308,                 1.4814,              0.0014357,              0.0014357,              0.0014357
                     60,                 1.1188,                 0.9083,                 1.0957,                0.51622,                0.72727,                0.55329,                0.26366,                 1.8478,                 1.6009,                 1.5142,              0.0014258,              0.0014258,              0.0014258
                     61,                 1.0761,                0.90223,                 1.0735,                0.65192,                0.68303,                0.63378,                0.32138,                 1.7746,                  1.565,                 1.4388,              0.0014159,              0.0014159,              0.0014159
                     62,                 1.0295,                 0.9304,                 1.0559,                0.85462,                0.53583,                0.64337,                0.32153,                 1.9385,                 1.7253,                 1.5869,               0.001406,               0.001406,               0.001406
                     63,                 1.2118,                0.92622,                 1.0688,                0.83263,                0.45261,                0.52001,                0.26004,                  1.833,                 1.8814,                 1.5383,              0.0013961,              0.0013961,              0.0013961
                     64,                 1.0884,                 0.9281,                 1.0495,                0.84681,                0.54545,                0.56323,                0.28994,                 1.8033,                 1.9046,                  1.495,              0.0013862,              0.0013862,              0.0013862
                     65,                 1.1415,                0.91602,                 1.0829,                0.83129,                0.54545,                0.57425,                0.28002,                 1.8739,                 1.9086,                 1.5796,              0.0013763,              0.0013763,              0.0013763
                     66,                 1.1769,                 1.0333,                 1.0973,                0.95997,                0.45455,                0.63051,                0.35781,                 1.7388,                 1.6708,                 1.4947,              0.0013664,              0.0013664,              0.0013664
                     67,                 1.1303,                0.91618,                 1.0624,                0.65059,                0.63636,                0.63311,                0.35868,                 1.7168,                 1.6731,                 1.5146,              0.0013565,              0.0013565,              0.0013565
                     68,                 1.1763,                0.90946,                 1.1352,                0.70448,                0.63636,                0.73611,                0.36253,                 1.7703,                 1.4903,                 1.6441,              0.0013466,              0.0013466,              0.0013466
                     69,                 1.1559,                0.97918,                 1.0999,                0.87289,                 0.6256,                0.80914,                0.38059,                 1.7749,                 1.2696,                 1.6709,              0.0013367,              0.0013367,              0.0013367
                     70,                 1.0924,                0.88734,                 1.0672,                0.88074,                0.81818,                0.85057,                0.39828,                 1.8602,                0.89938,                  1.707,              0.0013268,              0.0013268,              0.0013268
                     71,                 1.1732,                0.93577,                 1.0655,                0.99304,                0.81818,                0.86483,                0.45308,                 1.7108,                0.89956,                 1.5958,              0.0013169,              0.0013169,              0.0013169
                     72,                 1.0532,                0.87673,                 1.0446,                0.68638,                0.54545,                0.62691,                0.32291,                 1.8198,                 1.5253,                 1.6514,               0.001307,               0.001307,               0.001307
                     73,                 1.1239,                0.88306,                 1.0948,                0.81896,                0.45455,                0.54797,                0.30845,                 1.8137,                  1.984,                 1.5513,              0.0012971,              0.0012971,              0.0012971
                     74,                 1.1166,                0.88295,                 1.0548,                0.60594,                 0.5603,                0.50323,                0.26361,                 1.9622,                 1.9547,                  1.751,              0.0012872,              0.0012872,              0.0012872
                     75,                 1.1852,                0.93308,                 1.1175,                0.58959,                0.54545,                 0.5033,                0.25846,                 2.0186,                 1.9097,                 1.8296,              0.0012773,              0.0012773,              0.0012773
                     76,                 1.1172,                0.95707,                  1.075,                0.59965,                0.45455,                0.46567,                0.21051,                 1.9863,                 2.0516,                 1.7407,              0.0012674,              0.0012674,              0.0012674
                     77,                  1.302,                 1.0848,                 1.1095,                0.61048,                0.45455,                0.49589,                 0.2163,                 2.0553,                 1.9925,                 1.7958,              0.0012575,              0.0012575,              0.0012575
                     78,                  1.104,                0.85379,                 1.0116,                0.66406,                0.54545,                0.51753,                0.23263,                 2.1821,                 1.6331,                 1.9759,              0.0012476,              0.0012476,              0.0012476
                     79,                  1.024,                0.85364,                 1.0475,                0.81059,                0.45455,                0.52739,                0.27729,                 2.1806,                   1.53,                  2.018,              0.0012377,              0.0012377,              0.0012377
                     80,                  1.025,                0.97759,                 1.0378,                0.77577,                 0.6298,                0.63322,                 0.3222,                  2.078,                 1.3087,                 1.9075,              0.0012278,              0.0012278,              0.0012278
                     81,                 1.0897,                0.84414,                 1.0575,                0.76705,                0.60125,                0.73332,                0.33653,                 1.9179,                 1.5183,                  1.759,              0.0012179,              0.0012179,              0.0012179
                     82,                0.99182,                0.79995,                  1.005,                0.57405,                0.45455,                0.66436,                0.33398,                 1.8003,                 1.7769,                 1.5938,               0.001208,               0.001208,               0.001208
                     83,                  1.151,                0.83236,                 1.0228,                0.67003,                0.54545,                 0.6735,                0.34538,                 1.9018,                 1.4691,                 1.7219,              0.0011981,              0.0011981,              0.0011981
                     84,                 1.0988,                0.83527,                 1.0552,                0.85654,                0.63636,                0.67975,                0.32999,                 1.9448,                 1.1749,                 1.7769,              0.0011882,              0.0011882,              0.0011882
                     85,                 1.0887,                0.79965,                 1.0568,                0.86528,                0.63636,                0.62974,                0.31692,                 1.9225,                 1.2894,                 1.7568,              0.0011783,              0.0011783,              0.0011783
                     86,                 1.1379,                0.86571,                 1.0598,                0.72691,                0.72606,                0.70431,                0.36274,                 1.8876,                 1.3437,                 1.7124,              0.0011684,              0.0011684,              0.0011684
                     87,                 1.0217,                 0.7654,                 1.0357,                0.69735,                0.62912,                0.67114,                0.33489,                 1.9132,                 1.4914,                 1.7605,              0.0011585,              0.0011585,              0.0011585
                     88,                  1.101,                0.85753,                 1.1125,                0.76101,                0.63636,                0.63351,                 0.3027,                 1.9743,                 1.6896,                 1.8447,              0.0011486,              0.0011486,              0.0011486
                     89,                 1.1018,                 0.8125,                 1.0189,                0.78244,                0.65545,                 0.6873,                 0.3631,                 1.7938,                 1.5833,                 1.5862,              0.0011387,              0.0011387,              0.0011387
                     90,                 1.0476,                0.77018,                 1.0203,                0.85589,                0.54066,                0.64495,                0.33869,                 1.9824,                 1.6377,                 1.5757,              0.0011288,              0.0011288,              0.0011288
                     91,                  1.133,                0.81161,                 1.0531,                0.96741,                0.54545,                0.65551,                 0.3135,                 2.1313,                 1.6626,                 1.6425,              0.0011189,              0.0011189,              0.0011189
                     92,                 1.0596,                0.79163,                 1.0041,                0.97269,                0.27273,                0.36135,                0.18671,                 2.0694,                   2.22,                 1.7675,               0.001109,               0.001109,               0.001109
                     93,                  1.075,                0.80138,                 1.0945,                0.97683,                0.36364,                0.41204,                0.24165,                  2.058,                 2.0509,                 1.7918,              0.0010991,              0.0010991,              0.0010991
                     94,                 1.0486,                0.78919,                 1.0442,                0.83158,                0.44977,                0.48145,                0.25639,                 1.8833,                 1.9153,                  1.683,              0.0010892,              0.0010892,              0.0010892
                     95,                 1.0327,                0.72517,                 1.0363,                0.98417,                0.45455,                 0.4924,                0.25892,                 1.9283,                 2.0547,                 1.6773,              0.0010793,              0.0010793,              0.0010793
                     96,                 1.0757,                0.80573,                 1.0627,                0.58941,                0.45455,                0.46832,                0.28876,                 1.7388,                 2.1478,                 1.5265,              0.0010694,              0.0010694,              0.0010694
                     97,                0.99798,                0.73036,                  1.019,                0.69781,                0.54545,                0.62455,                0.34631,                 1.7452,                 1.8597,                  1.531,              0.0010595,              0.0010595,              0.0010595
                     98,                0.95619,                0.76373,                 1.0472,                0.87333,                0.62789,                0.69107,                 0.3237,                 2.0646,                 1.4185,                 1.9612,              0.0010496,              0.0010496,              0.0010496
                     99,                 1.0776,                 0.7565,                 1.0302,                0.87001,                0.63636,                0.61958,                 0.3078,                 2.0965,                   1.47,                 2.0414,              0.0010397,              0.0010397,              0.0010397
                    100,                0.92374,                0.72088,                0.96015,                0.71996,                0.54545,                0.53019,                0.27558,                 2.0562,                 1.5558,                 1.9426,              0.0010298,              0.0010298,              0.0010298
                    101,                 1.0436,                0.78904,                 1.0017,                0.84658,                0.54545,                0.58961,                0.31133,                 1.9717,                 1.3919,                 1.8482,              0.0010199,              0.0010199,              0.0010199
                    102,                 1.0336,                  0.766,                 1.0175,                0.87127,                0.61735,                0.60175,                0.35273,                 1.8083,                 1.2253,                 1.7817,                0.00101,                0.00101,                0.00101
                    103,                0.92981,                0.66787,                0.99721,                0.74912,                0.63636,                0.60753,                0.33376,                 1.8589,                 1.3935,                 1.8234,              0.0010001,              0.0010001,              0.0010001
                    104,                0.91551,                0.68726,                0.95475,                0.79106,                0.72727,                0.67538,                0.37568,                 1.7732,                 1.4861,                 1.6596,              0.0009902,              0.0009902,              0.0009902
                    105,                 0.9419,                0.71173,                0.99005,                0.74875,                0.63636,                  0.659,                  0.396,                 1.8165,                 1.4162,                 1.7107,              0.0009803,              0.0009803,              0.0009803
                    106,                0.92277,                0.71193,                 1.0275,                 0.8873,                0.71688,                0.68814,                0.35132,                  1.892,                 1.1766,                 1.8885,              0.0009704,              0.0009704,              0.0009704
                    107,                0.93111,                0.69279,                0.96485,                0.65131,                0.63636,                0.66418,                0.35728,                 1.7843,                 1.2529,                 1.7586,              0.0009605,              0.0009605,              0.0009605
                    108,                0.96884,                0.71177,                 1.0033,                 0.5053,                0.45455,                0.53172,                0.34618,                 1.5422,                 1.8537,                 1.5258,              0.0009506,              0.0009506,              0.0009506
                    109,                0.92781,                0.73734,                 0.9556,                 0.9653,                0.27273,                0.47464,                0.32685,                 1.5209,                 2.3362,                 1.4297,              0.0009407,              0.0009407,              0.0009407
                    110,                0.92901,                0.68387,                0.95034,                0.97027,                0.27273,                 0.4659,                0.30975,                 1.6431,                 2.2636,                 1.4422,              0.0009308,              0.0009308,              0.0009308
                    111,                0.96984,                 0.6569,                0.98579,                0.46008,                0.45455,                0.51561,                0.33909,                 1.5229,                 1.8411,                 1.3396,              0.0009209,              0.0009209,              0.0009209
                    112,                0.95921,                0.65379,                 0.9993,                0.71404,                0.45408,                0.61577,                 0.3103,                 1.6299,                 1.8263,                 1.5398,               0.000911,               0.000911,               0.000911
                    113,                0.88336,                0.67881,                0.97681,                0.62205,                0.45455,                0.49459,                0.26181,                 1.6241,                 1.8569,                 1.5494,              0.0009011,              0.0009011,              0.0009011
                    114,                0.95737,                0.68001,                 1.0078,                0.66003,                0.53099,                0.47898,                0.27129,                 1.7292,                 1.6555,                 1.6441,              0.0008912,              0.0008912,              0.0008912
                    115,                 0.8972,                0.65675,                0.93982,                0.81747,                0.45455,                0.49491,                0.27862,                 1.8604,                 1.5268,                 1.7963,              0.0008813,              0.0008813,              0.0008813
                    116,                0.96443,                0.71202,                 1.0359,                 0.8228,                0.45455,                0.51743,                0.27419,                 1.8303,                 1.5934,                 1.7117,              0.0008714,              0.0008714,              0.0008714
                    117,                0.88685,                0.61052,                0.96771,                0.82222,                0.45455,                0.54009,                0.28138,                  1.814,                  1.613,                 1.7312,              0.0008615,              0.0008615,              0.0008615
                    118,                0.84691,                 0.6164,                0.91662,                0.97269,                0.36364,                0.56679,                0.31584,                 1.6909,                 1.7393,                   1.52,              0.0008516,              0.0008516,              0.0008516
                    119,                0.82322,                0.60358,                0.94629,                0.98592,                0.36364,                0.56182,                0.33211,                 1.6634,                 1.7347,                  1.443,              0.0008417,              0.0008417,              0.0008417
                    120,                0.87407,                0.66617,                0.94965,                0.82501,                0.43186,                0.63463,                0.37231,                 1.6253,                  1.457,                 1.3818,              0.0008318,              0.0008318,              0.0008318
                    121,                0.93325,                0.65281,                0.98449,                0.69047,                0.45455,                0.64091,                0.36437,                 1.7229,                 1.5105,                 1.4931,              0.0008219,              0.0008219,              0.0008219
