                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                0.93343,                0.67243,                0.96928,                      1,                0.62688,                0.79393,                0.46488,                 1.6787,                 1.0354,                  1.449,              0.0010298,              0.0010298,              0.0010298
                    101,                 1.0624,                0.72446,                 1.0469,                0.96759,                0.63636,                0.81286,                0.47805,                 1.5519,                0.97427,                 1.3444,              0.0010199,              0.0010199,              0.0010199
                    102,                0.95393,                0.70469,                 1.0337,                0.84248,                0.63636,                0.74286,                0.49238,                 1.6017,                 1.1075,                 1.4215,                0.00101,                0.00101,                0.00101
                    103,                0.90727,                 0.6537,                 1.0011,                0.82919,                0.44325,                0.61557,                0.37462,                 1.7591,                 1.4937,                 1.5509,              0.0010001,              0.0010001,              0.0010001
                    104,                0.90474,                0.62453,                0.96176,                0.95994,                0.36364,                0.59598,                0.34162,                 1.8047,                 1.5012,                 1.5814,              0.0009902,              0.0009902,              0.0009902
                    105,                 0.9283,                0.67457,                 1.0129,                0.77209,                0.61775,                0.68271,                0.37391,                 1.8398,                  1.153,                 1.7707,              0.0009803,              0.0009803,              0.0009803
                    106,                0.86734,                0.67452,                 1.0235,                0.73097,                0.63636,                0.66524,                0.32529,                 1.9416,                 1.0247,                 1.9032,              0.0009704,              0.0009704,              0.0009704
                    107,                0.88663,                0.60998,                0.97925,                0.74772,                0.63636,                0.65488,                0.34044,                 1.9078,                 1.1173,                 1.8528,              0.0009605,              0.0009605,              0.0009605
                    108,                0.94744,                0.63981,                 1.0137,                0.85034,                0.54545,                0.61499,                0.34368,                  1.927,                  1.249,                 1.8192,              0.0009506,              0.0009506,              0.0009506
                    109,                0.86359,                 0.6365,                0.96442,                0.74898,                0.63636,                0.64115,                0.35381,                 1.9615,                 1.3274,                 1.8505,              0.0009407,              0.0009407,              0.0009407
                    110,                 0.7949,                0.56303,                0.92836,                0.98872,                0.54545,                 0.6697,                0.39985,                 1.7767,                 1.2588,                 1.6213,              0.0009308,              0.0009308,              0.0009308
                    111,                0.84233,                 0.6061,                0.94526,                      1,                0.54068,                0.69238,                  0.436,                 1.5929,                 1.3586,                 1.4383,              0.0009209,              0.0009209,              0.0009209
                    112,                 0.9338,                0.64358,                 1.0148,                0.76045,                0.63636,                0.69603,                0.44329,                  1.476,                 1.6619,                 1.4156,               0.000911,               0.000911,               0.000911
                    113,                0.90432,                0.58035,                0.99703,                0.76346,                0.63636,                0.71845,                0.43956,                 1.5331,                 1.5587,                 1.4179,              0.0009011,              0.0009011,              0.0009011
                    114,                0.94599,                0.60988,                 1.0267,                0.86539,                0.63636,                0.81024,                0.46734,                 1.5391,                 1.0643,                 1.4754,              0.0008912,              0.0008912,              0.0008912
                    115,                0.79216,                0.51893,                0.92373,                0.85361,                0.72727,                0.78553,                0.43081,                 1.6544,                 1.0472,                 1.4963,              0.0008813,              0.0008813,              0.0008813
                    116,                0.92022,                0.61234,                  1.037,                 0.6292,                0.81818,                0.72896,                0.40188,                 1.8027,                 1.2157,                 1.6195,              0.0008714,              0.0008714,              0.0008714
                    117,                 0.8424,                0.56808,                0.98071,                      1,                0.44643,                0.65742,                0.35571,                 1.9436,                   1.42,                 1.8374,              0.0008615,              0.0008615,              0.0008615
                    118,                0.78512,                 0.5516,                0.91239,                0.97842,                0.36364,                 0.5231,                0.29546,                 2.0125,                 1.7732,                 1.8804,              0.0008516,              0.0008516,              0.0008516
                    119,                0.77918,                0.56958,                0.94028,                0.96957,                0.36364,                0.58727,                0.32125,                 1.9002,                 1.5979,                 1.8051,              0.0008417,              0.0008417,              0.0008417
                    120,                0.83332,                0.54126,                 0.9615,                0.57676,                0.49791,                0.63156,                0.33063,                 1.8744,                 1.5728,                 1.7308,              0.0008318,              0.0008318,              0.0008318
                    121,                0.86713,                0.55842,                0.97265,                0.63937,                0.54545,                0.58191,                0.32421,                 1.9418,                 1.6034,                 1.7664,              0.0008219,              0.0008219,              0.0008219
                    122,                0.81075,                0.54738,                0.94818,                0.70784,                0.44224,                0.47483,                0.29029,                 1.9214,                 2.0602,                 1.7337,               0.000812,               0.000812,               0.000812
                    123,                0.80724,                0.52357,                0.98152,                0.74091,                0.52232,                0.50078,                0.29341,                 1.9094,                 1.9098,                 1.6691,              0.0008021,              0.0008021,              0.0008021
                    124,                0.83491,                0.57776,                0.97034,                0.56156,                0.46682,                0.57061,                0.33182,                  1.926,                 1.7205,                 1.7692,              0.0007922,              0.0007922,              0.0007922
                    125,                0.81044,                0.56027,                0.96624,                0.75178,                0.36364,                0.54406,                0.32488,                 1.8718,                 1.8874,                 1.7186,              0.0007823,              0.0007823,              0.0007823
                    126,                0.85145,                0.55894,                0.99786,                0.97587,                0.36364,                0.49418,                0.29101,                 2.0313,                 2.3145,                 1.8401,              0.0007724,              0.0007724,              0.0007724
                    127,                0.75402,                0.51946,                0.94352,                      1,                0.35285,                 0.4313,                0.25892,                 2.0952,                 2.4796,                 1.8726,              0.0007625,              0.0007625,              0.0007625
                    128,                0.81057,                0.53461,                0.93622,                0.71055,                 0.4474,                0.44195,                0.26003,                 2.1389,                 2.1187,                 2.0428,              0.0007526,              0.0007526,              0.0007526
                    129,                0.76292,                0.53849,                0.94439,                0.70641,                0.45455,                0.50611,                0.29481,                 2.1445,                 1.8211,                  2.177,              0.0007427,              0.0007427,              0.0007427
                    130,                0.81062,                0.54121,                0.98278,                0.66025,                0.54545,                0.57307,                0.35119,                 1.8549,                 1.2723,                 1.9182,              0.0007328,              0.0007328,              0.0007328
                    131,                0.75535,                0.52598,                0.95296,                0.63611,                0.63573,                0.57838,                0.36725,                 1.8457,                  1.306,                 1.8756,              0.0007229,              0.0007229,              0.0007229
                    132,                 0.7534,                0.50306,                 0.9217,                0.68918,                0.63636,                0.59321,                0.36383,                  1.789,                 1.4398,                 1.7048,               0.000713,               0.000713,               0.000713
                    133,                0.72942,                0.49916,                0.94948,                0.84222,                0.54545,                0.61118,                0.33061,                 1.8555,                  1.495,                 1.7791,              0.0007031,              0.0007031,              0.0007031
                    134,                0.81504,                0.52813,                0.93623,                0.71989,                0.54545,                0.55027,                0.30102,                  2.082,                 1.4212,                 2.0608,              0.0006932,              0.0006932,              0.0006932
                    135,                  0.795,                0.53402,                0.94869,                 0.7363,                0.54545,                 0.5799,                0.32712,                 2.0423,                 1.3136,                  1.974,              0.0006833,              0.0006833,              0.0006833
                    136,                0.73125,                0.51668,                0.88054,                0.71967,                0.72727,                0.65206,                0.38368,                 2.0259,                 1.1107,                 1.9556,              0.0006734,              0.0006734,              0.0006734
                    137,                0.76797,                0.54376,                0.90605,                0.77658,                0.63636,                0.74077,                0.42169,                 1.7613,                 1.2975,                 1.5032,              0.0006635,              0.0006635,              0.0006635
                    138,                0.70317,                0.50578,                0.91977,                0.65752,                0.69983,                0.67269,                0.38881,                 1.6142,                 1.5657,                 1.4867,              0.0006536,              0.0006536,              0.0006536
                    139,                0.76303,                0.51573,                0.89407,                0.76878,                0.45455,                0.61815,                0.33217,                 1.6273,                   1.74,                 1.4598,              0.0006437,              0.0006437,              0.0006437
                    140,                0.68801,                0.50996,                0.90426,                0.48436,                0.36364,                0.42561,                0.24822,                 1.7929,                 1.8474,                 1.6058,              0.0006338,              0.0006338,              0.0006338
                    141,                0.69376,                0.47175,                0.89818,                0.72855,                0.27273,                0.41568,                0.26327,                 1.7522,                 2.0755,                 1.5715,              0.0006239,              0.0006239,              0.0006239
                    142,                0.74905,                0.50525,                0.93855,                0.49155,                0.35289,                0.40538,                0.27598,                 1.6758,                 1.8851,                 1.4904,               0.000614,               0.000614,               0.000614
                    143,                0.71628,                0.49302,                0.91118,                0.54717,                0.36364,                0.46135,                0.30257,                 1.7428,                  1.641,                 1.6182,              0.0006041,              0.0006041,              0.0006041
                    144,                0.72052,                0.51524,                 0.9099,                0.93756,                0.36364,                0.51228,                0.33139,                 1.6171,                 1.6891,                 1.4564,              0.0005942,              0.0005942,              0.0005942
                    145,                0.72316,                0.51549,                0.91785,                0.64709,                0.54545,                0.54252,                0.34793,                 1.6721,                 1.8257,                 1.5008,              0.0005843,              0.0005843,              0.0005843
                    146,                 0.6913,                 0.4703,                0.91317,                0.69652,                0.63636,                0.65768,                0.39073,                 1.8458,                 1.4101,                 1.7472,              0.0005744,              0.0005744,              0.0005744
                    147,                0.61893,                0.44819,                0.88827,                0.69752,                0.63636,                0.67565,                0.40141,                 1.8026,                 1.3335,                 1.7623,              0.0005645,              0.0005645,              0.0005645
                    148,                0.64651,                0.43816,                0.89527,                0.95186,                0.45455,                 0.6938,                0.42713,                 1.8081,                  1.495,                 1.7512,              0.0005546,              0.0005546,              0.0005546
                    149,                0.76503,                0.47792,                0.93823,                0.75609,                0.45455,                0.66537,                0.41132,                 1.8483,                 1.7185,                 1.7837,              0.0005447,              0.0005447,              0.0005447
                    150,                  0.664,                0.44621,                0.89079,                0.81625,                0.45455,                0.64099,                0.37728,                 1.7834,                 1.7826,                 1.7258,              0.0005348,              0.0005348,              0.0005348
                    151,                0.67886,                0.44732,                0.92616,                0.83313,                0.45455,                0.63457,                0.37081,                 1.7707,                 1.8881,                 1.6982,              0.0005249,              0.0005249,              0.0005249
                    152,                0.66988,                0.46409,                0.91443,                0.83159,                 0.4498,                0.55948,                0.37068,                 1.7458,                 1.9181,                 1.6584,               0.000515,               0.000515,               0.000515
