                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 1.5223,                 1.5931,                 1.3049,                0.40205,                0.53967,                0.44903,                0.21733,                 1.6645,                  1.849,                 1.2742,              0.0018218,              0.0018218,              0.0018218
                     21,                 1.5804,                 1.4413,                 1.2843,                0.98605,                    0.4,                0.55389,                0.29866,                 1.8126,                 1.8017,                 1.3712,              0.0018119,              0.0018119,              0.0018119
                     22,                 1.5026,                 1.3111,                 1.2546,                0.62328,                    0.4,                0.37222,                 0.2342,                 1.6258,                 2.1085,                 1.1483,               0.001802,               0.001802,               0.001802
                     23,                 1.5252,                 1.2787,                 1.2335,                0.79925,                0.39849,                0.41957,                0.25934,                 1.6939,                 2.2601,                 1.1699,              0.0017921,              0.0017921,              0.0017921
                     24,                 1.5657,                  1.255,                 1.3296,                0.49318,                    0.6,                0.58928,                0.34992,                 1.8098,                 1.6409,                 1.4649,              0.0017822,              0.0017822,              0.0017822
                     25,                 1.5603,                 1.4664,                 1.3964,                0.74276,                    0.5,                0.64306,                0.33114,                 1.5885,                 1.8889,                 1.1778,              0.0017723,              0.0017723,              0.0017723
                     26,                 1.6514,                 1.3655,                 1.3752,                0.54444,                    0.7,                0.67808,                0.40601,                 1.5595,                 2.3149,                  1.207,              0.0017624,              0.0017624,              0.0017624
                     27,                 1.5512,                 1.2502,                 1.3171,                0.97764,                    0.4,                 0.5627,                0.34266,                 1.7477,                 1.5499,                 1.3009,              0.0017525,              0.0017525,              0.0017525
                     28,                  1.553,                 1.2137,                 1.2935,                0.72072,                    0.6,                 0.6878,                 0.3246,                 1.9312,                 1.6073,                  1.405,              0.0017426,              0.0017426,              0.0017426
                     29,                 1.5576,                 1.2987,                 1.3164,                0.75465,                    0.9,                0.80386,                0.39847,                 1.8487,                 1.2796,                 1.3196,              0.0017327,              0.0017327,              0.0017327
                     30,                 1.3872,                 1.1586,                 1.2272,                0.65911,                    0.8,                0.77242,                 0.4531,                 1.5781,                  1.216,                 1.2252,              0.0017228,              0.0017228,              0.0017228
                     31,                 1.4014,                 1.1425,                 1.2247,                0.70619,                    0.8,                0.73798,                0.40823,                 1.7106,                 1.3462,                 1.2658,              0.0017129,              0.0017129,              0.0017129
                     32,                 1.4089,                 1.1674,                 1.2118,                      1,                0.58562,                0.71285,                0.42992,                 1.7817,                 1.4068,                 1.2973,               0.001703,               0.001703,               0.001703
                     33,                 1.4204,                 1.1038,                 1.2456,                0.48646,                    0.7,                0.54244,                0.35865,                 1.8169,                 2.0453,                 1.3198,              0.0016931,              0.0016931,              0.0016931
                     34,                 1.5242,                 1.3612,                 1.3878,                0.92417,                    0.4,                 0.5514,                0.33697,                 1.5607,                   1.93,                 1.2567,              0.0016832,              0.0016832,              0.0016832
                     35,                 1.4908,                 1.2051,                    1.3,                0.62378,                    0.5,                0.67427,                0.38373,                  1.466,                 1.3035,                  1.155,              0.0016733,              0.0016733,              0.0016733
                     36,                 1.4308,                 1.1143,                 1.2323,                0.36999,                    0.7,                0.46493,                0.28063,                 1.4451,                 2.0944,                 1.1252,              0.0016634,              0.0016634,              0.0016634
                     37,                 1.4522,                 1.2285,                 1.3155,                0.80216,                    0.5,                0.64792,                0.38016,                 1.3898,                 1.6211,                 1.1451,              0.0016535,              0.0016535,              0.0016535
                     38,                 1.5422,                 1.2515,                 1.3256,                0.79481,                    0.7,                0.78689,                0.36827,                 1.5122,                 1.4774,                 1.2521,              0.0016436,              0.0016436,              0.0016436
                     39,                 1.3358,                 1.1454,                 1.2274,                0.60424,                    0.7,                0.71554,                 0.4006,                 1.5289,                 1.4281,                 1.2555,              0.0016337,              0.0016337,              0.0016337
                     40,                 1.3231,                 1.1084,                 1.1854,                 0.6959,                    0.8,                0.70019,                0.40909,                  1.636,                 1.2645,                 1.1449,              0.0016238,              0.0016238,              0.0016238
                     41,                 1.4308,                 1.0465,                 1.1872,                0.86857,                    0.7,                0.83865,                0.44935,                 1.7007,                 1.1744,                 1.2209,              0.0016139,              0.0016139,              0.0016139
                     42,                 1.3882,                  1.078,                  1.162,                0.97064,                    0.4,                0.66584,                0.37198,                 1.5354,                 1.5726,                 1.1444,               0.001604,               0.001604,               0.001604
                     43,                 1.3557,                 1.1082,                 1.1623,                0.95993,                    0.2,                0.30027,                0.18621,                 1.4615,                 2.1555,                  1.129,              0.0015941,              0.0015941,              0.0015941
                     44,                 1.2995,                0.97949,                 1.1499,                0.70907,                0.48905,                0.56198,                0.30333,                 1.6691,                 1.5875,                 1.2409,              0.0015842,              0.0015842,              0.0015842
                     45,                 1.4324,                 1.0221,                 1.2548,                 0.8022,                    0.5,                0.60576,                0.35005,                 1.5321,                 1.5962,                 1.1824,              0.0015743,              0.0015743,              0.0015743
                     46,                 1.3397,                0.96477,                 1.1934,                0.70542,                    0.3,                0.38617,                0.27858,                 1.4217,                 2.5638,                 1.1201,              0.0015644,              0.0015644,              0.0015644
                     47,                    1.3,                0.91811,                 1.1616,                0.96542,                    0.2,                0.25734,                0.20674,                 1.4802,                 3.3474,                 1.1778,              0.0015545,              0.0015545,              0.0015545
                     48,                 1.3745,                 1.0012,                 1.2051,                0.88555,                0.77597,                0.86556,                0.58104,                 1.3512,                0.91689,                 1.0952,              0.0015446,              0.0015446,              0.0015446
                     49,                 1.3397,                0.99526,                 1.2095,                0.75534,                      1,                0.90355,                0.57135,                 1.3709,                0.88886,                 1.0828,              0.0015347,              0.0015347,              0.0015347
                     50,                 1.2637,                 1.0339,                 1.1586,                0.79179,                    0.9,                0.85106,                0.52709,                 1.3269,                 1.0091,                 1.0842,              0.0015248,              0.0015248,              0.0015248
                     51,                 1.3048,                0.97817,                 1.2091,                0.69084,                0.67251,                0.76238,                0.50688,                 1.2522,                 1.2825,                 1.0721,              0.0015149,              0.0015149,              0.0015149
                     52,                 1.3459,                 1.0974,                 1.1876,                0.95557,                    0.6,                0.81181,                0.47951,                  1.398,                 1.1676,                 1.0871,               0.001505,               0.001505,               0.001505
                     53,                 1.3129,                0.95782,                 1.1975,                0.63651,                0.70049,                0.75019,                0.48849,                  1.378,                 1.3617,                 1.0516,              0.0014951,              0.0014951,              0.0014951
                     54,                 1.2637,                0.94384,                 1.1809,                0.50602,                0.71805,                0.64248,                0.37486,                  1.394,                 1.2007,                  1.115,              0.0014852,              0.0014852,              0.0014852
                     55,                 1.2974,                0.92693,                 1.1911,                0.60646,                    0.8,                0.69621,                0.41932,                 1.3658,                 1.2044,                 1.1179,              0.0014753,              0.0014753,              0.0014753
                     56,                 1.2096,                0.97459,                  1.123,                0.66921,                0.60764,                 0.7977,                0.46649,                 1.5001,                 1.1199,                 1.1228,              0.0014654,              0.0014654,              0.0014654
                     57,                 1.2878,                0.89799,                 1.1486,                0.44283,                    0.9,                0.71176,                0.43994,                 1.5127,                 1.1764,                 1.1131,              0.0014555,              0.0014555,              0.0014555
                     58,                 1.1432,                0.93319,                 1.1358,                0.62827,                    0.6,                0.66322,                0.38855,                 1.5083,                  1.484,                 1.1625,              0.0014456,              0.0014456,              0.0014456
                     59,                 1.2053,                0.97706,                 1.1627,                0.98053,                    0.4,                0.59056,                0.35836,                 1.6084,                  1.618,                 1.2316,              0.0014357,              0.0014357,              0.0014357
                     60,                 1.2323,                0.85873,                 1.1326,                0.87198,                    0.7,                0.81479,                  0.438,                 1.7087,                 1.0832,                 1.3467,              0.0014258,              0.0014258,              0.0014258
                     61,                 1.2054,                0.88614,                 1.1458,                0.98547,                    0.7,                0.83093,                 0.4408,                 1.7069,                 1.0527,                 1.3497,              0.0014159,              0.0014159,              0.0014159
                     62,                 1.1969,                0.80386,                  1.139,                0.83881,                    0.7,                0.80367,                0.45114,                 1.6949,                 1.2482,                 1.3353,               0.001406,               0.001406,               0.001406
                     63,                 1.0804,                0.78548,                 1.0267,                0.77582,                0.69295,                0.78626,                 0.4591,                 1.6146,                 1.2134,                 1.2615,              0.0013961,              0.0013961,              0.0013961
                     64,                 1.0323,                0.79786,                  1.024,                0.70975,                    0.8,                0.75052,                0.43458,                  1.602,                 1.3392,                 1.2008,              0.0013862,              0.0013862,              0.0013862
                     65,                 1.1708,                0.79107,                 1.1327,                0.56543,                    0.7,                0.57046,                0.34123,                 1.8347,                 1.4171,                 1.2864,              0.0013763,              0.0013763,              0.0013763
                     66,                 1.2837,                0.90848,                 1.1434,                0.65674,                    0.7,                0.78474,                0.45473,                 1.8248,                 1.5728,                 1.3473,              0.0013664,              0.0013664,              0.0013664
                     67,                 1.2425,                0.85674,                 1.1393,                0.68727,                 0.6618,                0.74352,                 0.3987,                 1.7602,                 1.7201,                 1.3175,              0.0013565,              0.0013565,              0.0013565
                     68,                 1.1981,                0.82841,                 1.1166,                0.95102,                    0.2,                0.27399,                 0.1632,                 1.6424,                 2.6202,                 1.2794,              0.0013466,              0.0013466,              0.0013466
                     69,                 1.0942,                0.81337,                 1.0764,                      1,                0.19651,                0.23813,                0.13071,                 1.6605,                 3.0921,                 1.2434,              0.0013367,              0.0013367,              0.0013367
                     70,                  1.115,                0.82538,                 1.0709,                0.61121,                0.47426,                0.53675,                0.35561,                 1.4946,                 2.4034,                 1.1868,              0.0013268,              0.0013268,              0.0013268
                     71,                 1.2086,                 0.8122,                 1.1256,                0.62179,                    0.5,                0.57437,                0.32903,                 1.5171,                 1.9819,                 1.1979,              0.0013169,              0.0013169,              0.0013169
                     72,                 1.1734,                0.84327,                 1.0978,                      1,                0.67406,                0.87377,                0.49809,                 1.5835,                 1.1018,                 1.2007,               0.001307,               0.001307,               0.001307
                     73,                 1.2137,                0.85126,                 1.1243,                0.79752,                0.78884,                0.79312,                  0.446,                 1.5218,                  1.159,                  1.174,              0.0012971,              0.0012971,              0.0012971
                     74,                  1.157,                0.73601,                 1.0935,                 0.6359,                    0.6,                0.65182,                0.36794,                 1.4005,                 1.4428,                 1.0911,              0.0012872,              0.0012872,              0.0012872
                     75,                 1.1571,                0.80166,                 1.0896,                0.65175,                    0.6,                0.71075,                0.39105,                 1.5283,                 1.3669,                  1.111,              0.0012773,              0.0012773,              0.0012773
                     76,                 1.0907,                0.76422,                 1.0815,                0.83502,                    0.6,                0.81132,                0.39248,                 1.7424,                 1.1411,                 1.2409,              0.0012674,              0.0012674,              0.0012674
                     77,                 1.2107,                0.82004,                 1.1712,                0.66639,                    0.9,                0.83399,                0.45555,                 1.7492,                 1.0251,                  1.231,              0.0012575,              0.0012575,              0.0012575
                     78,                 1.0461,                0.74568,                 1.0485,                0.71361,                    0.8,                0.85814,                0.52841,                 1.4767,                0.96937,                 1.2347,              0.0012476,              0.0012476,              0.0012476
                     79,                 1.1314,                0.74688,                 1.1312,                0.88252,                    0.8,                0.88353,                0.51476,                 1.3951,                 0.9635,                 1.2103,              0.0012377,              0.0012377,              0.0012377
                     80,                 1.0894,                0.80871,                  1.069,                0.81155,                    0.9,                0.88833,                0.49333,                 1.6294,                  1.046,                 1.3234,              0.0012278,              0.0012278,              0.0012278
                     81,                 1.0697,                0.75989,                 1.0742,                0.73716,                0.84352,                0.84601,                0.52335,                 1.5797,                 1.1082,                 1.2901,              0.0012179,              0.0012179,              0.0012179
                     82,                 1.0882,                 0.7938,                 1.0617,                 0.7561,                    0.7,                0.71502,                0.45351,                 1.3606,                 1.2778,                  1.138,               0.001208,               0.001208,               0.001208
                     83,                 1.1041,                0.79252,                 1.0173,                 0.8709,                0.67702,                0.75622,                0.46778,                  1.325,                 1.1034,                 1.0867,              0.0011981,              0.0011981,              0.0011981
                     84,                 1.1687,                0.80586,                 1.0765,                0.83816,                    0.8,                0.85413,                0.45728,                 1.5548,                 1.0783,                 1.1573,              0.0011882,              0.0011882,              0.0011882
                     85,                 1.0941,                0.87686,                 1.0667,                0.87395,                    0.8,                0.85972,                0.40864,                 1.6036,                 1.1037,                  1.257,              0.0011783,              0.0011783,              0.0011783
                     86,                 1.0303,                0.80234,                 1.0632,                0.94837,                    0.7,                0.84454,                0.38263,                 1.7998,                 1.0752,                 1.3772,              0.0011684,              0.0011684,              0.0011684
                     87,                 1.0045,                 0.7641,                 1.0635,                0.74756,                0.59316,                0.75057,                0.36588,                 1.9082,                 1.3327,                 1.4045,              0.0011585,              0.0011585,              0.0011585
                     88,                 1.2458,                0.83532,                 1.1624,                 0.7953,                 0.3906,                0.43535,                0.24918,                 1.8064,                 1.7815,                 1.2687,              0.0011486,              0.0011486,              0.0011486
                     89,                 1.1447,                0.81402,                  1.066,                 0.5348,                    0.5,                0.50589,                0.28894,                 1.8018,                 1.6913,                 1.2002,              0.0011387,              0.0011387,              0.0011387
                     90,                 1.1086,                0.83805,                 1.0505,                0.72345,                0.78597,                0.67379,                0.39312,                 1.5472,                 1.2379,                 1.1228,              0.0011288,              0.0011288,              0.0011288
                     91,                 1.0251,                0.80027,                 1.0735,                0.79658,                    0.8,                0.79276,                0.43097,                 1.5502,                 1.0277,                 1.1667,              0.0011189,              0.0011189,              0.0011189
                     92,                 1.1154,                0.76204,                 1.0815,                 0.8839,                      1,                0.94955,                0.53209,                 1.5164,                  0.862,                 1.2428,               0.001109,               0.001109,               0.001109
                     93,                 1.0713,                0.80399,                 1.0906,                0.89731,                0.87578,                0.92643,                0.49603,                 1.4944,                0.92389,                 1.2333,              0.0010991,              0.0010991,              0.0010991
                     94,                 1.0901,                0.75314,                  1.096,                0.85739,                    0.8,                0.80675,                0.48868,                 1.5643,                 1.1139,                  1.191,              0.0010892,              0.0010892,              0.0010892
                     95,                0.98277,                 0.7304,                  1.041,                0.85729,                    0.8,                0.82319,                0.48928,                 1.5746,                 1.3178,                 1.1855,              0.0010793,              0.0010793,              0.0010793
                     96,                0.97796,                0.75107,                 1.0367,                0.78664,                0.73986,                0.76993,                 0.3899,                 1.6078,                 1.9421,                 1.2441,              0.0010694,              0.0010694,              0.0010694
                     97,                0.95206,                0.68009,                 1.0205,                0.89526,                    0.9,                0.88837,                0.44452,                 1.6508,                 2.2263,                 1.2835,              0.0010595,              0.0010595,              0.0010595
                     98,                0.94179,                0.65796,                 1.0594,                      1,                0.78822,                0.83108,                0.47827,                 1.5101,                 1.8851,                 1.2435,              0.0010496,              0.0010496,              0.0010496
