                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 1.5139,                 1.4178,                   1.26,                0.02697,                    0.6,                0.02107,                0.01247,                 1.5392,                 25.064,                 1.6859,              0.0014485,              0.0014485,              0.0014485
                     14,                 1.5657,                 1.6821,                  1.382,                0.03696,                    0.9,                0.04105,                0.01878,                 1.6641,                 24.133,                 2.0865,              0.0015532,              0.0015532,              0.0015532
                     15,                 1.7129,                 2.0472,                 1.5147,                0.03911,                    0.1,                 0.0348,                0.01446,                 1.7926,                 14.081,                 2.0644,              0.0016566,              0.0016566,              0.0016566
                     16,                 1.7064,                 1.8244,                 1.4668,                0.00912,                    0.6,                0.00738,                0.00424,                 1.6125,                 108.61,                 1.8113,              0.0017589,              0.0017589,              0.0017589
                     17,                 1.6014,                 1.5771,                  1.451,                0.00761,                    0.5,                0.00609,                0.00357,                 1.7675,                 316.53,                  1.924,              0.0018416,              0.0018416,              0.0018416
                     18,                 1.5271,                 1.5653,                   1.32,                0.00384,                    0.3,                0.00216,                0.00112,                  1.788,                 358.28,                 1.7142,              0.0018416,              0.0018416,              0.0018416
                     19,                  1.582,                 1.4975,                 1.3374,                 0.0676,                    0.3,                0.22763,                0.03712,                 1.8644,                 19.806,                 2.0361,              0.0018317,              0.0018317,              0.0018317
                     20,                 1.4596,                 1.3372,                 1.3621,                0.53736,                    0.7,                0.66608,                0.32388,                 1.4664,                 3.9214,                 1.6716,              0.0018218,              0.0018218,              0.0018218
                     21,                 1.5722,                 1.2989,                 1.4551,                0.98341,                    0.5,                0.59663,                0.30913,                 1.5042,                 9.2819,                  1.693,              0.0018119,              0.0018119,              0.0018119
                     22,                  1.505,                 1.2306,                 1.3878,                0.47908,                    0.4,                0.38425,                0.19901,                  1.614,                 5.3112,                 1.6583,               0.001802,               0.001802,               0.001802
                     23,                 1.5914,                 1.5035,                 1.3567,                0.44749,                    0.7,                 0.5886,                0.35173,                 1.5311,                 2.0251,                 1.5259,              0.0017921,              0.0017921,              0.0017921
                     24,                  1.589,                 1.5736,                 1.4165,                0.02562,                    0.6,                0.01929,                0.00853,                 1.8156,                 24.678,                 1.9414,              0.0017822,              0.0017822,              0.0017822
                     25,                 1.4095,                 1.2902,                  1.319,                0.04452,                    0.2,                0.02842,                0.01749,                 1.6122,                 15.963,                 1.8946,              0.0017723,              0.0017723,              0.0017723
                     26,                  1.444,                 1.2991,                 1.3455,                0.42509,                    0.7,                0.47379,                0.30117,                 1.3121,                 4.6626,                 1.4474,              0.0017624,              0.0017624,              0.0017624
                     27,                 1.6074,                 1.3531,                 1.3884,                 0.3807,                    0.8,                0.50695,                0.29404,                 1.1973,                 4.9399,                  1.334,              0.0017525,              0.0017525,              0.0017525
                     28,                 1.5142,                 1.1779,                 1.2752,                0.65396,                    0.6,                0.62498,                0.40144,                 1.2635,                 3.1061,                 1.3613,              0.0017426,              0.0017426,              0.0017426
                     29,                 1.5755,                 1.2647,                 1.3402,                0.78638,                 0.7387,                0.84762,                0.61564,                 1.0858,                 2.2169,                 1.2421,              0.0017327,              0.0017327,              0.0017327
                     30,                 1.6206,                 1.3902,                 1.3559,                0.68054,                    0.7,                0.72825,                0.48327,                 1.2053,                 2.4599,                 1.3223,              0.0017228,              0.0017228,              0.0017228
                     31,                 1.5863,                 1.2514,                 1.4793,                0.68532,                    0.5,                0.60443,                0.45502,                 1.2681,                 4.0921,                 1.3329,              0.0017129,              0.0017129,              0.0017129
                     32,                 1.5917,                 1.1999,                 1.4828,                0.75387,                    0.8,                0.74143,                0.40657,                 1.2946,                 2.6175,                  1.444,               0.001703,               0.001703,               0.001703
                     33,                 1.4127,                 1.1708,                 1.3019,                0.75855,                    0.7,                0.76769,                0.40599,                 1.3341,                 2.2625,                 1.3869,              0.0016931,              0.0016931,              0.0016931
                     34,                 1.3386,                 1.0981,                 1.2782,                0.63699,                    0.6,                0.55874,                0.33238,                 1.5259,                 2.1015,                  1.469,              0.0016832,              0.0016832,              0.0016832
                     35,                 1.4878,                 1.2232,                 1.4248,                 0.7805,                    0.5,                0.57169,                0.33805,                 1.5759,                 2.5042,                 1.5603,              0.0016733,              0.0016733,              0.0016733
                     36,                 1.4689,                 1.0894,                 1.3688,                      1,                0.47218,                0.62936,                0.43357,                 1.5954,                 2.1751,                 1.5309,              0.0016634,              0.0016634,              0.0016634
                     37,                 1.4879,                 1.0497,                 1.3113,                0.75573,                    0.7,                   0.77,                0.39967,                 1.6788,                 1.3375,                 1.7517,              0.0016535,              0.0016535,              0.0016535
                     38,                 1.3645,                0.99153,                 1.2778,                0.98288,                    0.8,                0.92444,                0.57467,                 1.4278,                 1.0328,                 1.4331,              0.0016436,              0.0016436,              0.0016436
                     39,                 1.3896,                 1.0576,                 1.2095,                0.99983,                    0.8,                0.91979,                0.63013,                  1.267,                 1.0604,                 1.3131,              0.0016337,              0.0016337,              0.0016337
                     40,                  1.378,                 1.0966,                 1.2888,                0.54298,                    0.9,                 0.7565,                0.49981,                 1.2884,                 1.1948,                 1.3275,              0.0016238,              0.0016238,              0.0016238
                     41,                 1.4087,                 1.1064,                 1.2275,                0.82504,                    0.6,                0.60854,                0.42627,                  1.368,                 1.5341,                 1.3597,              0.0016139,              0.0016139,              0.0016139
                     42,                 1.5144,                 1.2552,                 1.2986,                0.55264,                    0.5,                0.43928,                0.24565,                 2.0223,                 1.8947,                 1.9074,               0.001604,               0.001604,               0.001604
                     43,                 1.4496,                 1.1982,                 1.2278,                0.77217,                0.67982,                0.67281,                0.36389,                 1.7292,                 1.6009,                 1.6261,              0.0015941,              0.0015941,              0.0015941
                     44,                 1.4175,                 1.1034,                 1.2651,                0.89267,                    0.7,                0.78724,                0.55869,                  1.316,                 1.4501,                 1.3139,              0.0015842,              0.0015842,              0.0015842
                     45,                 1.4861,                 1.1689,                 1.3263,                0.87071,                    0.8,                0.88654,                0.50088,                 1.5369,                 1.0967,                 1.6336,              0.0015743,              0.0015743,              0.0015743
                     46,                  1.461,                 1.3198,                 1.3269,                0.86697,                    0.9,                0.93643,                0.59583,                 1.3267,                 1.0246,                 1.3615,              0.0015644,              0.0015644,              0.0015644
                     47,                 1.4852,                 1.1318,                 1.3452,                0.75988,                0.95139,                0.92662,                0.57778,                 1.3263,                 1.0311,                 1.3821,              0.0015545,              0.0015545,              0.0015545
                     48,                 1.3943,                  1.037,                 1.2963,                 0.8682,                    0.8,                0.89944,                0.50613,                 1.4722,                 1.0576,                 1.3598,              0.0015446,              0.0015446,              0.0015446
                     49,                 1.4214,                 1.0621,                 1.2139,                0.97499,                    0.7,                   0.89,                0.58486,                 1.3147,                 1.0442,                 1.3072,              0.0015347,              0.0015347,              0.0015347
                     50,                 1.3317,                  1.067,                 1.2344,                0.59175,                0.58144,                0.56291,                0.33708,                 1.5305,                 1.6639,                 1.4309,              0.0015248,              0.0015248,              0.0015248
                     51,                 1.3354,                 1.0994,                 1.2304,                0.84413,                    0.7,                0.74581,                0.52177,                  1.298,                 1.4227,                 1.3114,              0.0015149,              0.0015149,              0.0015149
                     52,                 1.3031,                0.91719,                 1.2145,                0.74862,                    0.7,                0.82516,                 0.5062,                 1.3799,                  1.211,                 1.3162,               0.001505,               0.001505,               0.001505
                     53,                 1.3531,                0.99171,                 1.1695,                0.69207,                0.89906,                0.89112,                 0.5666,                 1.2158,                 1.0769,                 1.1863,              0.0014951,              0.0014951,              0.0014951
                     54,                 1.3024,                0.96095,                 1.1496,                0.98043,                    0.8,                0.87833,                0.53173,                 1.3435,                 1.1535,                 1.3461,              0.0014852,              0.0014852,              0.0014852
                     55,                 1.2835,                0.98349,                 1.1846,                0.87844,                    0.8,                0.88984,                0.61324,                 1.3269,                0.99082,                 1.2421,              0.0014753,              0.0014753,              0.0014753
                     56,                 1.2796,                  0.981,                 1.1568,                0.84685,                    0.6,                0.66488,                0.50335,                 1.3036,                 1.4776,                  1.306,              0.0014654,              0.0014654,              0.0014654
                     57,                 1.3765,                0.99792,                   1.23,                0.92027,                    0.6,                0.82563,                0.57915,                 1.3115,                 1.1618,                 1.2912,              0.0014555,              0.0014555,              0.0014555
                     58,                 1.2328,                  1.049,                 1.1738,                0.85104,                    0.6,                0.65678,                0.42208,                  1.602,                 2.1499,                 1.4464,              0.0014456,              0.0014456,              0.0014456
                     59,                 1.3241,                 1.0669,                 1.1894,                0.77239,                    0.6,                0.67389,                0.48963,                 1.3276,                 1.8389,                 1.3455,              0.0014357,              0.0014357,              0.0014357
                     60,                 1.3492,                 1.0041,                 1.1932,                 0.8998,                0.89819,                0.96192,                0.69673,                 1.0869,                0.96073,                  1.198,              0.0014258,              0.0014258,              0.0014258
                     61,                 1.3556,                 1.0737,                  1.199,                0.97824,                    0.8,                0.95374,                0.63384,                 1.2157,                0.93764,                 1.2472,              0.0014159,              0.0014159,              0.0014159
                     62,                  1.243,                 1.0588,                 1.1809,                0.85652,                    0.7,                0.74527,                 0.5117,                 1.3667,                 1.1812,                 1.3107,               0.001406,               0.001406,               0.001406
                     63,                 1.2752,                0.88513,                 1.1521,                0.86154,                    0.7,                0.74875,                0.51186,                  1.311,                 1.3322,                 1.3203,              0.0013961,              0.0013961,              0.0013961
                     64,                 1.1404,                0.86961,                 1.1179,                0.71357,                    0.8,                0.77882,                0.52381,                 1.3288,                 1.2103,                 1.3622,              0.0013862,              0.0013862,              0.0013862
                     65,                 1.3462,                 1.0878,                 1.2271,                0.96603,                    0.8,                0.88064,                0.59877,                 1.1229,                0.95643,                 1.2395,              0.0013763,              0.0013763,              0.0013763
                     66,                 1.1214,                0.88735,                 1.1746,                0.82759,                0.96211,                0.96833,                  0.597,                 1.3116,                0.79039,                 1.4195,              0.0013664,              0.0013664,              0.0013664
                     67,                 1.1744,                0.86526,                 1.1678,                0.88248,                    0.9,                0.96192,                0.52851,                  1.435,                0.80977,                 1.4418,              0.0013565,              0.0013565,              0.0013565
                     68,                 1.2692,                 1.0116,                 1.1441,                0.99949,                    0.8,                0.92263,                0.60021,                 1.3922,                0.97121,                 1.3724,              0.0013466,              0.0013466,              0.0013466
                     69,                 1.1787,                0.91528,                 1.1471,                      1,                0.79583,                0.91682,                0.59492,                 1.3132,                0.92994,                 1.3628,              0.0013367,              0.0013367,              0.0013367
                     70,                 1.1499,                0.92268,                 1.1721,                0.81371,                0.87541,                0.88295,                0.59789,                 1.2761,                0.94992,                 1.4205,              0.0013268,              0.0013268,              0.0013268
                     71,                 1.2925,                0.90799,                 1.2175,                0.87679,                    0.8,                0.84966,                0.55817,                 1.2919,                 1.1726,                 1.3785,              0.0013169,              0.0013169,              0.0013169
                     72,                 1.1933,                 1.0243,                  1.142,                0.84731,                    0.7,                0.78884,                0.51658,                  1.291,                 1.3856,                 1.3074,               0.001307,               0.001307,               0.001307
                     73,                 1.1918,                0.83257,                 1.1415,                0.73691,                    0.9,                0.79023,                0.54111,                 1.2732,                 1.0752,                 1.3605,              0.0012971,              0.0012971,              0.0012971
                     74,                 1.2145,                0.84779,                 1.1062,                0.88457,                0.76893,                0.75446,                0.54517,                 1.3344,                 1.2757,                 1.4094,              0.0012872,              0.0012872,              0.0012872
                     75,                 1.0816,                0.81063,                 1.1048,                0.79335,                0.77009,                0.74367,                0.51986,                 1.3448,                 1.0557,                 1.4699,              0.0012773,              0.0012773,              0.0012773
                     76,                 1.0293,                0.79974,                 1.0524,                0.79697,                    0.7,                0.76605,                0.49988,                 1.3698,                  1.273,                 1.3488,              0.0012674,              0.0012674,              0.0012674
                     77,                 1.0999,                0.81398,                 1.1072,                0.85783,                    0.7,                0.78106,                0.53676,                 1.2897,                 1.1011,                 1.3182,              0.0012575,              0.0012575,              0.0012575
                     78,                 1.1698,                0.84545,                 1.0804,                0.86919,                    0.7,                0.89382,                0.60553,                 1.2962,                0.83446,                 1.5234,              0.0012476,              0.0012476,              0.0012476
                     79,                 1.1159,                0.86299,                 1.1539,                0.87596,                    0.8,                0.87251,                0.59117,                 1.2993,                0.91486,                 1.5212,              0.0012377,              0.0012377,              0.0012377
                     80,                  1.168,                0.82796,                 1.1549,                0.87849,                    0.8,                0.87448,                0.60128,                 1.1535,                 1.0022,                 1.2386,              0.0012278,              0.0012278,              0.0012278
                     81,                 1.1375,                0.83399,                  1.124,                0.81016,                0.85589,                0.88364,                0.60698,                 1.0937,                0.90337,                 1.2156,              0.0012179,              0.0012179,              0.0012179
                     82,                 1.0602,                0.81559,                 1.0645,                0.89792,                    0.9,                  0.925,                0.65551,                 1.2367,                0.81005,                  1.263,               0.001208,               0.001208,               0.001208
                     83,                 1.1356,                 0.7845,                 1.0803,                0.96446,                    0.8,                0.93932,                0.64118,                 1.2798,                0.82103,                 1.2885,              0.0011981,              0.0011981,              0.0011981
                     84,                 1.0819,                0.75734,                 1.0498,                      1,                0.87594,                0.97833,                0.60916,                 1.3291,                0.77255,                 1.3373,              0.0011882,              0.0011882,              0.0011882
                     85,                 1.1069,                0.73297,                 1.0591,                0.87007,                    0.8,                0.83768,                0.56583,                 1.3603,                 1.0612,                 1.4534,              0.0011783,              0.0011783,              0.0011783
                     86,                 1.2183,                0.82418,                 1.1332,                0.98807,                    0.9,                0.95056,                0.61279,                 1.3848,                0.80689,                 1.5431,              0.0011684,              0.0011684,              0.0011684
                     87,                 1.0456,                0.67926,                 1.0568,                0.90814,                0.98955,                0.98591,                0.63816,                 1.2481,                0.77645,                 1.3671,              0.0011585,              0.0011585,              0.0011585
                     88,                 1.0954,                0.70052,                 1.1174,                0.89588,                      1,                0.97682,                0.63994,                 1.1993,                0.77002,                  1.323,              0.0011486,              0.0011486,              0.0011486
                     89,                0.99487,                0.70573,                 1.0358,                0.88121,                      1,                0.96773,                0.67905,                 1.2371,                 0.7724,                  1.329,              0.0011387,              0.0011387,              0.0011387
                     90,                0.98688,                0.68691,                  1.071,                0.89973,                 0.8976,                 0.9475,                0.61956,                 1.3233,                0.79126,                  1.431,              0.0011288,              0.0011288,              0.0011288
                     91,                0.97955,                0.70125,                 1.0425,                 0.9806,                    0.9,                0.96167,                0.62198,                 1.2769,                0.74615,                 1.3705,              0.0011189,              0.0011189,              0.0011189
                     92,                 1.0678,                0.72838,                 1.0569,                0.98729,                    0.8,                0.90969,                0.73674,                 1.0322,                 0.7756,                 1.1069,               0.001109,               0.001109,               0.001109
                     93,                0.98943,                0.69935,                 1.0198,                      1,                0.79653,                0.90226,                0.70683,                 1.0354,                0.83694,                 1.1068,              0.0010991,              0.0010991,              0.0010991
                     94,                0.98668,                0.61892,                 1.0042,                0.98833,                    0.8,                 0.8922,                0.66259,                 1.1376,                0.84945,                 1.1579,              0.0010892,              0.0010892,              0.0010892
                     95,                 1.0404,                 0.7007,                  1.065,                0.98805,                    0.8,                0.88406,                0.70682,                 1.1078,                 0.8351,                 1.1473,              0.0010793,              0.0010793,              0.0010793
                     96,                 1.0269,                0.73233,                 1.0281,                 0.9681,                    0.8,                0.94348,                0.71893,                0.98704,                0.77834,                 1.0997,              0.0010694,              0.0010694,              0.0010694
                     97,                 0.9449,                0.67691,                 1.0185,                0.88301,                    0.8,                0.89904,                0.59733,                 1.1247,                0.86432,                 1.1717,              0.0010595,              0.0010595,              0.0010595
                     98,                 1.0382,                0.79725,                 1.0653,                0.79757,                0.78905,                0.77007,                0.49572,                 1.4652,                 1.0772,                 1.4251,              0.0010496,              0.0010496,              0.0010496
                     99,                 1.0609,                0.76302,                 1.0515,                0.87961,                    0.8,                0.88625,                0.56399,                 1.2483,                0.86916,                  1.234,              0.0010397,              0.0010397,              0.0010397
                    100,                   1.02,                0.74236,                  1.042,                0.96373,                    0.7,                0.83291,                0.62555,                 1.1654,                 1.2587,                 1.2068,              0.0010298,              0.0010298,              0.0010298
                    101,                0.92769,                0.68948,                 1.0356,                0.96121,                    0.7,                0.82856,                 0.5988,                  1.159,                 1.2182,                 1.2716,              0.0010199,              0.0010199,              0.0010199
                    102,                0.99956,                0.68543,                 1.0082,                 0.9578,                    0.8,                0.88754,                0.62105,                 1.2078,                0.96629,                 1.2539,                0.00101,                0.00101,                0.00101
                    103,                0.92466,                0.63867,                0.98661,                0.88722,                    0.9,                0.96833,                0.65308,                 1.2716,                0.76659,                 1.3845,              0.0010001,              0.0010001,              0.0010001
                    104,                0.94221,                0.66808,                 1.0071,                0.99065,                      1,                  0.995,                0.68971,                 1.1996,                0.68128,                 1.3137,              0.0009902,              0.0009902,              0.0009902
                    105,                0.97172,                0.66234,                0.99205,                      1,                0.89495,                0.97833,                0.63411,                 1.2178,                0.77831,                  1.329,              0.0009803,              0.0009803,              0.0009803
                    106,                0.95261,                 0.7067,                 1.0408,                0.89328,                      1,                0.98591,                0.65173,                 1.1421,                0.71526,                 1.2927,              0.0009704,              0.0009704,              0.0009704
                    107,                0.86639,                0.68035,                0.96272,                 0.8921,                    0.9,                0.96192,                0.64761,                 1.1201,                0.76322,                 1.2264,              0.0009605,              0.0009605,              0.0009605
                    108,                0.91463,                0.63444,                 1.0116,                0.97656,                    0.8,                0.88591,                0.64911,                 1.1121,                0.74596,                 1.1897,              0.0009506,              0.0009506,              0.0009506
                    109,                0.84789,                0.61359,                0.96435,                0.98895,                    0.8,                0.90771,                0.64034,                 1.1636,                0.74473,                 1.2183,              0.0009407,              0.0009407,              0.0009407
                    110,                0.87509,                0.68587,                 1.0099,                      1,                0.89485,                0.92948,                0.56755,                 1.2941,                0.80543,                 1.4038,              0.0009308,              0.0009308,              0.0009308
                    111,                0.87045,                 0.6443,                 1.0125,                      1,                0.89613,                0.92203,                0.50518,                 1.3296,                 0.8594,                  1.453,              0.0009209,              0.0009209,              0.0009209
                    112,                 1.0342,                0.69014,                 1.0765,                0.98805,                    0.8,                0.96167,                0.68994,                  1.023,                0.71774,                 1.1587,               0.000911,               0.000911,               0.000911
                    113,                 1.0215,                0.65863,                 1.0269,                0.87307,                    0.8,                0.86899,                 0.6638,                0.99947,                0.72884,                 1.1287,              0.0009011,              0.0009011,              0.0009011
                    114,                0.86824,                0.61737,                0.98125,                 0.9085,                0.99351,                0.97682,                0.74566,                 1.0048,                0.67113,                 1.1241,              0.0008912,              0.0008912,              0.0008912
                    115,                0.90063,                0.68183,                 1.0076,                      1,                0.95604,                  0.995,                0.65527,                 1.1422,                 0.6985,                 1.3268,              0.0008813,              0.0008813,              0.0008813
                    116,                0.84164,                0.60822,                0.98871,                0.98809,                    0.8,                0.93045,                0.58629,                 1.2145,                0.77987,                 1.4718,              0.0008714,              0.0008714,              0.0008714
                    117,                0.93581,                0.63168,                 1.0052,                0.96929,                    0.8,                 0.9325,                0.59244,                 1.2213,                0.76996,                 1.5038,              0.0008615,              0.0008615,              0.0008615
                    118,                0.89236,                0.59839,                0.98811,                      1,                 0.7988,                0.92673,                 0.6176,                 1.1968,                0.76698,                 1.3989,              0.0008516,              0.0008516,              0.0008516
                    119,                0.98294,                0.64147,                 1.0612,                0.89847,                0.88627,                0.95167,                0.60909,                 1.1936,                0.74302,                 1.3628,              0.0008417,              0.0008417,              0.0008417
                    120,                0.91468,                 0.6345,                 1.0225,                0.98822,                    0.8,                0.93564,                0.65239,                 1.1019,                0.66082,                 1.3072,              0.0008318,              0.0008318,              0.0008318
                    121,                0.89314,                0.62293,                 1.0074,                0.99867,                    0.8,                 0.9475,                0.62601,                 1.1331,                0.64145,                 1.3159,              0.0008219,              0.0008219,              0.0008219
                    122,                0.82336,                0.59024,                 0.9619,                0.89307,                0.83762,                0.95167,                0.66775,                 1.1634,                0.65755,                 1.3314,               0.000812,               0.000812,               0.000812
                    123,                0.90804,                0.59531,                0.98873,                0.99049,                    0.8,                 0.9325,                0.64579,                 1.0938,                0.73545,                 1.3313,              0.0008021,              0.0008021,              0.0008021
                    124,                0.91756,                 0.5857,                 1.0148,                      1,                0.79647,                0.86727,                0.51865,                 1.3501,                0.91096,                 1.4309,              0.0007922,              0.0007922,              0.0007922
                    125,                0.83114,                0.58654,                0.97983,                0.89947,                    0.7,                0.84733,                0.55982,                  1.249,                0.87286,                 1.4131,              0.0007823,              0.0007823,              0.0007823
                    126,                0.85515,                0.60968,                0.99803,                0.79893,                    0.9,                0.86233,                0.60502,                 1.0614,                 0.8531,                 1.2706,              0.0007724,              0.0007724,              0.0007724
                    127,                0.86677,                0.58366,                0.99019,                0.97198,                    0.8,                0.90254,                0.62279,                 1.0812,                0.81392,                 1.2561,              0.0007625,              0.0007625,              0.0007625
                    128,                0.86249,                0.59067,                0.99624,                      1,                0.89311,                0.94045,                0.66402,                 1.1862,                0.67428,                  1.327,              0.0007526,              0.0007526,              0.0007526
                    129,                0.81684,                0.56505,                0.96771,                0.89421,                    0.9,                0.92204,                0.62235,                 1.1827,                0.67245,                 1.3093,              0.0007427,              0.0007427,              0.0007427
                    130,                0.77119,                0.51384,                0.92223,                0.98731,                    0.8,                 0.8951,                0.71164,                0.99716,                0.76555,                 1.1266,              0.0007328,              0.0007328,              0.0007328
                    131,                0.87221,                 0.5664,                0.99206,                0.98415,                    0.8,                0.91528,                0.70893,                0.93376,                0.69094,                 1.0916,              0.0007229,              0.0007229,              0.0007229
                    132,                 0.8244,                0.54973,                0.97437,                 0.9776,                    0.8,                0.96192,                0.75126,                0.98348,                0.64434,                 1.1136,               0.000713,               0.000713,               0.000713
                    133,                0.86732,                0.56075,                0.98654,                0.89994,                0.89945,                0.96833,                0.70935,                 1.0145,                0.63472,                 1.1401,              0.0007031,              0.0007031,              0.0007031
                    134,                0.80244,                0.55699,                0.94808,                0.89681,                      1,                0.98591,                0.69467,                 1.2029,                0.64049,                 1.3629,              0.0006932,              0.0006932,              0.0006932
                    135,                0.83579,                0.56484,                0.98409,                0.99086,                    0.9,                0.97833,                0.66796,                 1.0672,                 0.6979,                 1.2027,              0.0006833,              0.0006833,              0.0006833
                    136,                0.80657,                0.52993,                 0.9328,                0.98785,                    0.9,                0.97192,                0.68603,                 1.0372,                0.69784,                 1.1636,              0.0006734,              0.0006734,              0.0006734
                    137,                0.79492,                0.54906,                0.93505,                0.82973,                      1,                0.96833,                 0.6846,                 1.0759,                 0.7101,                 1.1674,              0.0006635,              0.0006635,              0.0006635
                    138,                0.78932,                0.55173,                0.96608,                0.88746,                    0.9,                0.94643,                0.66476,                 1.1321,                0.76702,                  1.179,              0.0006536,              0.0006536,              0.0006536
                    139,                0.71121,                0.50609,                0.92237,                  0.871,                    0.9,                0.95192,                0.68623,                 1.1314,                0.73295,                 1.1895,              0.0006437,              0.0006437,              0.0006437
                    140,                0.76878,                0.61405,                0.98761,                0.83251,                      1,                0.95833,                0.70506,                  1.095,                0.70519,                 1.1915,              0.0006338,              0.0006338,              0.0006338
                    141,                0.75552,                0.51207,                0.96345,                0.83032,                0.98012,                0.96833,                 0.6887,                  1.022,                0.74995,                 1.1486,              0.0006239,              0.0006239,              0.0006239
                    142,                0.78118,                0.52158,                0.94281,                0.89268,                    0.9,                0.91204,                0.66834,                 1.0038,                0.78571,                 1.1416,               0.000614,               0.000614,               0.000614
                    143,                0.80683,                0.55763,                0.95489,                0.87495,                    0.9,                0.95192,                0.68556,                 1.0334,                0.71865,                 1.1404,              0.0006041,              0.0006041,              0.0006041
                    144,                0.73875,                0.49805,                0.93529,                0.90787,                0.98654,                0.97682,                0.70406,                 1.0744,                0.69926,                 1.1519,              0.0005942,              0.0005942,              0.0005942
                    145,                0.71072,                0.48981,                0.94349,                0.88806,                      1,                0.97682,                0.72358,                 1.0648,                0.70799,                 1.1379,              0.0005843,              0.0005843,              0.0005843
                    146,                0.72323,                0.54541,                0.93994,                0.96669,                    0.8,                0.94825,                0.67464,                 1.0306,                 0.7053,                 1.1107,              0.0005744,              0.0005744,              0.0005744
                    147,                0.70577,                0.51756,                0.90935,                0.97521,                    0.8,                0.94348,                0.69003,                0.98894,                   0.68,                 1.0956,              0.0005645,              0.0005645,              0.0005645
                    148,                0.77561,                0.54337,                0.94471,                0.98593,                    0.8,                0.94825,                0.73215,                0.87958,                0.64876,                 1.0729,              0.0005546,              0.0005546,              0.0005546
                    149,                0.70919,                0.50643,                0.89667,                0.98294,                    0.8,                0.95374,                0.72583,                0.89239,                0.66052,                 1.0732,              0.0005447,              0.0005447,              0.0005447
                    150,                0.69206,                0.47833,                0.90007,                0.96452,                    0.8,                 0.9325,                0.72412,                0.95778,                 0.7292,                 1.0775,              0.0005348,              0.0005348,              0.0005348
                    151,                0.69299,                0.47314,                  0.909,                  0.946,                    0.8,                0.93667,                0.71635,                0.94693,                0.72979,                 1.0726,              0.0005249,              0.0005249,              0.0005249
                    152,                 0.7359,                0.50299,                0.93261,                0.97043,                    0.8,                0.94825,                  0.712,                0.99232,                0.64874,                 1.1063,               0.000515,               0.000515,               0.000515
                    153,                0.67678,                0.46768,                0.89869,                      1,                0.88546,                0.96643,                0.69013,                 1.0821,                0.63698,                 1.1725,              0.0005051,              0.0005051,              0.0005051
                    154,                0.70456,                0.50331,                0.91252,                0.90784,                0.98623,                0.97682,                0.62424,                 1.1817,                0.64665,                 1.3419,              0.0004952,              0.0004952,              0.0004952
                    155,                0.78013,                0.52051,                0.91776,                0.89623,                    0.9,                0.96833,                0.62135,                 1.2062,                 0.6464,                 1.3505,              0.0004853,              0.0004853,              0.0004853
