                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     42,                 1.3941,                 1.1408,                 1.1915,                0.92674,                    0.7,                0.84715,                0.53294,                 1.3456,                0.96811,                 1.3595,               0.001604,               0.001604,               0.001604
                     43,                 1.3298,                 1.2721,                 1.1809,                0.82493,                    0.7,                 0.7614,                0.45612,                 1.3827,                 1.1262,                 1.2833,              0.0015941,              0.0015941,              0.0015941
                     44,                 1.1619,                0.89384,                 1.1271,                      1,                0.48496,                0.69964,                0.44099,                 1.3981,                 1.7235,                 1.2274,              0.0015842,              0.0015842,              0.0015842
                     45,                 1.2012,                0.92453,                 1.1042,                0.68444,                    0.7,                 0.7036,                0.39199,                 1.5613,                 1.4964,                 1.4153,              0.0015743,              0.0015743,              0.0015743
                     46,                 1.4275,                 1.1918,                 1.2448,                0.66373,                0.79032,                0.73601,                0.44217,                 1.5549,                 1.1009,                 1.3941,              0.0015644,              0.0015644,              0.0015644
                     47,                 1.2995,                0.97963,                 1.1756,                0.89611,                0.86499,                0.89063,                0.55864,                 1.3086,                0.94323,                 1.3056,              0.0015545,              0.0015545,              0.0015545
                     48,                 1.2099,                0.90629,                 1.1284,                0.98078,                    0.6,                0.72035,                0.46883,                 1.6558,                 1.1221,                 1.6263,              0.0015446,              0.0015446,              0.0015446
                     49,                 1.3601,                 1.0227,                 1.1755,                0.85026,                    0.7,                0.70197,                0.45567,                 1.6712,                 1.5061,                 1.4807,              0.0015347,              0.0015347,              0.0015347
                     50,                 1.2305,                0.91768,                  1.094,                0.99295,                    0.7,                0.82508,                0.50383,                 1.5848,                0.97633,                 1.4442,              0.0015248,              0.0015248,              0.0015248
                     51,                  1.218,                0.94364,                 1.1302,                0.99486,                    0.8,                0.88023,                0.56465,                 1.4554,                0.94625,                  1.395,              0.0015149,              0.0015149,              0.0015149
                     52,                 1.1804,                0.87741,                 1.0986,                0.94524,                    0.7,                 0.8271,                0.48323,                 1.6693,                 1.0758,                 1.5309,               0.001505,               0.001505,               0.001505
                     53,                 1.1946,                0.86376,                 1.1427,                      1,                0.67982,                0.84686,                0.47256,                 1.7285,                  1.044,                 1.4784,              0.0014951,              0.0014951,              0.0014951
                     54,                 1.3292,                 1.0138,                 1.1466,                 0.8151,                    0.6,                0.66959,                0.41339,                 1.6032,                  1.687,                 1.4473,              0.0014852,              0.0014852,              0.0014852
                     55,                 1.2384,                0.90798,                 1.0973,                0.85498,                0.59091,                0.67152,                 0.3726,                 1.7466,                 1.7714,                 1.5652,              0.0014753,              0.0014753,              0.0014753
                     56,                 1.2126,                0.94605,                 1.1162,                      1,                0.68197,                0.82639,                0.39981,                  1.693,                 1.3072,                 1.4422,              0.0014654,              0.0014654,              0.0014654
                     57,                 1.1516,                0.86502,                 1.0782,                      1,                0.69254,                0.81329,                0.42808,                 1.6365,                 1.3476,                 1.4779,              0.0014555,              0.0014555,              0.0014555
                     58,                 1.1258,                 0.9417,                 1.0849,                0.85362,                    0.7,                0.70935,                0.34571,                 1.8431,                 1.3978,                 1.4312,              0.0014456,              0.0014456,              0.0014456
                     59,                 1.2468,                 1.0159,                 1.1104,                0.90565,                    0.6,                0.75841,                0.38462,                 1.8035,                 1.1988,                 1.5282,              0.0014357,              0.0014357,              0.0014357
                     60,                 1.2723,                0.92139,                 1.1074,                      1,                 0.7704,                 0.8439,                0.39953,                 1.9549,                  1.166,                 1.8331,              0.0014258,              0.0014258,              0.0014258
                     61,                 1.2026,                0.90943,                 1.0925,                0.84443,                    0.8,                0.83612,                0.35226,                 1.9205,                  1.145,                 1.7987,              0.0014159,              0.0014159,              0.0014159
                     62,                 1.1505,                0.82529,                 1.0922,                0.84944,                    0.7,                0.76327,                0.43927,                 1.6029,                 1.3142,                  1.467,               0.001406,               0.001406,               0.001406
                     63,                 1.1372,                0.78969,                 1.0771,                      1,                 0.6987,                0.75624,                0.48077,                 1.3879,                 1.2295,                 1.2924,              0.0013961,              0.0013961,              0.0013961
                     64,                 1.0593,                0.79831,                 1.0508,                 0.9902,                    0.6,                0.76759,                0.48536,                 1.2645,                  1.246,                 1.2367,              0.0013862,              0.0013862,              0.0013862
                     65,                 1.1304,                0.82403,                 1.1327,                0.77507,                0.69025,                0.76919,                0.49877,                  1.288,                 1.4083,                 1.2321,              0.0013763,              0.0013763,              0.0013763
                     66,                 1.1141,                0.80394,                 1.0889,                0.80563,                    0.5,                0.62544,                0.37052,                 1.6983,                 1.6635,                 1.4331,              0.0013664,              0.0013664,              0.0013664
                     67,                 1.2932,                0.91187,                 1.1396,                0.56266,                0.77342,                0.71379,                0.42513,                 1.5212,                 1.3182,                 1.3667,              0.0013565,              0.0013565,              0.0013565
                     68,                 1.2697,                0.92781,                 1.1618,                0.74727,                0.88801,                 0.8625,                 0.5169,                 1.4896,                0.93095,                 1.3981,              0.0013466,              0.0013466,              0.0013466
                     69,                 1.0725,                0.83859,                 1.0789,                0.74065,                    0.9,                0.83316,                 0.5383,                 1.5423,                0.85025,                 1.5018,              0.0013367,              0.0013367,              0.0013367
                     70,                 1.2101,                0.84524,                 1.1423,                0.97503,                    0.7,                  0.814,                 0.4885,                 1.6667,                 1.0364,                 1.5464,              0.0013268,              0.0013268,              0.0013268
                     71,                 1.2469,                0.89061,                 1.1326,                 0.9475,                    0.8,                0.82221,                 0.4934,                 1.5821,                 1.0902,                 1.4675,              0.0013169,              0.0013169,              0.0013169
                     72,                 1.1992,                0.88441,                 1.1252,                0.98062,                    0.7,                0.74253,                0.42507,                 1.7511,                 1.2381,                 1.5136,               0.001307,               0.001307,               0.001307
                     73,                 1.1857,                0.86197,                 1.0929,                      1,                0.68123,                0.77527,                0.43565,                  1.703,                 1.2882,                 1.4083,              0.0012971,              0.0012971,              0.0012971
                     74,                 1.0801,                0.77765,                 1.0375,                0.83501,                    0.6,                0.66492,                0.41313,                 1.8274,                 1.6434,                  1.465,              0.0012872,              0.0012872,              0.0012872
                     75,                 1.0642,                  0.741,                 1.0336,                 0.6923,                    0.6,                0.62672,                0.38853,                 1.6272,                 1.5726,                 1.3104,              0.0012773,              0.0012773,              0.0012773
                     76,                  1.054,                0.74017,                 1.0451,                0.88452,                0.76856,                0.78831,                0.51237,                 1.5026,                 1.2082,                 1.3695,              0.0012674,              0.0012674,              0.0012674
                     77,                 1.0983,                0.73805,                 1.0675,                0.88559,                0.77624,                0.77686,                0.51543,                 1.4676,                 1.3279,                 1.3448,              0.0012575,              0.0012575,              0.0012575
                     78,                  1.089,                0.72954,                 1.0145,                0.87535,                    0.8,                0.80858,                0.54331,                 1.2393,                 1.1005,                 1.1462,              0.0012476,              0.0012476,              0.0012476
                     79,                 1.0618,                0.78309,                 1.0241,                0.84099,                    0.8,                0.82202,                0.52998,                 1.3178,                0.97187,                 1.1341,              0.0012377,              0.0012377,              0.0012377
                     80,                 1.0889,                0.74427,                  1.094,                      1,                0.79778,                0.84632,                0.57658,                 1.4174,                 1.0632,                 1.3149,              0.0012278,              0.0012278,              0.0012278
                     81,                 1.0734,                 0.8102,                 1.0404,                0.88608,                    0.8,                0.84157,                0.54889,                 1.3791,                0.97397,                 1.3134,              0.0012179,              0.0012179,              0.0012179
                     82,                  1.079,                0.79695,                 1.0578,                0.63307,                    0.9,                0.75816,                0.50853,                 1.2633,                0.85406,                 1.3436,               0.001208,               0.001208,               0.001208
                     83,                 1.0657,                0.73213,                 1.0352,                0.76756,                    0.7,                0.66513,                0.44058,                 1.4827,                 0.9858,                 1.5799,              0.0011981,              0.0011981,              0.0011981
                     84,                   1.04,                0.73024,                 1.0029,                0.68661,                    0.8,                0.71236,                0.44608,                 1.6718,                0.92013,                 1.6645,              0.0011882,              0.0011882,              0.0011882
                     85,                 1.0035,                0.70373,                 1.0031,                0.72202,                0.78075,                0.74329,                  0.505,                 1.5548,                0.80023,                 1.4975,              0.0011783,              0.0011783,              0.0011783
                     86,                 1.0269,                0.75831,                 0.9926,                0.65775,                    0.6,                0.65155,                0.44728,                 1.6601,                 0.9574,                 1.5978,              0.0011684,              0.0011684,              0.0011684
                     87,                 1.0698,                0.69304,                 1.0066,                0.81964,                    0.5,                0.63411,                0.45611,                 1.6234,                 1.0656,                 1.5197,              0.0011585,              0.0011585,              0.0011585
                     88,                0.98487,                0.65185,                 1.0154,                0.85829,                    0.7,                0.76439,                0.52728,                 1.4745,                0.95118,                 1.3887,              0.0011486,              0.0011486,              0.0011486
                     89,                0.91932,                0.70495,                0.98852,                0.78551,                    0.8,                0.80588,                0.46976,                 1.5559,                0.90806,                 1.4733,              0.0011387,              0.0011387,              0.0011387
                     90,                0.95955,                0.73008,                0.98616,                0.86923,                    0.8,                 0.8144,                0.54551,                 1.4708,                0.99979,                 1.3512,              0.0011288,              0.0011288,              0.0011288
                     91,                0.95752,                0.69321,                 1.0069,                0.98785,                    0.7,                0.82402,                0.53815,                  1.495,                0.99604,                 1.3944,              0.0011189,              0.0011189,              0.0011189
                     92,                 1.0436,                0.78327,                 1.0533,                0.95969,                    0.7,                0.83262,                0.49124,                 1.6505,                0.96885,                 1.5799,               0.001109,               0.001109,               0.001109
                     93,                0.99885,                0.72153,                 1.0072,                0.87203,                    0.8,                0.84711,                0.51902,                 1.5701,                0.84238,                 1.4339,              0.0010991,              0.0010991,              0.0010991
                     94,                 0.8749,                 0.6448,                0.99102,                0.87608,                    0.8,                0.84505,                 0.5156,                 1.6388,                0.94526,                 1.3708,              0.0010892,              0.0010892,              0.0010892
                     95,                0.97264,                0.62825,                 1.0186,                0.87002,                0.67213,                0.79205,                0.48088,                 1.4504,                 1.0865,                 1.2066,              0.0010793,              0.0010793,              0.0010793
                     96,                 1.0197,                0.79211,                 1.0071,                      1,                0.78036,                0.85539,                0.51575,                 1.7012,                  1.141,                 1.4767,              0.0010694,              0.0010694,              0.0010694
                     97,                  0.917,                0.70546,                0.96877,                0.98891,                    0.8,                0.85693,                0.48657,                 1.7823,                 1.0712,                 1.5741,              0.0010595,              0.0010595,              0.0010595
                     98,                0.87664,                  0.655,                0.97144,                0.88713,                0.78732,                0.85931,                0.52025,                  1.649,                0.83981,                  1.643,              0.0010496,              0.0010496,              0.0010496
                     99,                 1.0047,                0.68609,                 1.0231,                0.88659,                0.78345,                 0.8575,                0.49777,                 1.6577,                0.81569,                  1.756,              0.0010397,              0.0010397,              0.0010397
                    100,                0.99188,                0.66407,                 1.0103,                0.74881,                    0.8,                0.77035,                0.42292,                 1.5808,                0.83801,                 1.6132,              0.0010298,              0.0010298,              0.0010298
                    101,                0.89974,                0.61412,                 1.0191,                 0.7398,                    0.7,                0.79083,                0.41952,                 1.6086,                0.91826,                 1.5491,              0.0010199,              0.0010199,              0.0010199
                    102,                 1.0088,                0.70456,                 1.0043,                0.72368,                0.78684,                0.81218,                0.47385,                  1.552,                0.77384,                 1.5033,                0.00101,                0.00101,                0.00101
                    103,                0.90158,                0.63992,                0.97479,                0.79129,                    0.8,                 0.8158,                0.51906,                 1.5916,                0.79821,                 1.5545,              0.0010001,              0.0010001,              0.0010001
                    104,                0.94219,                0.66339,                0.97787,                0.88764,                0.79103,                0.80589,                0.52447,                 1.3876,                0.93449,                 1.3344,              0.0009902,              0.0009902,              0.0009902
                    105,                0.94014,                0.64514,                0.97538,                0.74016,                    0.6,                0.68156,                0.46027,                 1.3035,                 1.0931,                 1.2872,              0.0009803,              0.0009803,              0.0009803
                    106,                0.96094,                0.71349,                 1.0205,                 0.8221,                    0.6,                0.74536,                0.50028,                 1.3905,                0.94141,                 1.3275,              0.0009704,              0.0009704,              0.0009704
                    107,                0.89532,                0.64151,                0.97364,                0.97441,                    0.7,                0.79657,                0.50072,                 1.4935,                0.93068,                 1.4228,              0.0009605,              0.0009605,              0.0009605
                    108,                0.84833,                0.58708,                0.98679,                0.80945,                    0.9,                0.87561,                0.49015,                 1.6382,                0.82093,                 1.6043,              0.0009506,              0.0009506,              0.0009506
                    109,                0.87018,                0.64001,                0.95546,                0.85515,                    0.8,                0.85012,                0.46057,                 1.6892,                0.87369,                 1.6355,              0.0009407,              0.0009407,              0.0009407
                    110,                0.94105,                0.62131,                0.98788,                      1,                0.85146,                0.89773,                0.53568,                 1.6063,                  0.806,                  1.568,              0.0009308,              0.0009308,              0.0009308
                    111,                 0.8127,                 0.6143,                0.96111,                0.89857,                0.88717,                0.86804,                0.56277,                 1.4721,                0.74956,                 1.4767,              0.0009209,              0.0009209,              0.0009209
                    112,                0.93124,                0.62233,                0.98622,                0.80614,                    0.9,                0.84548,                0.53566,                 1.5228,                0.69237,                 1.4877,               0.000911,               0.000911,               0.000911
                    113,                0.86533,                0.61272,                 0.9649,                0.80711,                    0.9,                0.82791,                0.49224,                 1.5995,                0.77006,                 1.5275,              0.0009011,              0.0009011,              0.0009011
                    114,                0.75559,                0.54266,                0.91908,                0.97805,                    0.5,                  0.651,                0.41344,                 1.6077,                 1.3746,                 1.4941,              0.0008912,              0.0008912,              0.0008912
                    115,                0.84378,                0.55406,                 0.9444,                0.97932,                    0.5,                 0.6497,                0.40042,                 1.5867,                 1.2986,                 1.4867,              0.0008813,              0.0008813,              0.0008813
                    116,                0.83967,                0.60505,                0.96201,                      1,                0.76827,                0.87386,                0.52041,                 1.5575,                 0.8466,                 1.4571,              0.0008714,              0.0008714,              0.0008714
                    117,                0.82315,                0.59982,                0.95374,                0.98798,                    0.8,                0.86602,                0.50441,                 1.5681,                0.98194,                 1.4013,              0.0008615,              0.0008615,              0.0008615
                    118,                0.78681,                0.54289,                0.89595,                      1,                0.69814,                 0.8066,                0.48925,                 1.5916,                 1.1495,                 1.4156,              0.0008516,              0.0008516,              0.0008516
                    119,                0.87755,                 0.5791,                0.95552,                      1,                0.69457,                0.83519,                0.52007,                 1.5305,                 1.0387,                 1.3653,              0.0008417,              0.0008417,              0.0008417
                    120,                0.84735,                0.55285,                0.97988,                0.87691,                    0.8,                0.84336,                0.54307,                 1.5262,                0.73904,                 1.4372,              0.0008318,              0.0008318,              0.0008318
                    121,                0.84994,                 0.6015,                0.96036,                0.81637,                0.89003,                0.84455,                0.52923,                 1.5912,                0.81183,                 1.5033,              0.0008219,              0.0008219,              0.0008219
                    122,                0.79215,                0.56702,                0.93101,                0.87845,                    0.8,                 0.8043,                0.48978,                  1.628,                0.76866,                 1.4462,               0.000812,               0.000812,               0.000812
                    123,                0.79882,                0.54373,                0.91663,                0.89953,                0.89575,                  0.858,                0.51329,                 1.6763,                0.72735,                 1.5297,              0.0008021,              0.0008021,              0.0008021
                    124,                0.84527,                0.57087,                 0.9701,                0.89784,                0.88056,                0.87262,                0.54201,                 1.6363,                0.74894,                 1.5006,              0.0007922,              0.0007922,              0.0007922
                    125,                0.79706,                0.55126,                0.93869,                0.81778,                0.89778,                0.85566,                0.51821,                 1.6649,                0.79795,                 1.4952,              0.0007823,              0.0007823,              0.0007823
                    126,                0.80849,                0.53975,                0.93834,                0.88515,                 0.7731,                0.86471,                0.55741,                 1.6744,                0.70129,                 1.5229,              0.0007724,              0.0007724,              0.0007724
                    127,                0.77199,                0.50408,                0.93078,                0.87542,                    0.8,                0.85328,                0.55083,                 1.5628,                0.73197,                 1.4762,              0.0007625,              0.0007625,              0.0007625
                    128,                0.69779,                0.51919,                0.90242,                0.88107,                    0.8,                0.83122,                 0.4822,                 1.5116,                0.78165,                 1.3839,              0.0007526,              0.0007526,              0.0007526
                    129,                0.76243,                0.51402,                0.94105,                0.88132,                    0.8,                0.85117,                0.46828,                 1.6447,                0.86562,                 1.4575,              0.0007427,              0.0007427,              0.0007427
                    130,                0.73558,                0.52593,                0.89311,                0.88626,                    0.8,                0.83984,                 0.5037,                 1.5897,                0.89365,                 1.4455,              0.0007328,              0.0007328,              0.0007328
