                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                 1.5545,                 1.3702,                 1.2952,                0.30378,                    0.4,                0.28388,                0.16302,                 2.0551,                 3.1093,                 1.7179,              0.0017426,              0.0017426,              0.0017426
                     29,                 1.5601,                  1.261,                 1.2927,                0.35063,                    0.4,                0.27667,                0.14974,                 1.7638,                  2.837,                 1.5698,              0.0017327,              0.0017327,              0.0017327
                     30,                 1.5447,                 1.2134,                 1.3543,                0.80688,                    0.5,                0.54768,                0.36264,                 1.5467,                 1.8346,                  1.342,              0.0017228,              0.0017228,              0.0017228
                     31,                  1.457,                 1.1246,                 1.2318,                0.72805,                0.53854,                0.59133,                0.38632,                 1.3873,                 1.7984,                 1.2325,              0.0017129,              0.0017129,              0.0017129
                     32,                 1.3319,                 1.1394,                 1.1928,                      1,                0.57849,                0.60796,                0.37377,                 1.8451,                 2.1551,                 1.7152,               0.001703,               0.001703,               0.001703
                     33,                 1.3944,                 1.1837,                 1.2336,                0.84149,                    0.6,                0.60278,                0.41322,                 1.6372,                 2.0196,                  1.473,              0.0016931,              0.0016931,              0.0016931
                     34,                 1.4949,                 1.1924,                 1.3579,                0.95319,                    0.6,                0.62135,                0.37296,                 1.7011,                 2.0267,                 1.3825,              0.0016832,              0.0016832,              0.0016832
                     35,                 1.3151,                 1.0295,                 1.1709,                0.94111,                    0.6,                0.64392,                0.37826,                 1.6333,                 1.5624,                 1.3953,              0.0016733,              0.0016733,              0.0016733
                     36,                 1.3144,                 1.0005,                 1.1468,                0.95622,                    0.5,                0.55973,                0.27885,                 1.3623,                 2.9566,                 1.2904,              0.0016634,              0.0016634,              0.0016634
                     37,                 1.2224,                 1.0388,                 1.1402,                0.81328,                    0.5,                0.48646,                 0.2878,                 1.4954,                 2.8693,                 1.3858,              0.0016535,              0.0016535,              0.0016535
                     38,                 1.3291,                 1.0522,                 1.1848,                0.96926,                    0.5,                0.49949,                 0.2992,                 1.6487,                 3.3428,                 1.5097,              0.0016436,              0.0016436,              0.0016436
                     39,                 1.3706,                 1.0829,                 1.2091,                0.91657,                    0.5,                0.49964,                0.31188,                 1.7265,                 2.8897,                 1.4694,              0.0016337,              0.0016337,              0.0016337
                     40,                 1.4437,                 1.1234,                 1.2673,                0.82542,                    0.6,                0.59429,                0.38031,                 1.6792,                 2.2824,                 1.5452,              0.0016238,              0.0016238,              0.0016238
                     41,                 1.3273,                  1.073,                 1.2044,                0.86311,                    0.7,                0.65338,                 0.3855,                 1.6968,                 1.6807,                 1.6455,              0.0016139,              0.0016139,              0.0016139
                     42,                 1.3155,                 1.0262,                 1.1358,                0.67582,                    0.7,                0.57636,                0.36162,                 1.6263,                 1.7786,                 1.4912,               0.001604,               0.001604,               0.001604
                     43,                 1.2378,                0.97997,                 1.1667,                0.75032,                    0.7,                0.64108,                0.40698,                 1.5322,                 1.5044,                 1.3762,              0.0015941,              0.0015941,              0.0015941
                     44,                 1.1654,                0.86536,                 1.1141,                0.75939,                    0.6,                0.62638,                0.42079,                 1.3879,                 1.4667,                 1.2971,              0.0015842,              0.0015842,              0.0015842
                     45,                  1.335,                0.94093,                 1.1728,                 0.6275,                    0.7,                0.54985,                0.34096,                 1.5149,                 1.5875,                 1.4362,              0.0015743,              0.0015743,              0.0015743
                     46,                 1.2525,                0.94112,                 1.1453,                0.55265,                    0.4,                0.43027,                0.27398,                 1.6938,                 1.9122,                 1.5055,              0.0015644,              0.0015644,              0.0015644
                     47,                 1.2942,                0.97042,                   1.18,                0.84856,                    0.7,                  0.678,                0.43153,                 1.4901,                 1.5366,                 1.4341,              0.0015545,              0.0015545,              0.0015545
                     48,                 1.3331,                0.91611,                 1.1701,                0.56748,                0.65815,                 0.5446,                0.35204,                 1.5642,                 1.8302,                 1.4471,              0.0015446,              0.0015446,              0.0015446
                     49,                 1.2471,                 1.0223,                   1.14,                0.61732,                0.64762,                0.62749,                0.33825,                 1.6248,                 1.5458,                 1.5018,              0.0015347,              0.0015347,              0.0015347
                     50,                 1.2529,                 0.9494,                 1.1425,                0.80158,                    0.5,                0.52914,                0.33805,                 1.6638,                 1.8813,                 1.5288,              0.0015248,              0.0015248,              0.0015248
                     51,                 1.2106,                0.88643,                 1.1072,                0.49211,                    0.6,                0.44241,                0.24002,                 1.7484,                 1.9477,                 1.4761,              0.0015149,              0.0015149,              0.0015149
                     52,                 1.2512,                 0.9467,                 1.1815,                0.45333,                  0.416,                0.44818,                  0.233,                 2.0508,                 2.1492,                 1.7969,               0.001505,               0.001505,               0.001505
                     53,                 1.2104,                0.94618,                 1.0804,                0.58817,                    0.8,                0.71817,                0.35029,                 1.8654,                 1.5561,                 1.6342,              0.0014951,              0.0014951,              0.0014951
                     54,                 1.1826,                0.86121,                 1.0976,                0.53884,                    0.6,                0.42234,                0.18441,                 2.1212,                 2.1389,                 1.7296,              0.0014852,              0.0014852,              0.0014852
                     55,                 1.3396,                0.90188,                 1.1566,                0.65307,                0.56737,                0.55704,                0.28751,                 1.8111,                 1.8166,                 1.5186,              0.0014753,              0.0014753,              0.0014753
                     56,                  1.224,                0.87152,                 1.0974,                0.59971,                    0.5,                0.55317,                0.27685,                 1.7079,                 1.9004,                 1.5776,              0.0014654,              0.0014654,              0.0014654
                     57,                 1.2617,                0.91193,                 1.1244,                0.46448,                    0.5,                0.48048,                0.25213,                 1.8511,                 2.2666,                 1.5184,              0.0014555,              0.0014555,              0.0014555
                     58,                 1.3055,                0.99061,                 1.2072,                0.59928,                    0.5,                0.49565,                0.28446,                 1.6874,                  1.848,                 1.4189,              0.0014456,              0.0014456,              0.0014456
                     59,                 1.0959,                0.94827,                 1.0897,                0.66888,                    0.7,                0.71308,                0.44268,                 1.4388,                 1.3265,                 1.3174,              0.0014357,              0.0014357,              0.0014357
                     60,                 1.1817,                0.89342,                 1.1409,                0.49239,                    0.3,                0.39753,                0.24654,                 1.8197,                 2.3162,                 1.6959,              0.0014258,              0.0014258,              0.0014258
                     61,                 1.1713,                0.92885,                 1.0685,                 0.5694,                    0.3,                0.42569,                0.27046,                 1.7486,                 2.1304,                 1.6076,              0.0014159,              0.0014159,              0.0014159
                     62,                 1.1593,                0.91254,                 1.0805,                 0.6089,                    0.8,                0.70509,                0.39441,                 1.6062,                 1.6534,                 1.5534,               0.001406,               0.001406,               0.001406
                     63,                  1.224,                 0.8521,                 1.0753,                0.58839,                    0.6,                0.59077,                0.37191,                 1.4023,                 1.6507,                 1.3914,              0.0013961,              0.0013961,              0.0013961
                     64,                 1.0449,                0.77928,                 1.0598,                0.79886,                    0.6,                0.61643,                0.34629,                 1.6209,                 2.0559,                 1.3968,              0.0013862,              0.0013862,              0.0013862
                     65,                 1.1128,                0.80227,                 1.0831,                0.77933,                    0.5,                0.56387,                0.30281,                 1.7298,                 1.8322,                 1.4105,              0.0013763,              0.0013763,              0.0013763
                     66,                 1.2342,                 0.9092,                 1.0998,                0.85228,                0.57957,                0.64221,                0.27528,                 1.7555,                 1.7706,                 1.5112,              0.0013664,              0.0013664,              0.0013664
                     67,                  1.173,                0.79752,                 1.0946,                      1,                0.49614,                0.63608,                0.28872,                 1.7186,                 1.8682,                 1.4388,              0.0013565,              0.0013565,              0.0013565
                     68,                 1.0212,                0.74302,                 1.0745,                0.96556,                    0.5,                 0.6254,                0.27208,                 1.9928,                 1.7508,                 1.5036,              0.0013466,              0.0013466,              0.0013466
                     69,                 1.1029,                0.85285,                 1.1071,                0.82411,                0.47234,                0.54106,                0.21324,                 2.1285,                 2.0731,                 1.6616,              0.0013367,              0.0013367,              0.0013367
                     70,                 1.1338,                0.89817,                 1.0921,                0.71965,                    0.6,                0.57172,                0.32748,                 1.5827,                 1.4279,                 1.4644,              0.0013268,              0.0013268,              0.0013268
                     71,                 1.0674,                0.78903,                 1.0227,                0.72644,                    0.6,                0.61673,                0.38353,                  1.629,                 1.5393,                 1.5235,              0.0013169,              0.0013169,              0.0013169
                     72,                 1.0736,                0.77116,                 1.0589,                0.74596,                    0.5,                0.63235,                0.30171,                   1.93,                 1.9155,                 1.5642,               0.001307,               0.001307,               0.001307
                     73,                 1.1767,                0.82692,                 1.0923,                0.93154,                    0.5,                0.61459,                 0.2864,                 1.9521,                  2.115,                 1.5086,              0.0012971,              0.0012971,              0.0012971
                     74,                 1.0622,                0.76669,                 1.0748,                0.92581,                    0.5,                0.63023,                0.27369,                 2.1275,                 1.6658,                 1.6937,              0.0012872,              0.0012872,              0.0012872
                     75,                 1.0818,                0.78814,                 1.0782,                0.60407,                    0.5,                0.54919,                0.26805,                 1.9046,                 1.6334,                 1.5462,              0.0012773,              0.0012773,              0.0012773
                     76,                 1.1034,                0.82445,                 1.0594,                0.73672,                    0.5,                0.55445,                0.26508,                 1.6494,                 1.4403,                 1.3752,              0.0012674,              0.0012674,              0.0012674
                     77,                 1.1034,                0.82376,                 1.0736,                0.62055,                    0.6,                0.62198,                0.29862,                 1.7494,                 1.4461,                 1.5176,              0.0012575,              0.0012575,              0.0012575
                     78,                  1.043,                0.69929,                 1.0177,                0.64286,                    0.6,                 0.6587,                0.34133,                 1.8901,                 1.8315,                 1.6051,              0.0012476,              0.0012476,              0.0012476
                     79,                 1.0528,                 0.8151,                 1.0628,                0.55947,                0.50881,                0.59448,                0.33141,                 1.7276,                 2.0041,                 1.5157,              0.0012377,              0.0012377,              0.0012377
                     80,                 1.0641,                 0.8024,                 1.0412,                0.47993,                    0.7,                0.55571,                 0.3304,                 1.5556,                   1.47,                 1.3697,              0.0012278,              0.0012278,              0.0012278
                     81,                 1.0922,                0.70843,                 1.0479,                 0.7251,                0.79204,                0.73086,                0.43137,                 1.5812,                 1.1538,                 1.4552,              0.0012179,              0.0012179,              0.0012179
                     82,                 1.0767,                0.68469,                  1.023,                0.75048,                    0.6,                0.71713,                 0.3491,                 1.7361,                 1.2169,                 1.5373,               0.001208,               0.001208,               0.001208
                     83,                 1.0958,                0.73916,                 1.0381,                0.69897,                    0.7,                0.72222,                0.35666,                 1.6772,                 1.2844,                 1.5321,              0.0011981,              0.0011981,              0.0011981
                     84,                0.96353,                0.68346,                 1.0321,                0.79929,                    0.5,                0.61367,                0.37099,                 1.6967,                 1.7605,                 1.4335,              0.0011882,              0.0011882,              0.0011882
                     85,                 1.0017,                0.71796,                 1.0341,                0.65725,                    0.6,                0.62064,                0.36793,                 1.6831,                 1.5345,                 1.4185,              0.0011783,              0.0011783,              0.0011783
                     86,                 1.0631,                 0.7057,                 1.0552,                0.82495,                0.47484,                0.56724,                0.29438,                 1.6685,                 1.7208,                 1.4292,              0.0011684,              0.0011684,              0.0011684
                     87,                 1.0458,                0.72894,                 1.0335,                0.97477,                    0.5,                0.59065,                0.28775,                 1.7072,                 1.7969,                 1.5239,              0.0011585,              0.0011585,              0.0011585
                     88,                0.98993,                0.76982,                 1.0253,                0.88692,                0.78583,                 0.8057,                0.45762,                 1.5759,                 1.2688,                 1.4282,              0.0011486,              0.0011486,              0.0011486
                     89,                 1.0018,                0.72732,                 1.0277,                0.98649,                    0.7,                 0.7829,                0.46825,                  1.553,                 1.1988,                 1.3667,              0.0011387,              0.0011387,              0.0011387
                     90,                0.97613,                0.76546,                 1.0054,                      1,                 0.6945,                0.74762,                0.46122,                 1.5127,                 1.2151,                 1.4009,              0.0011288,              0.0011288,              0.0011288
                     91,                0.97552,                0.71642,                 1.0244,                0.76619,                    0.7,                0.71027,                 0.3912,                 1.5393,                 1.3148,                 1.4691,              0.0011189,              0.0011189,              0.0011189
                     92,                0.93511,                0.72525,                 1.0143,                0.82297,                    0.5,                0.57764,                0.30692,                 1.7732,                 1.6151,                 1.4673,               0.001109,               0.001109,               0.001109
                     93,                0.99592,                0.72355,                 1.0311,                0.63456,                    0.5,                0.55545,                0.29587,                 1.7773,                 1.6533,                 1.4553,              0.0010991,              0.0010991,              0.0010991
                     94,                0.94399,                0.69992,                 1.0228,                0.97297,                    0.4,                0.62018,                0.37445,                 1.6336,                 1.5338,                 1.4945,              0.0010892,              0.0010892,              0.0010892
                     95,                0.88799,                 0.6508,                0.99407,                0.80797,                    0.5,                 0.6102,                0.37156,                 1.6532,                 1.7598,                 1.5554,              0.0010793,              0.0010793,              0.0010793
                     96,                0.92298,                0.65661,                 0.9975,                0.69604,                    0.3,                0.38924,                0.19688,                 1.8507,                 2.5459,                 1.6505,              0.0010694,              0.0010694,              0.0010694
                     97,                0.90596,                0.70072,                0.99981,                0.40712,                0.41306,                0.41728,                 0.2331,                 1.7817,                 2.3227,                 1.5147,              0.0010595,              0.0010595,              0.0010595
                     98,                0.96311,                0.66424,                 1.0332,                0.29352,                    0.2,                0.18328,                0.08185,                  2.078,                 3.0179,                 1.8644,              0.0010496,              0.0010496,              0.0010496
                     99,                0.94117,                0.67283,                0.98632,                 0.3346,                    0.2,                 0.2497,                0.10993,                 2.0096,                 2.8881,                 1.7896,              0.0010397,              0.0010397,              0.0010397
                    100,                 1.0337,                0.79427,                 1.0537,                0.60729,                    0.6,                 0.5588,                0.28529,                 1.8437,                 1.9823,                 1.6083,              0.0010298,              0.0010298,              0.0010298
                    101,                0.99983,                0.74203,                 1.0437,                0.61684,                    0.5,                0.54422,                0.24154,                 1.7897,                 2.3136,                 1.7267,              0.0010199,              0.0010199,              0.0010199
                    102,                 0.8958,                0.72187,                 1.0193,                0.68945,                    0.7,                0.63932,                0.31068,                 1.7319,                 1.5212,                 1.7854,                0.00101,                0.00101,                0.00101
                    103,                0.91298,                0.61985,                 1.0235,                0.67556,                    0.7,                0.65748,                0.37268,                  1.678,                 1.3726,                 1.7269,              0.0010001,              0.0010001,              0.0010001
                    104,                0.86648,                0.60686,                0.95398,                0.85559,                    0.7,                0.75161,                0.41867,                   1.64,                  1.206,                 1.7374,              0.0009902,              0.0009902,              0.0009902
                    105,                0.90626,                0.68013,                 1.0371,                 0.8025,                    0.7,                0.75801,                0.42352,                 1.6481,                 1.2218,                 1.7347,              0.0009803,              0.0009803,              0.0009803
                    106,                0.88935,                0.65895,                 1.0348,                0.74863,                    0.7,                 0.6709,                0.38625,                  1.448,                 1.5292,                 1.4512,              0.0009704,              0.0009704,              0.0009704
                    107,                0.86859,                0.59001,                0.96236,                0.76065,                    0.7,                0.67778,                0.38291,                 1.6285,                 1.6794,                 1.6374,              0.0009605,              0.0009605,              0.0009605
                    108,                0.92706,                0.64869,                0.98456,                0.67945,                    0.7,                0.67984,                0.30949,                 1.7707,                 1.8415,                  1.788,              0.0009506,              0.0009506,              0.0009506
                    109,                0.93617,                0.63406,                0.95693,                0.60758,                0.62084,                0.66673,                0.32814,                 1.6624,                  1.811,                 1.6639,              0.0009407,              0.0009407,              0.0009407
                    110,                0.90886,                0.65888,                 0.9537,                0.82614,                    0.5,                0.63392,                0.35768,                 1.4576,                  1.669,                 1.4488,              0.0009308,              0.0009308,              0.0009308
                    111,                0.89703,                0.59811,                0.98047,                0.86064,                    0.5,                0.59136,                0.35515,                 1.4074,                 1.5677,                 1.3197,              0.0009209,              0.0009209,              0.0009209
                    112,                0.90345,                0.61267,                0.96674,                0.76664,                 0.6599,                0.66292,                0.34695,                 1.7429,                 1.6868,                 1.5135,               0.000911,               0.000911,               0.000911
                    113,                0.93102,                0.67311,                 1.0277,                0.74719,                    0.7,                0.61309,                0.30453,                 1.9824,                 1.8011,                 1.6933,              0.0009011,              0.0009011,              0.0009011
                    114,                0.84759,                0.59008,                0.97853,                0.96728,                    0.6,                0.70143,                 0.3244,                 1.8485,                 2.0502,                 1.6641,              0.0008912,              0.0008912,              0.0008912
                    115,                0.78834,                0.53202,                0.92809,                0.98069,                    0.7,                0.72405,                  0.368,                 1.6752,                 1.7156,                 1.4474,              0.0008813,              0.0008813,              0.0008813
                    116,                0.80482,                0.63585,                 0.9433,                0.84767,                    0.6,                0.70947,                0.34534,                 1.8883,                 1.8518,                 1.5602,              0.0008714,              0.0008714,              0.0008714
                    117,                0.81802,                0.54692,                0.96794,                      1,                0.58048,                0.75035,                0.38905,                 1.7672,                 1.6555,                 1.5649,              0.0008615,              0.0008615,              0.0008615
                    118,                0.81834,                0.59192,                0.94882,                 0.9735,                    0.6,                0.70666,                0.35643,                 1.7303,                  1.644,                 1.4851,              0.0008516,              0.0008516,              0.0008516
                    119,                0.72323,                0.51313,                0.90308,                 0.9696,                    0.6,                0.69624,                0.35327,                 1.7707,                   1.84,                 1.5374,              0.0008417,              0.0008417,              0.0008417
                    120,                0.75611,                0.56144,                0.91494,                0.63825,                    0.6,                0.63014,                0.29216,                 1.8866,                 1.8849,                 1.6075,              0.0008318,              0.0008318,              0.0008318
                    121,                 0.8226,                0.59453,                0.94897,                0.84707,                    0.6,                0.66124,                0.26443,                 1.9535,                 2.0916,                 1.5899,              0.0008219,              0.0008219,              0.0008219
                    122,                0.80316,                0.58106,                0.95695,                0.98241,                    0.5,                 0.6057,                0.25153,                 1.9418,                   1.84,                 1.5776,               0.000812,               0.000812,               0.000812
                    123,                 0.7831,                0.52151,                0.95889,                0.70286,                    0.5,                0.53537,                 0.2533,                 2.1355,                  2.068,                 1.7224,              0.0008021,              0.0008021,              0.0008021
                    124,                0.81363,                0.54119,                0.97421,                0.96768,                    0.7,                  0.783,                0.33249,                 1.8933,                 1.6339,                 1.6502,              0.0007922,              0.0007922,              0.0007922
                    125,                0.70596,                0.52111,                0.92982,                      1,                0.68668,                 0.7708,                0.39602,                 1.7338,                 1.5608,                 1.5234,              0.0007823,              0.0007823,              0.0007823
                    126,                0.82756,                0.52978,                0.96001,                0.85622,                0.59612,                0.68051,                0.37445,                 1.6546,                 1.6094,                 1.4469,              0.0007724,              0.0007724,              0.0007724
                    127,                0.76666,                0.52097,                0.91845,                0.57321,                    0.6,                0.62311,                0.34901,                 1.7407,                 1.9166,                 1.5592,              0.0007625,              0.0007625,              0.0007625
                    128,                0.75702,                0.50284,                 0.9139,                0.69789,                    0.5,                0.61825,                0.37954,                 1.7184,                 1.7584,                 1.6063,              0.0007526,              0.0007526,              0.0007526
                    129,                0.79643,                 0.5027,                0.95551,                0.66145,                    0.7,                0.72194,                0.37452,                 1.6787,                 1.4474,                 1.6613,              0.0007427,              0.0007427,              0.0007427
                    130,                0.79522,                0.57069,                0.93348,                0.58272,                    0.6,                0.57449,                 0.3187,                 1.8067,                 1.7298,                 1.7883,              0.0007328,              0.0007328,              0.0007328
                    131,                0.78921,                0.58188,                0.95816,                      1,                0.49029,                0.65417,                0.39237,                 1.7142,                 1.6356,                 1.6271,              0.0007229,              0.0007229,              0.0007229
                    132,                0.72383,                 0.4943,                0.90725,                0.85171,                    0.6,                 0.7152,                0.43409,                 1.5655,                 1.5093,                 1.4984,               0.000713,               0.000713,               0.000713
                    133,                0.73237,                0.48514,                0.92389,                0.87405,                 0.6947,                0.73196,                0.42353,                 1.5849,                 1.4601,                 1.4971,              0.0007031,              0.0007031,              0.0007031
                    134,                0.76614,                0.51171,                0.92079,                0.85709,                0.59976,                0.71957,                0.41371,                 1.6363,                  1.394,                 1.5056,              0.0006932,              0.0006932,              0.0006932
                    135,                0.72383,                0.46919,                0.92213,                0.84987,                    0.6,                0.69998,                0.40043,                 1.6201,                 1.3986,                 1.4887,              0.0006833,              0.0006833,              0.0006833
                    136,                 0.7207,                0.45911,                 0.8933,                      1,                0.49956,                0.69066,                0.41137,                 1.6545,                 1.6869,                 1.4145,              0.0006734,              0.0006734,              0.0006734
                    137,                0.74161,                0.52904,                0.89728,                0.85454,                0.58906,                0.65734,                 0.4275,                 1.5711,                 1.7033,                 1.3396,              0.0006635,              0.0006635,              0.0006635
                    138,                 0.6544,                0.48575,                0.91148,                0.94164,                    0.5,                0.64399,                0.40287,                 1.5779,                 1.6611,                 1.4117,              0.0006536,              0.0006536,              0.0006536
                    139,                0.72983,                0.50094,                0.90727,                0.96208,                    0.5,                0.66714,                0.39882,                   1.66,                 1.7992,                  1.499,              0.0006437,              0.0006437,              0.0006437
