                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 1.5776,                 1.6811,                 1.3435,                0.54207,                0.47572,                0.38278,                0.18564,                 1.8372,                 2.2692,                 1.4834,              0.0017327,              0.0017327,              0.0017327
                     30,                 1.5054,                 1.6066,                 1.3229,                0.30695,                    0.3,                 0.1866,                0.08337,                 2.1522,                 2.3276,                 1.6749,              0.0017228,              0.0017228,              0.0017228
                     31,                 1.4407,                 1.4462,                 1.2457,                0.32669,                    0.4,                0.19807,                0.09122,                 2.2672,                 2.5137,                 1.7076,              0.0017129,              0.0017129,              0.0017129
                     32,                  1.316,                  1.429,                 1.2116,                0.73234,                    0.3,                0.34454,                0.15954,                 2.0408,                 2.3655,                 1.5135,               0.001703,               0.001703,               0.001703
                     33,                 1.4513,                 1.4439,                 1.2721,                0.49758,                    0.3,                0.30055,                0.16507,                 1.6789,                 2.4849,                 1.3472,              0.0016931,              0.0016931,              0.0016931
                     34,                 1.4759,                 1.3815,                 1.2538,                0.16516,                    0.4,                0.10976,                0.05279,                 2.0826,                 3.0055,                 1.5196,              0.0016832,              0.0016832,              0.0016832
                     35,                 1.4511,                 1.4163,                 1.2364,                 0.6763,                    0.3,                0.29534,                0.13127,                 1.8541,                 2.5826,                 1.4582,              0.0016733,              0.0016733,              0.0016733
                     36,                 1.3817,                  1.406,                 1.1559,                0.61822,                0.48735,                0.40035,                 0.1885,                  1.927,                 2.4272,                 1.5932,              0.0016634,              0.0016634,              0.0016634
                     37,                 1.3227,                 1.3708,                 1.1964,                0.61633,                    0.4,                0.39867,                0.17977,                 1.8972,                  2.505,                 1.5886,              0.0016535,              0.0016535,              0.0016535
                     38,                 1.3523,                 1.3766,                 1.2096,                0.38667,                    0.4,                 0.2985,                0.14511,                 1.8353,                 2.5596,                 1.6024,              0.0016436,              0.0016436,              0.0016436
                     39,                  1.414,                 1.4772,                 1.2526,                0.61769,                    0.4,                0.34597,                0.16473,                 1.8395,                 2.6904,                 1.5384,              0.0016337,              0.0016337,              0.0016337
                     40,                 1.5221,                 1.3771,                 1.2822,                0.39623,                0.26605,                0.22112,                0.11468,                 2.1299,                 2.8362,                 1.5384,              0.0016238,              0.0016238,              0.0016238
                     41,                 1.4006,                  1.217,                 1.1614,                0.39482,                    0.4,                0.26662,                0.14629,                 1.9953,                 2.5154,                 1.5614,              0.0016139,              0.0016139,              0.0016139
                     42,                 1.3324,                  1.187,                 1.1804,                0.52542,                    0.5,                0.38655,                0.16718,                 2.0714,                 2.2493,                 1.6946,               0.001604,               0.001604,               0.001604
                     43,                 1.2503,                 1.2194,                 1.1716,                0.63418,                    0.3,                0.43636,                0.16363,                 2.1317,                 2.4439,                 1.7641,              0.0015941,              0.0015941,              0.0015941
                     44,                 1.2798,                 1.2261,                 1.1575,                0.47598,                    0.3,                0.32173,                0.12486,                  2.024,                 2.2747,                 1.6708,              0.0015842,              0.0015842,              0.0015842
                     45,                 1.3823,                 1.2545,                 1.1889,                0.42838,                    0.3,                0.29891,                0.10454,                 2.0918,                  2.378,                  1.697,              0.0015743,              0.0015743,              0.0015743
                     46,                 1.3676,                  1.239,                  1.209,                0.34328,                    0.3,                 0.2473,                0.07999,                 2.1707,                 2.6284,                 1.7417,              0.0015644,              0.0015644,              0.0015644
                     47,                  1.249,                 1.0687,                 1.1607,                 0.2404,                    0.4,                 0.2107,                0.09214,                 2.0573,                 2.6184,                 1.6645,              0.0015545,              0.0015545,              0.0015545
                     48,                 1.2462,                  1.026,                 1.1753,                 0.4001,                    0.5,                0.25529,                0.16284,                 1.7399,                 2.1968,                 1.4677,              0.0015446,              0.0015446,              0.0015446
                     49,                 1.2457,                 1.0261,                 1.1712,                0.60972,                0.47148,                0.34815,                0.19338,                 1.8697,                 2.1961,                 1.5005,              0.0015347,              0.0015347,              0.0015347
                     50,                 1.2468,                 1.0191,                 1.1487,                0.43806,                    0.5,                0.30178,                0.14902,                  1.948,                 2.1071,                 1.6097,              0.0015248,              0.0015248,              0.0015248
                     51,                 1.2621,                  1.073,                 1.1967,                0.56159,                    0.4,                0.34701,                 0.1673,                 1.9116,                  2.101,                 1.5293,              0.0015149,              0.0015149,              0.0015149
                     52,                 1.2731,                  1.047,                 1.1643,                0.69706,                    0.5,                0.42839,                0.25513,                 1.7324,                 2.1604,                 1.3682,               0.001505,               0.001505,               0.001505
                     53,                 1.1543,                0.93556,                 1.0909,                0.70142,                    0.5,                0.44714,                0.26855,                 1.6458,                 2.2313,                  1.356,              0.0014951,              0.0014951,              0.0014951
                     54,                 1.2929,                 1.1496,                 1.1884,                0.78459,                    0.4,                 0.3911,                0.21222,                 1.8407,                 2.5939,                 1.4894,              0.0014852,              0.0014852,              0.0014852
                     55,                 1.2333,                 1.0392,                 1.1109,                0.51455,                0.42619,                0.41347,                0.20195,                 1.8593,                 2.2886,                 1.5312,              0.0014753,              0.0014753,              0.0014753
                     56,                 1.3138,                  1.016,                 1.1562,                0.81351,                    0.5,                0.56682,                 0.3445,                 1.6158,                 1.5777,                 1.4737,              0.0014654,              0.0014654,              0.0014654
                     57,                 1.1456,                0.94498,                  1.103,                0.84472,                    0.6,                0.58743,                0.35956,                 1.5861,                  1.504,                  1.529,              0.0014555,              0.0014555,              0.0014555
                     58,                 1.2533,                 1.2127,                 1.1732,                0.72878,                    0.6,                0.53058,                 0.3189,                 1.6849,                 1.6232,                 1.5517,              0.0014456,              0.0014456,              0.0014456
                     59,                 1.1925,                0.96124,                 1.1236,                0.65645,                    0.6,                0.55058,                0.27492,                 1.9285,                 1.7445,                  1.592,              0.0014357,              0.0014357,              0.0014357
                     60,                 1.1642,                0.95738,                 1.0782,                0.56192,                    0.5,                0.54431,                 0.2761,                 1.9517,                 1.6647,                 1.5661,              0.0014258,              0.0014258,              0.0014258
                     61,                 1.2476,                 1.0391,                 1.1271,                0.48825,                0.76475,                0.47025,                0.25288,                 1.8172,                   1.53,                 1.4726,              0.0014159,              0.0014159,              0.0014159
                     62,                 1.1011,                0.96496,                 1.0429,                0.61884,                    0.5,                0.58854,                0.35108,                 1.7042,                 1.5254,                 1.4291,               0.001406,               0.001406,               0.001406
                     63,                 1.1341,                0.91086,                 1.0403,                 0.7799,                    0.4,                0.55777,                0.34951,                 1.5619,                  1.409,                  1.458,              0.0013961,              0.0013961,              0.0013961
                     64,                 1.1117,                0.97419,                 1.0732,                0.63911,                    0.6,                0.52043,                0.26029,                 1.8079,                 1.5013,                 1.5447,              0.0013862,              0.0013862,              0.0013862
                     65,                  1.084,                0.90486,                 1.0589,                0.38805,                    0.7,                0.47938,                0.18731,                 1.9057,                 1.8315,                 1.5332,              0.0013763,              0.0013763,              0.0013763
                     66,                 1.2194,                 1.0281,                 1.1454,                0.53892,                0.58563,                0.48864,                0.21367,                 1.7619,                 1.6723,                 1.4363,              0.0013664,              0.0013664,              0.0013664
                     67,                 1.1749,                0.93336,                 1.1229,                0.67445,                    0.7,                0.61111,                 0.3439,                 1.7609,                 1.4562,                 1.4399,              0.0013565,              0.0013565,              0.0013565
                     68,                 1.1608,                0.88969,                 1.0981,                0.76271,                    0.6,                0.58301,                 0.2719,                 1.8397,                 1.4352,                 1.7535,              0.0013466,              0.0013466,              0.0013466
                     69,                 1.0892,                0.84189,                 1.0719,                0.80855,                    0.6,                0.54459,                0.21707,                  2.012,                 1.6768,                 1.9313,              0.0013367,              0.0013367,              0.0013367
                     70,                 1.2767,                0.98702,                 1.1345,                0.74569,                    0.6,                0.49213,                0.20303,                 2.0501,                 1.8308,                 1.9299,              0.0013268,              0.0013268,              0.0013268
                     71,                 1.2304,                0.99472,                 1.1148,                0.78922,                    0.6,                0.53512,                0.24761,                 1.9287,                 1.7186,                 1.7951,              0.0013169,              0.0013169,              0.0013169
                     72,                 1.1968,                0.99185,                 1.1126,                0.74885,                0.59677,                 0.5731,                0.24068,                 1.8953,                 1.8096,                 1.8508,               0.001307,               0.001307,               0.001307
                     73,                 1.1193,                0.90137,                 1.0445,                0.72999,                    0.6,                0.52596,                0.19515,                 2.0526,                 1.9967,                 1.9478,              0.0012971,              0.0012971,              0.0012971
                     74,                 1.0703,                0.87327,                  1.068,                0.59959,                    0.5,                0.53868,                0.23339,                 2.1669,                 1.9005,                 1.8675,              0.0012872,              0.0012872,              0.0012872
                     75,                 1.0949,                 0.8956,                 1.0952,                0.85355,                    0.6,                0.66349,                0.22363,                  2.123,                 1.8721,                 1.7497,              0.0012773,              0.0012773,              0.0012773
                     76,                 1.1357,                0.86329,                 1.0716,                0.63501,                0.69628,                0.66379,                 0.2926,                  1.942,                 1.5618,                 1.5805,              0.0012674,              0.0012674,              0.0012674
                     77,                 1.1745,                0.92304,                 1.1314,                0.63382,                    0.6,                0.56816,                0.22893,                  2.087,                  1.625,                 1.6392,              0.0012575,              0.0012575,              0.0012575
                     78,                   1.13,                0.84636,                 1.0582,                0.54024,                0.58853,                0.51834,                0.17259,                 2.3011,                 1.7578,                 1.7824,              0.0012476,              0.0012476,              0.0012476
                     79,                 1.0759,                 0.8575,                 1.0505,                0.71358,                0.49851,                0.48772,                0.20751,                 2.1414,                 1.5941,                 1.7895,              0.0012377,              0.0012377,              0.0012377
                     80,                 1.1043,                0.95428,                 1.0501,                0.57082,                    0.5,                 0.4135,                0.22472,                 1.9237,                 1.9984,                 1.6867,              0.0012278,              0.0012278,              0.0012278
                     81,                 1.0638,                0.80092,                 1.0647,                0.58297,                    0.3,                0.28456,                0.16497,                 1.8489,                 2.2659,                 1.5759,              0.0012179,              0.0012179,              0.0012179
                     82,                0.98164,                0.74407,                 1.0099,                0.41994,                    0.4,                0.27578,                  0.154,                 1.9231,                 2.6156,                 1.5445,               0.001208,               0.001208,               0.001208
                     83,                   1.08,                0.81922,                 1.0528,                0.72995,                    0.3,                 0.3317,                0.16547,                 2.0763,                 2.6605,                 1.6609,              0.0011981,              0.0011981,              0.0011981
                     84,                 1.0484,                0.84866,                 1.0422,                0.73231,                    0.3,                 0.3236,                0.13138,                 2.1664,                 2.7519,                 1.6765,              0.0011882,              0.0011882,              0.0011882
                     85,                 1.1366,                0.80755,                 1.1128,                 0.7443,                0.29316,                0.32268,                0.13314,                 2.1784,                 2.7536,                 1.7131,              0.0011783,              0.0011783,              0.0011783
                     86,                  1.074,                0.78188,                   1.06,                0.66546,                0.59709,                0.45984,                0.18056,                 2.2385,                 1.8341,                 2.0085,              0.0011684,              0.0011684,              0.0011684
                     87,                 1.0886,                 0.7651,                 1.0678,                0.73363,                    0.6,                0.47115,                0.19035,                 2.2622,                  1.829,                 1.9255,              0.0011585,              0.0011585,              0.0011585
                     88,                 1.0202,                0.79578,                 1.0915,                0.74821,                    0.6,                0.50191,                0.19633,                 2.2875,                 1.7615,                 1.8812,              0.0011486,              0.0011486,              0.0011486
                     89,                0.95148,                0.70204,                 1.0248,                0.65017,                    0.6,                0.51549,                0.21876,                 2.0738,                 1.5753,                  1.821,              0.0011387,              0.0011387,              0.0011387
                     90,                 1.0809,                0.77898,                 1.0979,                0.57328,                0.53989,                0.44605,                0.21126,                 2.0036,                 1.8533,                 1.6603,              0.0011288,              0.0011288,              0.0011288
                     91,                 1.0703,                0.78017,                 1.0532,                0.78665,                    0.4,                0.43275,                0.21366,                 1.8175,                  1.899,                 1.5534,              0.0011189,              0.0011189,              0.0011189
                     92,                 1.0234,                0.78505,                0.99796,                0.78497,                    0.4,                0.37378,                0.22146,                 1.6017,                 2.0529,                 1.4243,               0.001109,               0.001109,               0.001109
                     93,                 1.0375,                0.77781,                 1.0257,                0.74576,                    0.4,                 0.4039,                0.20567,                 1.7343,                 2.0882,                 1.4703,              0.0010991,              0.0010991,              0.0010991
                     94,                 1.0926,                0.80642,                 1.0702,                 0.6501,                    0.4,                0.36651,                0.16958,                 1.9318,                 2.0968,                 1.6767,              0.0010892,              0.0010892,              0.0010892
                     95,                0.94937,                0.71239,                 1.0173,                0.78123,                    0.4,                0.40821,                0.19505,                 1.9278,                 2.1002,                  1.656,              0.0010793,              0.0010793,              0.0010793
                     96,                0.93821,                0.70212,                 1.0149,                0.78893,                    0.4,                0.41424,                0.23993,                 1.6704,                 1.9996,                 1.5046,              0.0010694,              0.0010694,              0.0010694
                     97,                0.99668,                0.69196,                 1.0257,                0.66679,                    0.5,                0.45508,                0.24962,                 1.6574,                 1.7906,                 1.4702,              0.0010595,              0.0010595,              0.0010595
                     98,                0.97949,                0.71761,                 1.0236,                0.82092,                    0.5,                0.49987,                0.23949,                 1.6722,                 1.7401,                 1.4967,              0.0010496,              0.0010496,              0.0010496
                     99,                0.94924,                0.71197,                0.99968,                0.81689,                    0.5,                0.56438,                 0.2487,                 1.7271,                 1.5895,                  1.602,              0.0010397,              0.0010397,              0.0010397
                    100,                0.94813,                0.71445,                0.98102,                0.74051,                    0.6,                0.56753,                0.23593,                 1.8217,                 1.3636,                 1.7363,              0.0010298,              0.0010298,              0.0010298
                    101,                0.97172,                0.71747,                  1.021,                0.74753,                0.59308,                0.49598,                0.23313,                 1.8406,                 1.4186,                 1.6922,              0.0010199,              0.0010199,              0.0010199
                    102,                 1.0404,                 0.7921,                 1.0479,                0.65104,                    0.6,                0.48167,                0.23452,                  1.869,                 1.6512,                 1.6678,                0.00101,                0.00101,                0.00101
                    103,                 0.9787,                0.74975,                 1.0413,                0.64563,                    0.6,                0.46968,                0.22547,                 1.8253,                 1.6792,                  1.628,              0.0010001,              0.0010001,              0.0010001
                    104,                0.89138,                0.64528,                 0.9823,                0.64695,                    0.6,                0.45306,                0.24645,                 1.7548,                 1.7003,                 1.5876,              0.0009902,              0.0009902,              0.0009902
                    105,                0.96007,                0.71181,                 1.0102,                0.69209,                    0.6,                0.52236,                0.25382,                 1.7949,                 1.6668,                 1.6357,              0.0009803,              0.0009803,              0.0009803
                    106,                 1.0029,                 0.7068,                 1.0788,                0.83951,                    0.6,                0.57007,                0.28799,                 1.6841,                 1.6663,                 1.5731,              0.0009704,              0.0009704,              0.0009704
                    107,                 0.9822,                0.73598,                 1.0236,                0.84078,                    0.6,                 0.5482,                0.25731,                 1.7134,                  1.727,                 1.6293,              0.0009605,              0.0009605,              0.0009605
