                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     30,                 1.4299,                 1.4704,                 1.2304,                0.73748,                    0.6,                0.65943,                0.42883,                   1.44,                 1.8295,                 1.2193,              0.0017228,              0.0017228,              0.0017228
                     31,                 1.4108,                  1.376,                 1.2555,                      1,                0.67408,                0.71597,                0.42467,                 1.4624,                 1.7944,                 1.2677,              0.0017129,              0.0017129,              0.0017129
                     32,                 1.6706,                 1.6119,                 1.4274,                0.43168,                    0.7,                0.56756,                0.32014,                 1.5808,                 2.0745,                 1.3558,               0.001703,               0.001703,               0.001703
                     33,                 1.4712,                 1.4491,                 1.2791,                0.82205,                    0.4,                 0.5813,                0.32558,                 1.7607,                 2.0767,                 1.4976,              0.0016931,              0.0016931,              0.0016931
                     34,                 1.5994,                   1.61,                  1.368,                0.60753,                    0.6,                0.64401,                0.29599,                 1.9946,                 1.7025,                 1.6168,              0.0016832,              0.0016832,              0.0016832
                     35,                  1.565,                 1.5005,                 1.3706,                0.68606,                    0.6,                 0.6811,                0.34427,                 1.7635,                 1.6956,                 1.4404,              0.0016733,              0.0016733,              0.0016733
                     36,                 1.5201,                 1.4462,                 1.2929,                0.97039,                    0.8,                 0.8531,                0.48941,                 1.4793,                 1.4995,                 1.2357,              0.0016634,              0.0016634,              0.0016634
                     37,                 1.2942,                 1.3051,                 1.1835,                0.97059,                    0.8,                0.83892,                0.43595,                 1.5356,                 1.3673,                 1.2826,              0.0016535,              0.0016535,              0.0016535
                     38,                 1.4334,                 1.4872,                 1.2566,                      1,                0.77544,                0.80313,                0.47966,                 1.4704,                 1.5014,                 1.2726,              0.0016436,              0.0016436,              0.0016436
                     39,                 1.4671,                 1.4047,                 1.2703,                 0.7815,                    0.8,                0.73137,                0.44474,                 1.5458,                  1.627,                 1.2552,              0.0016337,              0.0016337,              0.0016337
                     40,                  1.382,                 1.3314,                   1.23,                0.86834,                    0.8,                0.77618,                0.49265,                 1.4719,                 1.4687,                 1.2271,              0.0016238,              0.0016238,              0.0016238
                     41,                  1.364,                 1.2839,                  1.254,                0.44365,                0.71858,                0.69438,                0.37812,                  1.498,                 1.6015,                 1.2498,              0.0016139,              0.0016139,              0.0016139
                     42,                 1.4032,                 1.3143,                 1.2647,                0.56533,                    0.7,                0.71323,                0.38769,                 1.4966,                 1.4093,                 1.2389,               0.001604,               0.001604,               0.001604
                     43,                 1.4061,                 1.3914,                 1.2067,                0.64284,                    0.6,                0.71794,                 0.3452,                 1.5117,                 1.4201,                 1.2271,              0.0015941,              0.0015941,              0.0015941
                     44,                 1.2707,                 1.1894,                 1.1504,                0.73227,                    0.7,                0.70755,                0.36409,                 1.4854,                 1.6162,                 1.2588,              0.0015842,              0.0015842,              0.0015842
                     45,                 1.3638,                 1.1797,                 1.2075,                0.55134,                    0.9,                0.67063,                0.34023,                 1.4355,                 1.5659,                 1.2383,              0.0015743,              0.0015743,              0.0015743
                     46,                 1.3348,                 1.2527,                 1.2369,                0.56931,                    0.5,                0.56652,                0.25409,                 1.7677,                   2.03,                 1.3615,              0.0015644,              0.0015644,              0.0015644
                     47,                  1.222,                  1.174,                 1.1314,                0.64424,                    0.7,                0.69283,                0.33027,                 1.6686,                 1.5199,                 1.3277,              0.0015545,              0.0015545,              0.0015545
                     48,                 1.2575,                 1.1386,                 1.1546,                0.60345,                    0.7,                0.75713,                0.47574,                   1.33,                 1.1969,                 1.1769,              0.0015446,              0.0015446,              0.0015446
                     49,                   1.48,                 1.2595,                 1.2117,                0.96352,                    0.5,                0.74707,                0.46914,                 1.3781,                 1.1479,                  1.192,              0.0015347,              0.0015347,              0.0015347
                     50,                 1.2688,                 1.1272,                 1.2212,                0.97605,                    0.6,                0.73344,                0.39933,                 1.5622,                 1.3436,                 1.3277,              0.0015248,              0.0015248,              0.0015248
                     51,                   1.35,                 1.0635,                 1.1864,                      1,                0.69391,                0.75989,                0.49902,                 1.3883,                 1.2747,                 1.2365,              0.0015149,              0.0015149,              0.0015149
                     52,                 1.3258,                 1.1826,                  1.146,                0.96783,                    0.7,                0.83613,                0.57364,                 1.2343,                 1.0819,                 1.1219,               0.001505,               0.001505,               0.001505
                     53,                 1.3464,                 1.1157,                 1.1904,                0.79486,                    0.8,                0.82421,                 0.5726,                 1.2832,                 1.1314,                 1.1463,              0.0014951,              0.0014951,              0.0014951
                     54,                 1.3747,                 1.1272,                 1.1865,                0.97658,                    0.5,                 0.6939,                0.45239,                 1.4208,                    1.5,                 1.2197,              0.0014852,              0.0014852,              0.0014852
                     55,                  1.213,                 1.0037,                 1.1133,                0.96706,                    0.5,                0.53115,                  0.362,                 1.5113,                 2.0022,                 1.2589,              0.0014753,              0.0014753,              0.0014753
                     56,                 1.3516,                  1.119,                 1.2325,                0.88411,                    0.5,                0.71241,                0.50305,                 1.4087,                 1.5472,                 1.1875,              0.0014654,              0.0014654,              0.0014654
                     57,                 1.3931,                 1.1007,                 1.2318,                0.80844,                    0.6,                0.73564,                0.52287,                 1.3196,                 1.4966,                 1.1469,              0.0014555,              0.0014555,              0.0014555
                     58,                 1.2058,                  1.023,                 1.1287,                0.72288,                0.78391,                0.79579,                0.50436,                 1.4012,                 1.2862,                 1.2187,              0.0014456,              0.0014456,              0.0014456
                     59,                 1.2461,                 1.1257,                 1.1827,                0.91798,                    0.7,                0.82237,                0.50989,                 1.4219,                 1.2888,                  1.253,              0.0014357,              0.0014357,              0.0014357
                     60,                 1.3424,                 1.0955,                 1.1698,                0.74902,                0.89569,                0.88263,                0.61806,                 1.2021,                 1.0799,                 1.1119,              0.0014258,              0.0014258,              0.0014258
                     61,                 1.3073,                 1.0968,                 1.1847,                0.80175,                    0.9,                0.91342,                0.59303,                 1.2161,                0.99898,                 1.1122,              0.0014159,              0.0014159,              0.0014159
                     62,                 1.3152,                 1.0489,                 1.2292,                0.73333,                0.82664,                0.86125,                0.57965,                 1.2801,                 1.0987,                 1.1251,               0.001406,               0.001406,               0.001406
                     63,                 1.1947,                0.98334,                 1.1432,                0.85999,                    0.7,                0.82143,                0.54065,                  1.446,                 1.1706,                 1.2126,              0.0013961,              0.0013961,              0.0013961
                     64,                 1.2157,                0.97879,                 1.1298,                      1,                0.68976,                0.80201,                 0.4743,                 1.6001,                 1.1992,                 1.3226,              0.0013862,              0.0013862,              0.0013862
                     65,                 1.2455,                0.99736,                  1.199,                0.78482,                    0.8,                0.86737,                0.48686,                 1.4943,                  1.107,                 1.2553,              0.0013763,              0.0013763,              0.0013763
                     66,                 1.0789,                0.92047,                 1.0736,                 0.8168,                    0.9,                0.94167,                0.61457,                 1.1655,                 0.8791,                 1.0992,              0.0013664,              0.0013664,              0.0013664
                     67,                  1.224,                0.93661,                 1.1542,                0.80426,                    0.9,                0.88867,                0.62585,                 1.1252,                 0.8933,                 1.0856,              0.0013565,              0.0013565,              0.0013565
                     68,                 1.1959,                0.90579,                 1.1184,                0.77507,                    0.8,                0.83423,                0.51368,                 1.3837,                  1.164,                  1.213,              0.0013466,              0.0013466,              0.0013466
                     69,                 1.1257,                0.97644,                 1.1263,                0.69053,                    0.9,                0.83389,                0.50654,                 1.3655,                 1.1317,                 1.2029,              0.0013367,              0.0013367,              0.0013367
                     70,                 1.2406,                 1.0273,                 1.1599,                0.68411,                    0.9,                0.78825,                0.46155,                 1.4518,                 1.0799,                  1.218,              0.0013268,              0.0013268,              0.0013268
                     71,                 1.2872,                0.94942,                 1.1818,                0.65594,                    0.8,                0.77216,                0.43759,                  1.607,                 1.1134,                 1.3069,              0.0013169,              0.0013169,              0.0013169
                     72,                 1.1824,                0.97024,                 1.1712,                0.79429,                    0.9,                0.81227,                0.51716,                 1.3486,                0.98837,                 1.1721,               0.001307,               0.001307,               0.001307
                     73,                 1.0752,                0.89632,                  1.087,                0.79875,                    0.9,                0.85561,                0.60196,                 1.1799,                0.96578,                 1.0926,              0.0012971,              0.0012971,              0.0012971
                     74,                 1.0906,                0.83052,                 1.0768,                      1,                0.58467,                0.76686,                0.51352,                 1.1105,                 1.6071,                 1.0798,              0.0012872,              0.0012872,              0.0012872
                     75,                 1.1895,                0.95615,                 1.1293,                0.83324,                    0.6,                0.78316,                0.50092,                 1.1764,                 1.4626,                 1.0963,              0.0012773,              0.0012773,              0.0012773
                     76,                 1.1741,                0.88503,                 1.1222,                0.85433,                 0.5882,                0.72192,                0.38876,                 1.6624,                 1.4194,                 1.3001,              0.0012674,              0.0012674,              0.0012674
                     77,                  1.132,                0.92865,                 1.1185,                0.62284,                    0.7,                0.68637,                0.37798,                 1.5902,                 1.4381,                 1.2888,              0.0012575,              0.0012575,              0.0012575
                     78,                 1.2032,                0.87764,                 1.0958,                0.77508,                 0.6903,                0.78049,                 0.4939,                 1.2892,                 1.0696,                 1.1749,              0.0012476,              0.0012476,              0.0012476
                     79,                 1.1443,                0.97354,                 1.1643,                 0.7219,                0.78029,                0.83836,                0.55729,                 1.1801,                 1.0178,                 1.1284,              0.0012377,              0.0012377,              0.0012377
                     80,                 1.1601,                0.95157,                 1.1434,                      1,                 0.5884,                0.66793,                0.43819,                 1.2156,                  1.535,                  1.131,              0.0012278,              0.0012278,              0.0012278
                     81,                 1.0428,                0.83105,                 1.0851,                0.93946,                    0.6,                0.60553,                0.36732,                 1.3335,                  1.897,                 1.2141,              0.0012179,              0.0012179,              0.0012179
                     82,                 1.1214,                0.82494,                 1.0826,                0.98608,                    0.6,                0.77307,                0.43821,                 1.3751,                   1.28,                 1.2156,               0.001208,               0.001208,               0.001208
                     83,                 1.1864,                0.92252,                  1.089,                0.95058,                    0.7,                0.90106,                0.50226,                 1.4349,                 1.0564,                 1.2266,              0.0011981,              0.0011981,              0.0011981
                     84,                 1.1439,                0.82781,                 1.0908,                 0.8538,                    0.7,                0.87096,                0.52876,                 1.4434,                0.95446,                 1.2361,              0.0011882,              0.0011882,              0.0011882
                     85,                 1.0646,                 0.8128,                 1.0463,                0.93275,                    0.7,                0.90013,                0.48233,                 1.6249,                0.96364,                 1.3559,              0.0011783,              0.0011783,              0.0011783
                     86,                 1.1131,                0.86899,                 1.0808,                0.74589,                    0.9,                0.91167,                0.53031,                 1.4088,                0.94261,                  1.256,              0.0011684,              0.0011684,              0.0011684
                     87,                  1.073,                0.84885,                 1.0442,                      1,                0.69737,                0.88959,                0.52843,                 1.3522,                 0.9529,                 1.2307,              0.0011585,              0.0011585,              0.0011585
                     88,                 1.0065,                0.79748,                 1.0526,                0.98693,                    0.8,                0.92833,                  0.594,                 1.3264,                0.92905,                 1.2041,              0.0011486,              0.0011486,              0.0011486
                     89,                 1.0177,                0.80121,                 1.0743,                      1,                0.77031,                0.91811,                0.58443,                 1.3559,                0.98479,                 1.2107,              0.0011387,              0.0011387,              0.0011387
                     90,                 1.1549,                0.79253,                 1.1225,                      1,                0.69259,                0.91643,                0.58768,                 1.3758,                 0.9055,                 1.1756,              0.0011288,              0.0011288,              0.0011288
                     91,                 1.0678,                0.80189,                 1.0753,                      1,                 0.7771,                0.92833,                0.55837,                 1.4557,                0.92748,                 1.1974,              0.0011189,              0.0011189,              0.0011189
                     92,                 1.0681,                0.78988,                 1.0293,                      1,                0.58956,                0.76284,                0.47663,                 1.5527,                 1.2311,                 1.2674,               0.001109,               0.001109,               0.001109
                     93,                 1.0654,                0.82234,                 1.0585,                0.81124,                    0.7,                0.76665,                0.48957,                 1.5206,                 1.1666,                 1.2527,              0.0010991,              0.0010991,              0.0010991
                     94,                 1.1052,                0.84326,                 1.0941,                0.79911,                0.79599,                0.81441,                 0.5278,                 1.4075,                0.98745,                  1.189,              0.0010892,              0.0010892,              0.0010892
                     95,                 1.0033,                0.75025,                  1.082,                0.88603,                    0.8,                0.91423,                0.60316,                 1.3411,                0.91239,                 1.1715,              0.0010793,              0.0010793,              0.0010793
                     96,                 1.0228,                0.76071,                  1.081,                0.81217,                    0.9,                0.91419,                0.50945,                 1.4707,                 1.0028,                 1.2774,              0.0010694,              0.0010694,              0.0010694
                     97,                 1.0177,                0.79142,                 1.0262,                0.76579,                0.98211,                0.92577,                  0.538,                 1.4271,                0.95819,                 1.2285,              0.0010595,              0.0010595,              0.0010595
                     98,                 1.0335,                0.76465,                 1.0851,                 0.7658,                0.98215,                0.90309,                0.59971,                 1.3556,                0.78827,                 1.1403,              0.0010496,              0.0010496,              0.0010496
                     99,                 1.0462,                0.75009,                  1.058,                0.81639,                0.89015,                0.88045,                0.58206,                 1.3938,                0.84208,                 1.1691,              0.0010397,              0.0010397,              0.0010397
                    100,                 1.0641,                0.74051,                 1.1008,                0.73329,                    0.9,                 0.8525,                0.52473,                 1.4665,                 0.8567,                 1.2474,              0.0010298,              0.0010298,              0.0010298
                    101,                 1.1175,                0.75209,                 1.0899,                0.81347,                0.87411,                 0.8796,                0.53225,                 1.3676,                0.80423,                 1.2225,              0.0010199,              0.0010199,              0.0010199
                    102,                0.93224,                 0.6874,                 1.0109,                0.84746,                    0.8,                0.91333,                0.56133,                 1.4565,                0.82321,                 1.2611,                0.00101,                0.00101,                0.00101
                    103,                   1.04,                0.73493,                 1.0388,                0.98225,                    0.8,                0.91348,                0.54171,                 1.5485,                0.79696,                 1.3534,              0.0010001,              0.0010001,              0.0010001
                    104,                 1.0614,                0.78045,                 1.0743,                0.95277,                    0.8,                0.91762,                0.57379,                 1.4753,                 0.8256,                 1.3088,              0.0009902,              0.0009902,              0.0009902
                    105,                 1.0514,                0.73708,                 1.0668,                0.79971,                    0.9,                0.89163,                0.62118,                 1.2781,                0.77825,                 1.1601,              0.0009803,              0.0009803,              0.0009803
                    106,                 1.0815,                0.71275,                 1.0606,                0.84498,                    0.9,                0.89848,                0.62004,                 1.2301,                0.75948,                 1.0959,              0.0009704,              0.0009704,              0.0009704
                    107,                0.98811,                0.71055,                 1.0242,                0.78616,                    0.8,                0.87995,                0.52934,                 1.3629,                0.87298,                 1.1757,              0.0009605,              0.0009605,              0.0009605
                    108,                0.94516,                0.68114,                 1.0103,                0.94992,                    0.8,                 0.8252,                0.45849,                 1.5104,                 1.0252,                 1.3222,              0.0009506,              0.0009506,              0.0009506
                    109,                0.96297,                 0.7323,                0.98775,                0.88487,                 0.7711,                0.83077,                0.50761,                 1.4475,                0.97637,                 1.2237,              0.0009407,              0.0009407,              0.0009407
                    110,                   1.04,                0.71009,                 1.0732,                0.86948,                    0.7,                0.81529,                0.55448,                  1.385,                 1.0274,                 1.1621,              0.0009308,              0.0009308,              0.0009308
                    111,                0.96139,                0.75497,                 1.0498,                  0.724,                  0.788,                0.82289,                0.53364,                 1.3978,                 1.0294,                 1.1878,              0.0009209,              0.0009209,              0.0009209
                    112,                0.95791,                0.73359,                 1.0381,                0.64668,                    0.9,                0.88763,                 0.5106,                 1.4648,                0.89812,                 1.2663,               0.000911,               0.000911,               0.000911
                    113,                 1.0828,                0.77956,                 1.0236,                0.89791,                 0.8812,                0.87995,                0.51472,                 1.4497,                 1.0623,                 1.2949,              0.0009011,              0.0009011,              0.0009011
                    114,                0.93034,                0.65487,                0.99289,                0.89211,                0.82898,                0.88705,                0.49579,                 1.5559,                 1.0878,                  1.343,              0.0008912,              0.0008912,              0.0008912
                    115,                0.92894,                0.69798,                0.98396,                0.98841,                    0.7,                0.90056,                0.49017,                 1.5783,                 0.9005,                 1.3242,              0.0008813,              0.0008813,              0.0008813
                    116,                0.91156,                0.70081,                 1.0377,                0.98475,                    0.7,                0.86106,                0.48013,                 1.5835,                0.95381,                 1.2934,              0.0008714,              0.0008714,              0.0008714
                    117,                0.89972,                0.69025,                 0.9715,                      1,                0.68923,                0.85939,                0.50219,                 1.4893,                0.92922,                 1.2586,              0.0008615,              0.0008615,              0.0008615
