                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                 1.3871,                 1.0907,                 1.2655,                      1,                0.49384,                0.64989,                0.43311,                 1.3728,                 1.2403,                 1.2272,              0.0015644,              0.0015644,              0.0015644
                     47,                 1.2755,                0.97395,                 1.1553,                 0.7078,                    0.6,                 0.6142,                0.36623,                 1.5272,                 1.4192,                 1.3532,              0.0015545,              0.0015545,              0.0015545
                     48,                 1.1722,                0.92984,                 1.1047,                0.73479,                    0.5,                0.61806,                0.40674,                 1.5258,                 1.3758,                 1.3623,              0.0015446,              0.0015446,              0.0015446
                     49,                 1.3814,                 1.1112,                 1.1665,                 0.9648,                    0.4,                0.49047,                0.31634,                 1.7322,                 1.6401,                 1.3949,              0.0015347,              0.0015347,              0.0015347
                     50,                 1.2842,                0.98744,                 1.1994,                0.96841,                    0.4,                 0.4261,                 0.2764,                 1.6517,                   1.78,                 1.3025,              0.0015248,              0.0015248,              0.0015248
                     51,                 1.2002,                0.96787,                 1.1224,                0.96811,                    0.4,                0.44079,                0.25068,                 1.7795,                 1.9181,                 1.4377,              0.0015149,              0.0015149,              0.0015149
                     52,                 1.3504,                0.99228,                 1.1625,                0.54104,                    0.5,                0.43388,                 0.2358,                 1.7332,                 1.6878,                 1.3748,               0.001505,               0.001505,               0.001505
                     53,                 1.2768,                0.93233,                 1.1736,                0.62144,                    0.6,                0.60382,                0.33349,                 1.4139,                 1.2749,                 1.2741,              0.0014951,              0.0014951,              0.0014951
                     54,                 1.3435,                0.93386,                 1.2126,                0.81558,                    0.6,                0.73228,                0.38799,                 1.7139,                 1.2499,                 1.3656,              0.0014852,              0.0014852,              0.0014852
                     55,                 1.1939,                0.90227,                 1.1057,                0.87341,                0.69109,                0.76243,                0.45276,                 1.4097,                 1.0445,                 1.2082,              0.0014753,              0.0014753,              0.0014753
                     56,                 1.1914,                0.85875,                 1.1469,                0.60413,                    0.7,                0.75012,                0.44736,                 1.3838,                 1.0958,                 1.1693,              0.0014654,              0.0014654,              0.0014654
                     57,                 1.2912,                 0.8988,                 1.1762,                      1,                0.59931,                0.81689,                0.53574,                 1.3103,                 1.1227,                 1.1592,              0.0014555,              0.0014555,              0.0014555
                     58,                 1.1274,                 0.8416,                 1.0929,                0.87296,                0.68859,                0.73938,                0.40347,                 1.5119,                 1.4964,                 1.2143,              0.0014456,              0.0014456,              0.0014456
                     59,                 1.2223,                0.96033,                 1.1271,                 0.8436,                    0.7,                0.75823,                0.43251,                 1.4555,                 1.1758,                 1.1902,              0.0014357,              0.0014357,              0.0014357
                     60,                 1.2402,                0.86112,                  1.115,                0.85698,                    0.7,                0.77806,                0.53745,                 1.1676,                  1.006,                 1.0743,              0.0014258,              0.0014258,              0.0014258
                     61,                 1.2663,                0.94065,                 1.1318,                0.97151,                    0.6,                0.74756,                0.46958,                 1.2014,                 1.0696,                 1.1157,              0.0014159,              0.0014159,              0.0014159
                     62,                 1.2846,                0.94386,                  1.208,                0.81991,                    0.5,                0.54318,                0.34758,                 1.5095,                 1.3617,                  1.261,               0.001406,               0.001406,               0.001406
                     63,                 1.1951,                0.94161,                 1.1313,                0.84533,                    0.6,                0.57825,                0.26385,                 1.6532,                 1.4946,                 1.4697,              0.0013961,              0.0013961,              0.0013961
                     64,                 1.1821,                0.88438,                 1.1309,                0.73661,                    0.7,                0.74298,                0.44785,                 1.4671,                  1.149,                 1.3473,              0.0013862,              0.0013862,              0.0013862
                     65,                  1.237,                0.95289,                 1.1939,                0.67206,                    0.9,                0.77251,                 0.4862,                 1.4914,                 1.1785,                 1.2644,              0.0013763,              0.0013763,              0.0013763
                     66,                  1.131,                0.86821,                 1.0849,                0.82948,                0.48843,                0.48686,                0.32513,                 1.7765,                 1.5415,                 1.5645,              0.0013664,              0.0013664,              0.0013664
                     67,                 1.2159,                0.84445,                   1.12,                0.69521,                    0.5,                0.50836,                0.32001,                 1.7257,                 1.3715,                 1.5597,              0.0013565,              0.0013565,              0.0013565
                     68,                 1.2529,                0.89971,                  1.135,                0.58149,                    0.6,                0.58358,                0.35863,                 1.3698,                 1.4138,                 1.2724,              0.0013466,              0.0013466,              0.0013466
                     69,                 1.1191,                0.91102,                 1.1136,                0.92927,                    0.5,                0.57025,                0.29339,                 1.5436,                 1.7147,                 1.4001,              0.0013367,              0.0013367,              0.0013367
                     70,                 1.2886,                 1.0038,                 1.1779,                0.68184,                    0.5,                0.54484,                 0.3016,                 1.5993,                 1.6753,                 1.3352,              0.0013268,              0.0013268,              0.0013268
                     71,                 1.3447,                0.95814,                 1.1836,                0.97689,                    0.5,                0.57805,                0.32484,                 1.7355,                 1.6183,                 1.4019,              0.0013169,              0.0013169,              0.0013169
                     72,                 1.2983,                 1.1392,                 1.2395,                0.85177,                    0.7,                0.73147,                0.53142,                 1.3074,                 1.1672,                 1.1638,               0.001307,               0.001307,               0.001307
                     73,                 1.2409,                0.87939,                 1.1581,                 0.9671,                    0.6,                0.70924,                0.50165,                 1.2417,                 1.2631,                 1.1374,              0.0012971,              0.0012971,              0.0012971
                     74,                 1.1265,                 0.8115,                 1.1081,                0.68996,                    0.5,                0.56661,                0.39223,                 1.1903,                  1.763,                 1.1394,              0.0012872,              0.0012872,              0.0012872
                     75,                 1.2033,                0.86967,                 1.1153,                0.94334,                    0.5,                0.65134,                0.44011,                  1.216,                   1.51,                 1.1265,              0.0012773,              0.0012773,              0.0012773
                     76,                  1.166,                0.81149,                 1.1279,                0.61005,                    0.8,                0.70445,                0.45823,                 1.3553,                 1.3235,                 1.1613,              0.0012674,              0.0012674,              0.0012674
                     77,                 1.1056,                0.86559,                 1.0949,                0.76889,                    0.6,                0.65712,                0.37964,                 1.3775,                 1.2937,                 1.1723,              0.0012575,              0.0012575,              0.0012575
                     78,                 1.1191,                0.79002,                 1.0484,                0.64708,                0.73537,                0.66587,                0.40813,                 1.3398,                 1.3499,                 1.1666,              0.0012476,              0.0012476,              0.0012476
                     79,                 1.0926,                0.82188,                 1.1459,                0.97464,                    0.5,                0.65722,                0.42359,                 1.4295,                 1.4216,                 1.1869,              0.0012377,              0.0012377,              0.0012377
                     80,                  1.174,                0.88862,                 1.1421,                0.97221,                    0.6,                0.61474,                0.42388,                  1.526,                 1.5246,                 1.2642,              0.0012278,              0.0012278,              0.0012278
                     81,                 1.0526,                0.75405,                  1.069,                0.75287,                    0.7,                0.71905,                0.43946,                 1.3187,                 1.2788,                 1.2052,              0.0012179,              0.0012179,              0.0012179
                     82,                 1.0193,                0.69679,                 1.0183,                 0.9754,                    0.5,                0.59546,                 0.3407,                 1.3553,                 1.4997,                 1.2155,               0.001208,               0.001208,               0.001208
                     83,                 1.0959,                0.77001,                 1.0289,                0.94196,                    0.5,                0.58712,                0.34783,                 1.4005,                 1.5149,                 1.2146,              0.0011981,              0.0011981,              0.0011981
                     84,                 1.0116,                0.71446,                 1.0071,                0.98281,                    0.6,                0.72591,                0.47044,                 1.2715,                 1.1711,                 1.1714,              0.0011882,              0.0011882,              0.0011882
                     85,                 1.0737,                0.70352,                 1.0363,                      1,                0.58968,                0.73147,                0.47284,                 1.1999,                 1.1409,                 1.1509,              0.0011783,              0.0011783,              0.0011783
                     86,                 1.0043,                0.74168,                 1.0289,                0.66412,                    0.8,                 0.7656,                0.47898,                 1.4207,                 1.1269,                 1.2457,              0.0011684,              0.0011684,              0.0011684
                     87,                 1.0157,                0.75553,                 1.0014,                0.71902,                0.76975,                0.75495,                0.48146,                 1.4545,                 1.1144,                 1.2619,              0.0011585,              0.0011585,              0.0011585
