                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                 1.7194,                 1.6014,                 1.3912,                0.00407,                0.09091,                0.00145,                0.00058,                 3.4706,                 8.6259,                 3.3687,              0.0017589,              0.0017589,              0.0017589
                     17,                 1.5157,                 1.6067,                 1.2757,                0.23327,                0.09091,                0.02502,                0.00761,                 2.5124,                 6.0822,                  2.329,              0.0018416,              0.0018416,              0.0018416
                     18,                 1.4521,                 1.4115,                 1.2245,                0.78194,                0.09091,                0.13374,                 0.0778,                 2.4753,                 4.0723,                  2.382,              0.0018416,              0.0018416,              0.0018416
                     19,                 1.6294,                 1.5286,                 1.3825,                0.08501,                0.18182,                0.04894,                0.02827,                 2.2571,                 5.5816,                 2.0987,              0.0018317,              0.0018317,              0.0018317
                     20,                 1.5071,                 1.3755,                 1.2704,                0.29486,                0.36364,                0.17684,                  0.077,                 2.2362,                 3.9633,                 2.0018,              0.0018218,              0.0018218,              0.0018218
                     21,                 1.5592,                 1.2933,                 1.2784,                 0.0004,                0.09091,                0.00026,                  5e-05,                 3.4714,                  7.677,                 3.1313,              0.0018119,              0.0018119,              0.0018119
                     22,                 1.4991,                 1.3531,                 1.1995,                0.38874,                0.18182,                0.07989,                0.01231,                 2.8785,                  5.301,                 2.4511,               0.001802,               0.001802,               0.001802
                     23,                 1.6128,                  1.403,                 1.2538,                0.41543,                0.36364,                0.24393,                0.13088,                  2.137,                 3.7281,                 1.9031,              0.0017921,              0.0017921,              0.0017921
                     24,                 1.6106,                 1.5509,                 1.3285,                0.53053,                0.45455,                0.43142,                0.24104,                 1.7219,                 1.9116,                 1.4191,              0.0017822,              0.0017822,              0.0017822
                     25,                 1.4647,                 1.4609,                 1.2827,                0.51514,                0.58123,                0.59371,                0.37611,                 1.4559,                 2.6779,                 1.2666,              0.0017723,              0.0017723,              0.0017723
                     26,                 1.3433,                 1.3107,                 1.1655,                0.81063,                0.45455,                0.53963,                0.38785,                 1.3055,                 1.6086,                 1.1967,              0.0017624,              0.0017624,              0.0017624
                     27,                 1.5308,                 1.3873,                 1.2393,                0.96816,                0.63636,                0.76084,                 0.5052,                 1.2662,                 1.2575,                 1.1527,              0.0017525,              0.0017525,              0.0017525
                     28,                 1.5178,                 1.5232,                 1.2739,                0.21009,                0.27273,                0.10835,                0.03903,                 2.0312,                 3.3429,                 1.5873,              0.0017426,              0.0017426,              0.0017426
                     29,                 1.6303,                  1.428,                 1.2825,                0.18068,                0.18182,                0.14672,                0.08073,                 1.9188,                 4.2034,                 1.6712,              0.0017327,              0.0017327,              0.0017327
                     30,                  1.548,                 1.3152,                 1.2227,                0.32868,                0.27273,                0.25829,                0.19898,                 1.4097,                 4.9186,                 1.3415,              0.0017228,              0.0017228,              0.0017228
                     31,                 1.4098,                 1.1358,                 1.2143,                0.57513,                0.27273,                0.28342,                0.21965,                 1.5236,                 3.7179,                 1.4742,              0.0017129,              0.0017129,              0.0017129
                     32,                 1.5694,                 1.3113,                 1.2946,                0.34618,                0.54545,                0.48146,                0.32746,                 1.2622,                 2.2873,                 1.2401,               0.001703,               0.001703,               0.001703
                     33,                 1.3446,                 1.0596,                  1.142,                0.51393,                0.54545,                0.52923,                0.32189,                 1.4422,                  1.979,                 1.3171,              0.0016931,              0.0016931,              0.0016931
                     34,                 1.3916,                 1.1967,                 1.2299,                0.44714,                0.72727,                0.58723,                0.37082,                 1.4113,                 1.7501,                 1.2857,              0.0016832,              0.0016832,              0.0016832
                     35,                 1.5297,                 1.2261,                 1.2764,                0.83982,                0.54545,                0.70822,                0.42489,                 1.5045,                 1.5074,                 1.3975,              0.0016733,              0.0016733,              0.0016733
                     36,                 1.5005,                 1.2233,                 1.3008,                0.83223,                0.63636,                0.67355,                0.39617,                 1.5061,                 1.3445,                 1.3272,              0.0016634,              0.0016634,              0.0016634
                     37,                 1.4573,                 1.0759,                 1.2064,                0.97315,                0.45455,                0.61213,                 0.3992,                  1.569,                 1.4362,                 1.3193,              0.0016535,              0.0016535,              0.0016535
                     38,                 1.3366,                 1.1298,                 1.1718,                0.49213,                0.36364,                0.40401,                0.25258,                 1.6678,                 2.0389,                 1.2273,              0.0016436,              0.0016436,              0.0016436
                     39,                 1.4173,                  1.074,                 1.1473,                0.48675,                0.63636,                0.54389,                0.30296,                 1.4193,                  1.534,                 1.2283,              0.0016337,              0.0016337,              0.0016337
                     40,                 1.4973,                 1.1454,                 1.2501,                0.67934,                0.63636,                 0.7009,                0.41962,                 1.3882,                 1.3873,                 1.1996,              0.0016238,              0.0016238,              0.0016238
                     41,                 1.3998,                 1.0235,                 1.2281,                0.84722,                0.63636,                0.72832,                0.37034,                 1.5659,                  1.334,                 1.2325,              0.0016139,              0.0016139,              0.0016139
                     42,                 1.5626,                 1.2179,                 1.2573,                0.50069,                0.36364,                0.29297,                0.17802,                 2.0095,                 2.5314,                 1.4819,               0.001604,               0.001604,               0.001604
                     43,                 1.5882,                 1.2977,                 1.2955,                0.74173,                0.36364,                0.33021,                0.14112,                  1.844,                 2.7949,                 1.4833,              0.0015941,              0.0015941,              0.0015941
                     44,                 1.3828,                 1.0085,                 1.1361,                0.34147,                0.63636,                0.44353,                0.19202,                 1.8579,                 2.1352,                 1.3302,              0.0015842,              0.0015842,              0.0015842
                     45,                 1.4568,                 1.0729,                 1.2019,                0.85436,                0.63636,                0.71427,                0.36613,                 1.5402,                 1.5005,                 1.2452,              0.0015743,              0.0015743,              0.0015743
                     46,                 1.4358,                 1.0639,                 1.1651,                0.62526,                0.54545,                0.52682,                0.28726,                  1.825,                  1.911,                  1.522,              0.0015644,              0.0015644,              0.0015644
                     47,                 1.4038,                 1.0111,                 1.1308,                0.51819,                0.54545,                 0.7295,                0.40961,                 1.5549,                 1.3509,                 1.2776,              0.0015545,              0.0015545,              0.0015545
                     48,                 1.3486,                0.97184,                 1.1506,                0.88688,                0.71409,                0.81654,                0.46015,                 1.4189,                 1.1031,                 1.2466,              0.0015446,              0.0015446,              0.0015446
                     49,                 1.3633,                 1.1652,                 1.1547,                0.95019,                0.54545,                0.71504,                0.42577,                 1.4569,                 1.4186,                 1.2668,              0.0015347,              0.0015347,              0.0015347
                     50,                  1.373,                0.99296,                  1.166,                0.55449,                0.81818,                0.71262,                0.49084,                 1.4386,                 1.1938,                 1.2787,              0.0015248,              0.0015248,              0.0015248
                     51,                 1.1438,                0.88273,                 1.0441,                  0.496,                0.90909,                0.70126,                0.45996,                 1.5009,                 1.1095,                 1.2806,              0.0015149,              0.0015149,              0.0015149
                     52,                 1.3956,                 1.0243,                 1.1581,                0.62534,                0.60881,                0.70141,                 0.4576,                 1.3038,                 1.1758,                 1.1839,               0.001505,               0.001505,               0.001505
                     53,                 1.2554,                0.98118,                 1.1082,                0.87194,                 0.6208,                 0.7404,                0.47638,                 1.5078,                  1.231,                 1.3836,              0.0014951,              0.0014951,              0.0014951
                     54,                 1.3408,                 1.1385,                 1.1704,                0.87098,                0.61589,                0.72681,                0.48767,                 1.3615,                 1.2788,                 1.2246,              0.0014852,              0.0014852,              0.0014852
                     55,                 1.3766,                 1.0313,                 1.1591,                0.94074,                0.54545,                0.73231,                0.48056,                 1.2757,                 1.1973,                 1.1704,              0.0014753,              0.0014753,              0.0014753
                     56,                 1.4173,                 1.0802,                 1.1757,                0.90519,                0.72727,                0.83067,                0.53706,                 1.2259,                 1.0022,                 1.1275,              0.0014654,              0.0014654,              0.0014654
                     57,                 1.3579,                 1.0451,                 1.1211,                 0.9422,                0.72727,                0.86559,                0.53096,                   1.26,                  1.054,                 1.1926,              0.0014555,              0.0014555,              0.0014555
                     58,                 1.3122,                 1.0088,                 1.1139,                0.90677,                0.88587,                0.89046,                0.49094,                 1.3228,                 1.0112,                 1.2464,              0.0014456,              0.0014456,              0.0014456
                     59,                 1.3162,                0.96694,                 1.1401,                 0.8306,                0.89271,                0.88312,                0.48403,                 1.2698,                0.94933,                 1.2367,              0.0014357,              0.0014357,              0.0014357
                     60,                 1.3058,                0.91858,                 1.0894,                0.85911,                0.63636,                0.79514,                0.41101,                 1.4655,                0.96173,                 1.4517,              0.0014258,              0.0014258,              0.0014258
                     61,                 1.2708,                 0.9057,                 1.1005,                 0.8578,                0.63636,                0.72835,                0.41773,                 1.4072,                 1.0241,                   1.42,              0.0014159,              0.0014159,              0.0014159
                     62,                 1.1985,                 0.9186,                 1.1093,                0.74637,                0.90909,                0.81617,                 0.4571,                 1.4686,                0.98095,                 1.4206,               0.001406,               0.001406,               0.001406
                     63,                 1.1522,                0.85814,                 1.0787,                0.87485,                0.72727,                0.83882,                0.47798,                 1.4449,                 0.9108,                 1.3956,              0.0013961,              0.0013961,              0.0013961
                     64,                 1.1117,                0.90384,                 1.0427,                0.78343,                0.72727,                0.67816,                0.40217,                 1.6128,                 1.2179,                 1.3378,              0.0013862,              0.0013862,              0.0013862
                     65,                 1.3411,                 1.0241,                 1.1708,                0.76648,                0.63636,                 0.7223,                0.40244,                 1.5997,                 1.1376,                 1.3783,              0.0013763,              0.0013763,              0.0013763
                     66,                 1.1404,                0.91788,                 1.0675,                0.79804,                0.71927,                0.71576,                0.44404,                 1.3778,                 1.2239,                 1.3326,              0.0013664,              0.0013664,              0.0013664
                     67,                 1.1949,                0.91161,                 1.0802,                0.81246,                0.78956,                 0.7267,                0.42084,                 1.3633,                 1.2321,                 1.3378,              0.0013565,              0.0013565,              0.0013565
                     68,                 1.2537,                0.95447,                 1.1142,                0.75636,                0.63636,                0.71887,                0.45343,                 1.3854,                 1.2488,                 1.3683,              0.0013466,              0.0013466,              0.0013466
                     69,                 1.1466,                0.93317,                 1.1199,                0.96398,                0.72727,                0.85752,                0.45653,                  1.387,                 1.1278,                  1.353,              0.0013367,              0.0013367,              0.0013367
                     70,                 1.2517,                0.82965,                  1.124,                 0.8718,                0.72727,                0.72791,                0.45872,                 1.4012,                 1.1783,                 1.3332,              0.0013268,              0.0013268,              0.0013268
                     71,                 1.2433,                0.94148,                 1.0492,                0.85795,                0.72727,                0.71424,                0.44924,                  1.446,                  1.179,                 1.3452,              0.0013169,              0.0013169,              0.0013169
                     72,                 1.3233,                 1.0852,                 1.1384,                0.86001,                0.72727,                0.78354,                0.46131,                 1.4284,                  1.125,                 1.3126,               0.001307,               0.001307,               0.001307
                     73,                 1.2355,                0.87578,                 1.1084,                0.81405,                0.79751,                0.81528,                0.51619,                 1.3003,                0.89624,                 1.2182,              0.0012971,              0.0012971,              0.0012971
                     74,                 1.1213,                0.80615,                 1.0475,                0.82879,                0.90909,                0.87683,                0.51987,                  1.458,                 1.0379,                 1.2725,              0.0012872,              0.0012872,              0.0012872
                     75,                 1.1508,                0.81883,                 1.0558,                0.82958,                0.88659,                 0.8772,                0.46117,                 1.6047,                 1.1671,                 1.4432,              0.0012773,              0.0012773,              0.0012773
                     76,                 1.0841,                0.79526,                 1.0359,                      1,                0.63454,                0.78367,                0.38636,                  1.571,                 1.2023,                 1.4859,              0.0012674,              0.0012674,              0.0012674
                     77,                  1.147,                0.79116,                  1.094,                      1,                0.63245,                0.74696,                0.36018,                 1.6933,                 1.4239,                 1.5373,              0.0012575,              0.0012575,              0.0012575
                     78,                 1.2484,                0.78912,                 1.0573,                0.86794,                0.72727,                0.72206,                0.42022,                 1.6664,                 1.5076,                 1.4679,              0.0012476,              0.0012476,              0.0012476
                     79,                 1.2158,                0.89556,                 1.1542,                0.87833,                0.72727,                 0.6976,                 0.4272,                 1.5696,                 1.4988,                 1.3886,              0.0012377,              0.0012377,              0.0012377
                     80,                 1.3764,                0.92333,                 1.1588,                0.96749,                0.63636,                0.76037,                 0.3835,                 1.3748,                 1.1562,                 1.2295,              0.0012278,              0.0012278,              0.0012278
                     81,                 1.2186,                0.79942,                 1.1018,                 0.8318,                0.63636,                0.77146,                0.44052,                 1.2655,                0.93629,                 1.1901,              0.0012179,              0.0012179,              0.0012179
                     82,                 1.1056,                0.79547,                 1.0301,                0.69506,                0.81818,                0.78578,                0.48594,                 1.3437,                 1.0787,                 1.2425,               0.001208,               0.001208,               0.001208
                     83,                 1.1519,                0.82827,                 1.0972,                0.79629,                0.71212,                 0.7333,                0.47173,                 1.3795,                 1.0887,                 1.3393,              0.0011981,              0.0011981,              0.0011981
                     84,                 1.1501,                0.81507,                 1.0135,                0.88782,                0.72025,                0.79223,                0.45665,                 1.4667,                 1.0635,                  1.376,              0.0011882,              0.0011882,              0.0011882
                     85,                 1.0767,                0.77648,                 1.0094,                0.70488,                0.72727,                0.66827,                0.42584,                 1.4827,                 1.0835,                 1.3602,              0.0011783,              0.0011783,              0.0011783
                     86,                 1.2068,                0.82869,                 1.0574,                0.84055,                0.63636,                 0.7405,                0.42112,                 1.5188,                 1.0838,                 1.4988,              0.0011684,              0.0011684,              0.0011684
                     87,                   1.06,                0.74445,                 1.0372,                0.95659,                0.63636,                0.73605,                0.38986,                 1.4136,                 1.0809,                 1.4031,              0.0011585,              0.0011585,              0.0011585
                     88,                 1.1028,                  0.737,                 1.0612,                0.85117,                0.63636,                0.64087,                0.37352,                 1.5264,                 1.3942,                 1.3996,              0.0011486,              0.0011486,              0.0011486
                     89,                 1.1174,                0.77643,                  1.062,                0.99897,                0.63636,                0.68132,                0.36084,                 1.4947,                 1.5153,                 1.3838,              0.0011387,              0.0011387,              0.0011387
                     90,                 1.0731,                0.75523,                 1.0319,                0.98936,                0.63636,                0.72387,                0.46861,                 1.3377,                  1.287,                 1.3142,              0.0011288,              0.0011288,              0.0011288
                     91,                 1.0057,                0.73609,                  1.024,                0.98861,                0.63636,                 0.7071,                0.47009,                 1.2756,                 1.3043,                 1.2915,              0.0011189,              0.0011189,              0.0011189
                     92,                 1.0751,                0.78822,                 1.0008,                  0.839,                0.72727,                0.82316,                0.48103,                   1.36,                0.96921,                 1.2943,               0.001109,               0.001109,               0.001109
                     93,                 1.1704,                0.79482,                 1.0576,                0.85563,                0.63636,                0.75435,                 0.4495,                 1.3132,                 1.0582,                 1.2798,              0.0010991,              0.0010991,              0.0010991
                     94,                 1.0283,                0.76378,                 1.0078,                0.98939,                0.72727,                0.82605,                0.50312,                 1.2642,                 0.9693,                 1.2762,              0.0010892,              0.0010892,              0.0010892
                     95,                 1.0325,                0.72765,                 1.0351,                0.98535,                0.72727,                0.86983,                0.50917,                 1.2376,                0.91185,                 1.2684,              0.0010793,              0.0010793,              0.0010793
                     96,                 1.0579,                0.76648,                 1.0164,                      1,                0.81117,                0.85909,                0.46698,                 1.2942,                 1.0879,                 1.2945,              0.0010694,              0.0010694,              0.0010694
                     97,                 0.9678,                0.73567,                0.97983,                0.86221,                0.63636,                0.69404,                0.41666,                 1.3861,                 1.1409,                 1.3262,              0.0010595,              0.0010595,              0.0010595
                     98,                0.89092,                0.68575,                0.97614,                0.89735,                0.79652,                0.88826,                 0.4671,                 1.4479,                 1.0113,                 1.3043,              0.0010496,              0.0010496,              0.0010496
                     99,                0.94971,                0.74162,                0.96679,                0.87964,                0.81818,                0.85007,                0.45964,                 1.4966,                0.93759,                 1.3516,              0.0010397,              0.0010397,              0.0010397
                    100,                 1.0786,                0.69216,                 1.0534,                0.73033,                0.81818,                0.75092,                0.43114,                 1.5748,                 1.2034,                 1.4206,              0.0010298,              0.0010298,              0.0010298
                    101,                 1.0625,                0.72925,                 1.0563,                0.83761,                0.81818,                0.81403,                0.46097,                 1.5555,                0.99986,                 1.4546,              0.0010199,              0.0010199,              0.0010199
                    102,                0.95895,                0.70137,                0.99725,                0.83659,                0.81818,                0.87272,                0.49534,                 1.5249,                0.80686,                 1.4054,                0.00101,                0.00101,                0.00101
                    103,                0.94289,                0.66835,                0.96675,                0.98904,                0.72727,                0.79992,                0.43936,                  1.538,                0.94478,                  1.375,              0.0010001,              0.0010001,              0.0010001
                    104,                0.96942,                0.70414,                0.97443,                0.88578,                0.81818,                0.82301,                0.44562,                  1.478,                 1.0801,                 1.3022,              0.0009902,              0.0009902,              0.0009902
                    105,                0.96217,                0.73066,                0.97273,                0.88792,                0.72091,                0.81677,                0.45808,                 1.4849,                0.95645,                 1.3729,              0.0009803,              0.0009803,              0.0009803
                    106,                 1.0016,                0.68431,                 1.0036,                0.72708,                0.72664,                0.81745,                0.46123,                 1.3639,                 1.0583,                 1.2871,              0.0009704,              0.0009704,              0.0009704
