                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     30,                 1.5458,                 1.5514,                 1.2711,                0.46483,                    0.5,                0.49881,                 0.2336,                 1.5938,                 2.1157,                  1.128,              0.0017228,              0.0017228,              0.0017228
                     31,                 1.4081,                 1.4273,                 1.1933,                0.38649,                    0.6,                0.56862,                0.28512,                 1.6199,                 2.0602,                 1.1832,              0.0017129,              0.0017129,              0.0017129
                     32,                 1.5168,                 1.5556,                 1.2524,                0.26296,                    0.1,                0.30847,                0.16588,                 1.7123,                 3.0036,                  1.235,               0.001703,               0.001703,               0.001703
                     33,                 1.5431,                 1.5724,                 1.2659,                      1,                0.19262,                0.40915,                0.19264,                 1.7834,                 3.0828,                 1.2564,              0.0016931,              0.0016931,              0.0016931
                     34,                 1.4947,                 1.6724,                 1.2993,                0.95443,                    0.4,                0.49644,                0.30051,                  1.795,                  2.589,                   1.18,              0.0016832,              0.0016832,              0.0016832
                     35,                 1.4577,                 1.6282,                 1.2873,                0.77861,                    0.4,                0.42821,                0.24391,                 1.6641,                 2.4905,                 1.1415,              0.0016733,              0.0016733,              0.0016733
                     36,                 1.4463,                 1.3967,                 1.2012,                0.77026,                    0.4,                0.41367,                0.26578,                 1.7369,                 2.2281,                 1.1518,              0.0016634,              0.0016634,              0.0016634
                     37,                 1.4187,                 1.3848,                 1.2541,                0.69621,                    0.5,                0.52254,                0.31371,                 1.6482,                 1.8242,                 1.1074,              0.0016535,              0.0016535,              0.0016535
                     38,                 1.4137,                  1.492,                  1.198,                0.98287,                    0.5,                0.59538,                0.35381,                 1.6107,                 1.9284,                 1.1228,              0.0016436,              0.0016436,              0.0016436
                     39,                 1.3805,                 1.2701,                 1.2012,                 0.7052,                    0.5,                 0.6618,                0.37271,                 1.5103,                 1.6886,                 1.0869,              0.0016337,              0.0016337,              0.0016337
                     40,                 1.4289,                 1.2979,                  1.232,                0.76924,                    0.8,                0.84763,                0.48903,                 1.6376,                 1.4482,                 1.1041,              0.0016238,              0.0016238,              0.0016238
                     41,                 1.4151,                 1.2598,                  1.179,                0.87728,                    0.7,                0.89889,                0.45912,                  1.678,                 1.4396,                 1.1411,              0.0016139,              0.0016139,              0.0016139
                     42,                 1.4323,                 1.2499,                 1.1616,                0.97899,                    0.8,                0.92673,                0.57732,                 1.3856,                 1.2208,                 1.1098,               0.001604,               0.001604,               0.001604
                     43,                 1.4262,                 1.2553,                  1.212,                0.77751,                0.69904,                0.78333,                0.40213,                 1.7329,                 1.6296,                 1.2125,              0.0015941,              0.0015941,              0.0015941
                     44,                 1.4713,                 1.3834,                 1.1941,                0.67717,                    0.6,                 0.7045,                0.39371,                 1.4941,                 1.7572,                 1.1255,              0.0015842,              0.0015842,              0.0015842
                     45,                 1.4801,                   1.43,                 1.2034,                0.84856,                    0.5,                0.77345,                 0.4579,                 1.3137,                 1.4588,                 1.0813,              0.0015743,              0.0015743,              0.0015743
                     46,                 1.3797,                 1.2759,                 1.1759,                0.79252,                    0.5,                0.70716,                0.38315,                 1.4125,                  1.982,                 1.1313,              0.0015644,              0.0015644,              0.0015644
                     47,                 1.2718,                 1.1731,                 1.1513,                 0.6154,                0.96162,                0.85117,                  0.475,                 1.3854,                 1.3514,                 1.0936,              0.0015545,              0.0015545,              0.0015545
                     48,                 1.2601,                 1.1403,                 1.1297,                0.97338,                    0.6,                0.69256,                 0.3725,                 1.6179,                 1.5254,                 1.1319,              0.0015446,              0.0015446,              0.0015446
                     49,                 1.4099,                 1.2972,                 1.2546,                0.71465,                    0.6,                 0.6215,                0.35263,                 1.5325,                 1.5462,                 1.1195,              0.0015347,              0.0015347,              0.0015347
                     50,                 1.2867,                 1.2172,                 1.1775,                0.76239,                    0.6,                0.78695,                0.45218,                 1.4527,                 1.2006,                 1.0912,              0.0015248,              0.0015248,              0.0015248
                     51,                 1.4164,                 1.2044,                 1.2299,                0.96072,                    0.5,                0.76456,                0.43445,                 1.4946,                 1.1514,                 1.1191,              0.0015149,              0.0015149,              0.0015149
                     52,                 1.2959,                  1.227,                 1.1455,                0.63652,                0.70052,                0.79644,                 0.4922,                 1.5033,                 1.2869,                 1.0991,               0.001505,               0.001505,               0.001505
                     53,                 1.2808,                 1.0466,                  1.132,                0.78036,                    0.6,                0.79206,                0.51514,                 1.3885,                 1.2177,                 1.0885,              0.0014951,              0.0014951,              0.0014951
                     54,                 1.3221,                  1.061,                 1.1629,                0.80179,                    0.7,                0.78429,                0.45619,                 1.4846,                 1.1913,                 1.1821,              0.0014852,              0.0014852,              0.0014852
                     55,                 1.3198,                 1.0658,                  1.158,                0.73756,                    0.7,                0.77278,                 0.4852,                 1.2768,                 1.1172,                 1.1001,              0.0014753,              0.0014753,              0.0014753
                     56,                 1.3003,                 1.0921,                 1.1467,                0.85665,                    0.6,                0.76376,                0.46897,                 1.3364,                 1.2666,                 1.0965,              0.0014654,              0.0014654,              0.0014654
                     57,                 1.3541,                 1.0467,                 1.1484,                0.81886,                    0.6,                0.72182,                0.43942,                 1.4778,                 1.4077,                 1.1627,              0.0014555,              0.0014555,              0.0014555
                     58,                 1.2702,                 1.1069,                 1.1866,                 0.5058,                0.61507,                0.64335,                0.37918,                 1.5301,                 1.4862,                 1.2083,              0.0014456,              0.0014456,              0.0014456
                     59,                 1.4011,                 1.1684,                 1.2345,                0.57446,                0.67658,                0.61585,                0.34937,                 1.6181,                 1.5356,                 1.2297,              0.0014357,              0.0014357,              0.0014357
                     60,                 1.2971,                 1.0261,                 1.1652,                0.74388,                0.58287,                0.66064,                0.36007,                 1.6073,                 1.8946,                 1.2167,              0.0014258,              0.0014258,              0.0014258
                     61,                 1.4277,                 1.1386,                 1.2527,                      1,                0.59746,                 0.7812,                0.42271,                 1.5504,                 1.5844,                 1.1799,              0.0014159,              0.0014159,              0.0014159
                     62,                 1.3175,                 1.0331,                 1.1567,                0.65168,                    0.9,                0.80706,                0.39711,                 1.6715,                 1.3195,                 1.2112,               0.001406,               0.001406,               0.001406
                     63,                 1.1901,                 1.0149,                 1.0497,                0.70866,                0.73177,                 0.8154,                0.39087,                 1.5967,                 1.4193,                 1.1741,              0.0013961,              0.0013961,              0.0013961
                     64,                 1.2052,                 1.0264,                 1.0705,                0.58692,                0.85424,                0.81574,                0.41016,                 1.4737,                 1.3915,                 1.1347,              0.0013862,              0.0013862,              0.0013862
                     65,                 1.1781,                0.97972,                 1.1216,                0.86992,                    0.8,                0.90423,                0.43983,                 1.5993,                 1.1549,                 1.2021,              0.0013763,              0.0013763,              0.0013763
                     66,                 1.2758,                 1.0641,                 1.1413,                0.79469,                    0.8,                0.78465,                0.48639,                 1.4354,                  1.521,                 1.1155,              0.0013664,              0.0013664,              0.0013664
                     67,                  1.263,                0.99783,                 1.1361,                0.88615,                0.78028,                0.89165,                0.54261,                 1.4287,                 1.2456,                 1.1125,              0.0013565,              0.0013565,              0.0013565
                     68,                 1.2311,                0.95783,                  1.136,                0.62254,                    0.9,                0.72358,                 0.3964,                 1.5754,                 1.1122,                 1.1848,              0.0013466,              0.0013466,              0.0013466
                     69,                 1.1664,                0.97147,                 1.0929,                0.73546,                    0.8,                 0.8625,                0.48125,                 1.6128,                 1.1358,                 1.1893,              0.0013367,              0.0013367,              0.0013367
                     70,                  1.232,                 1.0045,                 1.0936,                0.85043,                    0.7,                0.87405,                0.47122,                 1.6516,                 1.0492,                 1.2194,              0.0013268,              0.0013268,              0.0013268
                     71,                 1.1944,                0.93757,                 1.1249,                0.67829,                    0.7,                0.81265,                0.42568,                 1.4654,                  1.025,                 1.1179,              0.0013169,              0.0013169,              0.0013169
                     72,                 1.1911,                0.98555,                 1.0917,                 0.7741,                0.68676,                0.74852,                0.40601,                 1.3752,                  1.439,                 1.0966,               0.001307,               0.001307,               0.001307
                     73,                  1.289,                 1.0094,                 1.1254,                0.67369,                    0.7,                0.70058,                0.40855,                  1.444,                 1.5164,                 1.0897,              0.0012971,              0.0012971,              0.0012971
                     74,                 1.3271,                0.93018,                 1.1436,                 0.8315,                    0.6,                0.76506,                0.46023,                 1.4262,                 1.3716,                 1.0486,              0.0012872,              0.0012872,              0.0012872
                     75,                 1.2126,                0.93056,                 1.1044,                0.64971,                    0.9,                0.84804,                 0.5223,                 1.4593,                  1.005,                 1.0242,              0.0012773,              0.0012773,              0.0012773
                     76,                 1.1867,                0.90297,                 1.1033,                0.80169,                0.80928,                 0.9038,                0.52258,                 1.4812,                0.94424,                 1.0625,              0.0012674,              0.0012674,              0.0012674
                     77,                 1.2631,                 1.0119,                  1.144,                0.62651,                    0.8,                0.82973,                0.47421,                  1.488,                0.99937,                 1.0922,              0.0012575,              0.0012575,              0.0012575
                     78,                 1.2142,                0.89231,                 1.0757,                0.78786,                    0.9,                0.89877,                0.57737,                 1.2873,                0.89932,                 1.0433,              0.0012476,              0.0012476,              0.0012476
                     79,                 1.1947,                0.87734,                 1.1404,                0.77744,                    0.8,                  0.835,                0.50667,                 1.4705,                 1.0528,                 1.0788,              0.0012377,              0.0012377,              0.0012377
                     80,                 1.1377,                0.90863,                 1.0757,                0.77224,                    0.7,                0.68583,                0.40155,                 1.5784,                 1.2167,                 1.1484,              0.0012278,              0.0012278,              0.0012278
                     81,                 1.2364,                0.90906,                 1.1284,                 0.5663,                    0.7,                 0.6807,                0.36292,                  1.524,                 1.1599,                 1.1412,              0.0012179,              0.0012179,              0.0012179
                     82,                 1.1805,                0.88701,                 1.0787,                0.65336,                    0.6,                0.64682,                0.31097,                 1.5293,                 1.6932,                 1.1152,               0.001208,               0.001208,               0.001208
                     83,                 1.1784,                0.89576,                 1.0463,                0.71584,                    0.6,                0.71062,                0.35761,                 1.5904,                 1.5952,                 1.1411,              0.0011981,              0.0011981,              0.0011981
                     84,                 1.1601,                0.90748,                 1.0625,                0.63551,                0.87327,                0.78024,                 0.4638,                  1.569,                 1.1599,                 1.1544,              0.0011882,              0.0011882,              0.0011882
                     85,                 1.1758,                0.99542,                  1.087,                0.84973,                    0.8,                0.88111,                0.54183,                 1.6204,                 1.0326,                 1.1755,              0.0011783,              0.0011783,              0.0011783
                     86,                 1.1597,                 0.9615,                 1.0995,                0.96346,                    0.8,                0.90246,                0.55023,                 1.5467,                 1.1065,                 1.1852,              0.0011684,              0.0011684,              0.0011684
                     87,                 1.0264,                0.89821,                 1.0495,                      1,                0.89539,                0.91628,                0.54119,                 1.5288,                 1.0788,                 1.1524,              0.0011585,              0.0011585,              0.0011585
                     88,                 1.1338,                0.92154,                 1.0982,                0.88682,                0.78508,                0.87722,                0.48971,                 1.4807,                0.97476,                 1.1137,              0.0011486,              0.0011486,              0.0011486
                     89,                 1.1021,                0.80963,                 1.0522,                0.63886,                    0.8,                0.76712,                0.43481,                 1.4799,                 1.2673,                 1.1081,              0.0011387,              0.0011387,              0.0011387
                     90,                 1.1033,                0.86485,                 1.0636,                0.59832,                    0.5,                0.60173,                0.36754,                 1.3811,                 1.7799,                 1.0636,              0.0011288,              0.0011288,              0.0011288
                     91,                 1.0231,                0.80962,                 1.0376,                  0.661,                 0.5864,                0.73384,                0.43608,                 1.4604,                 1.5248,                 1.0725,              0.0011189,              0.0011189,              0.0011189
                     92,                 1.0976,                0.80948,                  1.063,                0.88716,                0.78757,                0.78514,                0.45309,                 1.5359,                 1.1222,                 1.1213,               0.001109,               0.001109,               0.001109
