                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                 1.3397,                 1.3115,                 1.1747,                0.97144,                0.81818,                0.88443,                0.49342,                 1.4168,                 1.2454,                 1.3929,              0.0015347,              0.0015347,              0.0015347
                     50,                  1.406,                 1.2555,                 1.2078,                0.80544,                0.75446,                0.77819,                0.48244,                 1.3143,                 1.3584,                 1.2993,              0.0015248,              0.0015248,              0.0015248
                     51,                 1.2379,                 1.1937,                 1.0904,                 0.9908,                0.54545,                0.71176,                0.45867,                  1.356,                 1.5015,                 1.3108,              0.0015149,              0.0015149,              0.0015149
                     52,                 1.2901,                 1.1099,                 1.1365,                0.97992,                0.54545,                  0.747,                 0.5067,                 1.3085,                 1.3452,                 1.2982,               0.001505,               0.001505,               0.001505
                     53,                 1.2529,                 1.0742,                 1.1421,                      1,                0.52604,                0.73556,                0.40209,                 1.3981,                 1.4874,                 1.3373,              0.0014951,              0.0014951,              0.0014951
                     54,                 1.3289,                 1.1296,                 1.1791,                0.59148,                0.63636,                0.63746,                0.35714,                 1.6086,                 1.7562,                  1.381,              0.0014852,              0.0014852,              0.0014852
                     55,                 1.3133,                 1.1264,                 1.1306,                0.55917,                 0.8078,                0.74548,                0.42306,                 1.4442,                 1.5783,                 1.3012,              0.0014753,              0.0014753,              0.0014753
                     56,                 1.2695,                 1.1098,                 1.1361,                0.85083,                0.72727,                 0.7904,                0.51347,                 1.1674,                  1.254,                  1.173,              0.0014654,              0.0014654,              0.0014654
                     57,                 1.3381,                 1.2464,                 1.1824,                0.85176,                0.63636,                0.74104,                0.50853,                 1.1508,                 1.2166,                 1.1691,              0.0014555,              0.0014555,              0.0014555
                     58,                 1.3169,                 1.0992,                 1.1388,                0.81853,                0.63636,                0.64796,                0.48113,                 1.2256,                 1.5298,                  1.146,              0.0014456,              0.0014456,              0.0014456
                     59,                 1.2709,                 1.1181,                 1.1348,                0.84227,                0.63636,                0.66212,                0.51263,                  1.272,                 1.6191,                 1.2149,              0.0014357,              0.0014357,              0.0014357
                     60,                 1.3102,                0.97884,                 1.1115,                0.84277,                0.63636,                0.72765,                0.52533,                 1.0744,                 1.1802,                 1.1783,              0.0014258,              0.0014258,              0.0014258
                     61,                 1.1774,                 0.9807,                 1.1023,                0.81281,                 0.7913,                0.79766,                0.55444,                 1.1425,                 1.2464,                 1.2378,              0.0014159,              0.0014159,              0.0014159
                     62,                 1.1955,                 1.0304,                 1.1598,                0.74837,                0.72727,                 0.7213,                 0.4479,                 1.3014,                 1.5338,                 1.2894,               0.001406,               0.001406,               0.001406
                     63,                 1.1926,                 1.0188,                 1.1115,                0.87238,                0.62302,                0.72368,                 0.4542,                 1.3438,                 1.5251,                 1.2908,              0.0013961,              0.0013961,              0.0013961
                     64,                 1.0965,                0.91123,                 1.0446,                0.77018,                0.72727,                0.68825,                0.40449,                 1.3986,                 1.6447,                 1.3336,              0.0013862,              0.0013862,              0.0013862
                     65,                 1.2373,                 1.0087,                 1.1754,                0.78437,                0.72727,                0.69389,                0.41244,                 1.3982,                 1.5623,                 1.3353,              0.0013763,              0.0013763,              0.0013763
                     66,                 1.1267,                 1.0264,                 1.0594,                0.87422,                0.63237,                0.74415,                0.44351,                 1.3143,                 1.2433,                 1.3813,              0.0013664,              0.0013664,              0.0013664
                     67,                 1.2267,                0.96919,                 1.1304,                0.87499,                0.63633,                0.76578,                 0.4411,                 1.3566,                 1.1502,                    1.4,              0.0013565,              0.0013565,              0.0013565
                     68,                 1.1564,                0.98595,                 1.0855,                 0.5494,                0.81818,                0.72457,                0.42636,                 1.4295,                 1.1259,                 1.3899,              0.0013466,              0.0013466,              0.0013466
                     69,                 1.0325,                0.94047,                 1.0726,                0.71831,                0.63636,                0.72903,                0.38463,                 1.3543,                 1.2386,                 1.2596,              0.0013367,              0.0013367,              0.0013367
                     70,                 1.1609,                0.90039,                 1.0915,                0.71086,                0.72727,                0.76873,                0.45259,                 1.3784,                 1.1711,                 1.3239,              0.0013268,              0.0013268,              0.0013268
                     71,                 1.1127,                0.97912,                 1.0275,                0.73531,                0.81818,                0.83064,                0.50383,                  1.368,                 1.0616,                  1.345,              0.0013169,              0.0013169,              0.0013169
                     72,                 1.2056,                 1.2084,                 1.1474,                0.90593,                0.87745,                0.95464,                0.50475,                 1.4965,                0.94778,                 1.3625,               0.001307,               0.001307,               0.001307
                     73,                 1.0349,                0.89223,                 1.0543,                0.90616,                0.87979,                0.91002,                0.49873,                 1.4302,                 1.0938,                 1.3159,              0.0012971,              0.0012971,              0.0012971
                     74,                 1.1213,                0.89793,                 1.0655,                0.84199,                0.90909,                0.93168,                0.47118,                 1.5307,                 1.1064,                 1.3828,              0.0012872,              0.0012872,              0.0012872
                     75,                 1.0807,                0.84895,                 1.0617,                 0.8995,                0.81406,                0.94287,                0.49793,                 1.4658,                 1.0609,                 1.3677,              0.0012773,              0.0012773,              0.0012773
                     76,                 1.0846,                 0.8491,                 1.0464,                 0.6575,                0.81818,                0.86875,                0.43746,                 1.5597,                  1.178,                  1.388,              0.0012674,              0.0012674,              0.0012674
                     77,                 1.0018,                0.83699,                 1.0292,                0.53235,                0.82839,                0.74476,                0.42407,                 1.5356,                 1.2355,                 1.3957,              0.0012575,              0.0012575,              0.0012575
                     78,                 1.1227,                0.83424,                 1.0316,                0.88852,                0.72727,                0.85625,                0.50601,                 1.3536,                 1.1002,                 1.3665,              0.0012476,              0.0012476,              0.0012476
                     79,                 1.0817,                0.88326,                 1.0709,                      1,                0.63313,                0.85141,                0.52056,                 1.3622,                 1.1126,                 1.4163,              0.0012377,              0.0012377,              0.0012377
                     80,                  1.162,                0.93563,                 1.1164,                0.97145,                0.63636,                0.82638,                0.47865,                 1.4981,                 1.4156,                 1.4944,              0.0012278,              0.0012278,              0.0012278
                     81,                 1.0105,                0.89862,                 1.0516,                      1,                0.61946,                0.74118,                0.49028,                 1.4439,                 1.3901,                 1.4636,              0.0012179,              0.0012179,              0.0012179
                     82,                  1.081,                0.87534,                 1.0391,                0.72794,                0.81818,                0.79086,                0.49139,                 1.3952,                 1.2989,                 1.3813,               0.001208,               0.001208,               0.001208
                     83,                  1.155,                0.89907,                 1.1247,                0.89728,                0.79596,                0.87196,                0.52194,                  1.393,                 1.1296,                 1.3902,              0.0011981,              0.0011981,              0.0011981
                     84,                 1.0851,                0.81457,                 1.0042,                0.88605,                0.81818,                0.91811,                0.51438,                 1.5254,                  0.877,                  1.455,              0.0011882,              0.0011882,              0.0011882
                     85,                   1.02,                 0.7494,                 0.9996,                0.89217,                0.81818,                0.87762,                0.48025,                 1.5037,                0.99257,                 1.4156,              0.0011783,              0.0011783,              0.0011783
                     86,                 1.0518,                 0.9405,                 1.0501,                0.84713,                0.81818,                0.80454,                0.50867,                 1.4986,                0.87106,                 1.4092,              0.0011684,              0.0011684,              0.0011684
                     87,                 1.0166,                0.79358,                 1.0213,                      1,                0.78998,                0.85975,                0.54007,                 1.4941,                0.88046,                 1.4142,              0.0011585,              0.0011585,              0.0011585
                     88,                 1.0391,                0.74111,                 1.0107,                      1,                0.62803,                0.81101,                 0.5354,                  1.369,                 1.0755,                 1.3008,              0.0011486,              0.0011486,              0.0011486
                     89,                  1.042,                0.77839,                 1.0374,                0.78013,                0.64598,                0.77088,                0.50036,                  1.369,                  1.194,                 1.2626,              0.0011387,              0.0011387,              0.0011387
                     90,                 1.0477,                0.79305,                  1.016,                 0.6883,                0.81818,                 0.7717,                0.47298,                 1.4022,                 1.1819,                 1.3041,              0.0011288,              0.0011288,              0.0011288
                     91,                0.99604,                0.72898,                 1.0228,                0.66385,                0.72727,                0.75941,                  0.463,                 1.4828,                 1.1298,                 1.3596,              0.0011189,              0.0011189,              0.0011189
                     92,                 1.1137,                0.79144,                 1.0286,                0.84444,                0.54545,                0.69338,                0.44466,                 1.4754,                 1.1401,                 1.4314,               0.001109,               0.001109,               0.001109
                     93,                 1.0614,                0.82367,                 1.0235,                 0.8454,                0.54545,                0.68183,                0.44733,                 1.6401,                  1.256,                 1.4229,              0.0010991,              0.0010991,              0.0010991
                     94,                 1.0051,                0.72549,                 1.0086,                  0.709,                0.72727,                0.72598,                0.47672,                 1.5636,                   1.05,                 1.4018,              0.0010892,              0.0010892,              0.0010892
                     95,                0.96916,                0.74925,                  1.019,                0.69193,                0.81684,                0.74904,                0.46733,                 1.5359,                0.90029,                 1.4539,              0.0010793,              0.0010793,              0.0010793
                     96,                 1.0527,                 0.7618,                 1.0192,                0.79349,                0.72727,                0.76417,                0.49878,                 1.4668,                0.91898,                 1.4405,              0.0010694,              0.0010694,              0.0010694
                     97,                 1.0163,                0.74487,                 1.0058,                0.79885,                0.72258,                0.73856,                0.50195,                 1.4272,                0.94963,                 1.3823,              0.0010595,              0.0010595,              0.0010595
                     98,                0.91329,                0.72801,                0.99593,                0.88716,                0.71593,                0.82643,                0.44845,                 1.4811,                 1.0945,                 1.3749,              0.0010496,              0.0010496,              0.0010496
                     99,                 0.9521,                0.73466,                0.99676,                0.63205,                0.81818,                0.72256,                 0.4557,                 1.4556,                 1.0215,                 1.3853,              0.0010397,              0.0010397,              0.0010397
                    100,                 1.0067,                0.73421,                 1.0518,                0.74828,                0.81129,                  0.769,                0.49323,                 1.3203,                 1.0485,                 1.3286,              0.0010298,              0.0010298,              0.0010298
                    101,                 0.9347,                0.70522,                 1.0151,                0.85916,                0.63636,                0.76183,                0.51638,                 1.2179,                 1.0064,                 1.2825,              0.0010199,              0.0010199,              0.0010199
                    102,                0.94954,                0.67604,                0.99494,                0.76534,                0.63636,                0.72363,                0.47615,                 1.3487,                 1.1517,                 1.3054,                0.00101,                0.00101,                0.00101
                    103,                0.97953,                0.67425,                0.98276,                0.69753,                0.63636,                 0.6231,                0.41227,                 1.4122,                 1.3252,                  1.311,              0.0010001,              0.0010001,              0.0010001
                    104,                 1.0425,                0.71253,                 1.0423,                0.69333,                0.61817,                0.55204,                0.35323,                 1.3679,                 1.7512,                 1.2815,              0.0009902,              0.0009902,              0.0009902
                    105,                0.99544,                0.70398,                0.98932,                0.72562,                0.54545,                0.50572,                  0.354,                 1.2742,                 1.6722,                 1.2711,              0.0009803,              0.0009803,              0.0009803
                    106,                 1.0406,                0.72779,                 1.0331,                 0.6939,                0.54545,                 0.6992,                0.42791,                 1.3294,                 1.2606,                 1.2657,              0.0009704,              0.0009704,              0.0009704
                    107,                0.91087,                0.65353,                0.96309,                0.52733,                0.81818,                0.68645,                0.43815,                 1.3522,                 1.2338,                 1.2862,              0.0009605,              0.0009605,              0.0009605
                    108,                0.93212,                0.66646,                 1.0178,                0.61991,                0.63636,                0.65434,                0.39843,                 1.4015,                 1.2853,                 1.3318,              0.0009506,              0.0009506,              0.0009506
                    109,                0.84726,                0.64281,                0.93636,                 0.6322,                0.62595,                0.69312,                0.44719,                 1.4314,                 1.3399,                 1.3749,              0.0009407,              0.0009407,              0.0009407
                    110,                0.97002,                0.70897,                0.99098,                0.62876,                0.63636,                0.69358,                0.45334,                 1.4631,                 1.2697,                 1.3953,              0.0009308,              0.0009308,              0.0009308
                    111,                   0.87,                0.67081,                0.99865,                0.71849,                0.63636,                0.72347,                0.45533,                 1.4425,                 1.1293,                 1.4124,              0.0009209,              0.0009209,              0.0009209
