                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                  1.439,                 2.2482,                 1.2164,                0.51936,                0.60288,                0.54367,                0.19793,                 2.2756,                 3.9277,                 1.5474,              0.0012357,              0.0012357,              0.0012357
                     12,                 1.6205,                 2.3637,                 1.3014,                0.59811,                0.55556,                0.48606,                0.15445,                 2.4174,                  3.287,                 1.7616,              0.0013427,              0.0013427,              0.0013427
                     13,                 1.3912,                 2.0571,                 1.1634,                0.50329,                0.22222,                0.35717,                0.18573,                 2.4094,                 3.4486,                 1.9508,              0.0014485,              0.0014485,              0.0014485
                     14,                 1.5256,                 2.2932,                  1.229,                  0.549,                0.22222,                0.29308,                0.13605,                 2.0756,                 3.1023,                 1.7475,              0.0015532,              0.0015532,              0.0015532
                     15,                  1.479,                 2.0107,                 1.2386,                0.70253,                0.33333,                0.36244,                0.15984,                 2.1014,                 2.9244,                  1.725,              0.0016566,              0.0016566,              0.0016566
                     16,                 1.4049,                 1.8581,                 1.2571,                      1,                0.33055,                0.47399,                0.15231,                 2.3724,                 2.5584,                 1.8782,              0.0017589,              0.0017589,              0.0017589
                     17,                 1.4811,                 1.9034,                 1.3032,                0.75535,                0.44444,                0.57015,                0.24967,                 2.1136,                 2.3322,                 1.6409,              0.0018416,              0.0018416,              0.0018416
                     18,                 1.4458,                 1.9163,                 1.2317,                0.15433,                0.33333,                0.17233,                 0.0653,                 2.2139,                 3.1084,                 1.6794,              0.0018416,              0.0018416,              0.0018416
                     19,                 1.6255,                 2.0808,                 1.3684,                0.03654,                0.11111,                0.01581,                0.00555,                 2.1335,                 6.6996,                 1.7558,              0.0018317,              0.0018317,              0.0018317
                     20,                 1.4966,                 1.9439,                 1.3105,                0.75423,                0.44444,                0.42742,                0.18268,                 2.0142,                 4.4854,                 1.5556,              0.0018218,              0.0018218,              0.0018218
                     21,                 1.2748,                 1.6285,                 1.1834,                0.72168,                0.33333,                0.34114,                0.15948,                 2.1505,                 5.2774,                 1.6184,              0.0018119,              0.0018119,              0.0018119
                     22,                 1.4064,                 1.6449,                 1.1951,                0.08048,                0.11111,                0.02171,                0.01305,                 2.1774,                 11.052,                  1.553,               0.001802,               0.001802,               0.001802
                     23,                 1.3899,                 1.7866,                  1.155,                0.04274,                0.11111,                0.01837,                 0.0093,                 2.0068,                 9.4939,                 1.4987,              0.0017921,              0.0017921,              0.0017921
                     24,                 1.5322,                 1.7584,                 1.3235,                0.14655,                0.44444,                0.10871,                0.05077,                 2.0236,                  5.364,                  1.754,              0.0017822,              0.0017822,              0.0017822
                     25,                 1.3952,                 1.6401,                 1.3481,                0.79648,                0.43661,                0.39428,                 0.1702,                 2.0487,                 3.6325,                 1.6574,              0.0017723,              0.0017723,              0.0017723
                     26,                 1.3458,                 1.4557,                 1.1965,                0.77938,                0.44444,                0.43667,                0.21383,                 1.9885,                 2.7994,                 1.5741,              0.0017624,              0.0017624,              0.0017624
                     27,                  1.267,                 1.3939,                 1.1374,                0.59039,                0.64263,                0.49312,                0.23876,                 2.1418,                 2.1976,                 1.8617,              0.0017525,              0.0017525,              0.0017525
                     28,                 1.3438,                 1.3837,                 1.2063,                 0.7011,                0.55556,                0.57369,                0.22263,                 2.0347,                 2.3865,                 1.5444,              0.0017426,              0.0017426,              0.0017426
                     29,                 1.3614,                 1.4665,                 1.2074,                0.60506,                0.55556,                0.45408,                0.19014,                 1.9989,                 2.6246,                 1.4751,              0.0017327,              0.0017327,              0.0017327
                     30,                  1.262,                 1.3186,                 1.1697,                0.63534,                0.66667,                0.59398,                0.27319,                 1.8678,                 2.2103,                 1.3849,              0.0017228,              0.0017228,              0.0017228
                     31,                 1.2451,                 1.2926,                 1.1643,                0.64554,                0.66667,                 0.5663,                0.30438,                 1.8287,                 2.0264,                 1.3655,              0.0017129,              0.0017129,              0.0017129
                     32,                 1.2584,                 1.3035,                 1.1336,                0.85391,                 0.6516,                0.62572,                0.33415,                 1.9832,                 2.2374,                 1.5124,               0.001703,               0.001703,               0.001703
                     33,                 1.3588,                 1.3762,                 1.2129,                0.76718,                0.66667,                 0.6825,                0.39675,                 1.8384,                 1.8811,                 1.4716,              0.0016931,              0.0016931,              0.0016931
                     34,                 1.3035,                 1.4366,                 1.2058,                0.73837,                0.66667,                0.58092,                0.27069,                 2.0476,                 1.8785,                 1.7641,              0.0016832,              0.0016832,              0.0016832
                     35,                 1.3709,                 1.4576,                 1.2079,                0.74073,                0.66667,                0.59512,                 0.3113,                 1.7776,                 1.9069,                   1.48,              0.0016733,              0.0016733,              0.0016733
                     36,                 1.2646,                 1.2092,                 1.1222,                0.73143,                0.66667,                0.58248,                0.25082,                 2.2595,                 2.1608,                 1.9791,              0.0016634,              0.0016634,              0.0016634
                     37,                 1.2239,                 1.2712,                 1.1806,                0.74108,                0.66667,                 0.5663,                0.26195,                 2.5086,                 1.8064,                 2.5023,              0.0016535,              0.0016535,              0.0016535
                     38,                 1.2938,                  1.213,                 1.1301,                0.70128,                0.55556,                0.45193,                0.21632,                 2.4649,                 1.9952,                 2.2314,              0.0016436,              0.0016436,              0.0016436
                     39,                 1.3472,                 1.2427,                 1.2306,                0.70451,                0.55556,                0.47487,                0.22976,                 2.3999,                 2.0692,                 2.1678,              0.0016337,              0.0016337,              0.0016337
                     40,                 1.4141,                  1.247,                 1.2341,                0.74746,                0.65877,                0.56942,                0.27679,                 2.1469,                 1.7731,                 1.8387,              0.0016238,              0.0016238,              0.0016238
                     41,                 1.3681,                 1.2925,                 1.1506,                0.70154,                0.55556,                0.57742,                0.29634,                 2.1388,                 1.6854,                 1.8381,              0.0016139,              0.0016139,              0.0016139
                     42,                 1.2667,                 1.2158,                 1.1467,                0.74641,                0.65549,                0.57779,                0.33074,                 2.2557,                 1.7601,                 1.8271,               0.001604,               0.001604,               0.001604
                     43,                  1.284,                 1.1672,                 1.1645,                0.74977,                0.66596,                0.59345,                0.30275,                 2.2675,                 1.9444,                 1.8536,              0.0015941,              0.0015941,              0.0015941
                     44,                 1.1519,                 1.1884,                 1.0731,                0.74955,                0.66526,                0.68804,                0.38208,                 2.0257,                 1.4112,                 1.5299,              0.0015842,              0.0015842,              0.0015842
                     45,                 1.3209,                 1.2316,                 1.1809,                0.69767,                0.77002,                0.78933,                0.41206,                 1.9832,                 1.2927,                 1.4946,              0.0015743,              0.0015743,              0.0015743
                     46,                 1.3815,                 1.3233,                  1.246,                0.76782,                0.77778,                 0.7075,                0.32404,                 1.8871,                 1.3173,                 1.5301,              0.0015644,              0.0015644,              0.0015644
                     47,                 1.2388,                 1.1069,                 1.1929,                 0.8723,                0.76099,                0.74116,                0.36655,                 1.9806,                 1.6158,                 1.4945,              0.0015545,              0.0015545,              0.0015545
                     48,                  1.191,                 1.1335,                  1.148,                0.82595,                0.66667,                0.69607,                0.32753,                 2.0833,                 1.8053,                 1.5382,              0.0015446,              0.0015446,              0.0015446
                     49,                 1.1843,                  1.064,                 1.1024,                0.76338,                0.77778,                0.69764,                0.35967,                 1.9189,                 1.4066,                 1.4756,              0.0015347,              0.0015347,              0.0015347
                     50,                  1.232,                 1.0678,                 1.1729,                0.76996,                0.77778,                0.73488,                0.37783,                 1.8803,                 1.2988,                 1.5502,              0.0015248,              0.0015248,              0.0015248
                     51,                 1.1926,                 1.0288,                 1.1402,                0.77328,                0.77778,                0.75689,                0.38768,                 1.8803,                 1.3057,                 1.5931,              0.0015149,              0.0015149,              0.0015149
                     52,                 1.2381,                 1.0658,                 1.1213,                0.76237,                0.77778,                  0.673,                0.33871,                 2.0757,                 1.4117,                 1.7438,               0.001505,               0.001505,               0.001505
                     53,                 1.0847,                0.98323,                 1.0419,                0.65811,                0.66667,                0.56652,                0.29326,                 2.3342,                 1.5189,                 1.9617,              0.0014951,              0.0014951,              0.0014951
                     54,                 1.1997,                 1.1222,                 1.0936,                0.66648,                0.66667,                0.63973,                0.28449,                 2.2145,                 1.6637,                 1.9019,              0.0014852,              0.0014852,              0.0014852
                     55,                 1.1964,                0.98319,                 1.0756,                0.68365,                0.66667,                0.62646,                0.31023,                 2.0402,                 1.5284,                 1.7355,              0.0014753,              0.0014753,              0.0014753
                     56,                 1.1975,                 1.0367,                 1.0887,                 0.6132,                0.77778,                0.69583,                0.35254,                 1.9804,                 1.3973,                 1.5877,              0.0014654,              0.0014654,              0.0014654
                     57,                 1.1732,                0.97209,                 1.1188,                0.87199,                0.75907,                0.70447,                0.35292,                 1.9727,                 1.2229,                   1.65,              0.0014555,              0.0014555,              0.0014555
                     58,                 1.0772,                 1.0451,                 1.1211,                0.76771,                0.77778,                0.69604,                0.35407,                 1.9125,                 1.2194,                 1.5953,              0.0014456,              0.0014456,              0.0014456
                     59,                 1.1337,                 1.0731,                  1.118,                0.72767,                0.66667,                0.64461,                0.33422,                 1.9825,                 1.3997,                 1.5901,              0.0014357,              0.0014357,              0.0014357
                     60,                 1.2355,                 1.0243,                 1.1554,                 0.7078,                0.54042,                0.61133,                0.32386,                 2.2304,                 1.5873,                 1.6809,              0.0014258,              0.0014258,              0.0014258
                     61,                 1.1782,                 1.0804,                  1.106,                0.73535,                0.66667,                0.64381,                 0.3127,                 2.2454,                 1.5322,                 1.7028,              0.0014159,              0.0014159,              0.0014159
                     62,                 1.2298,                 1.0898,                 1.1063,                0.85377,                0.77778,                0.71794,                0.28305,                 2.4067,                 1.6305,                 1.9659,               0.001406,               0.001406,               0.001406
                     63,                 1.2186,                 1.0173,                 1.0942,                0.86212,                0.77778,                0.72429,                0.32717,                 2.0103,                 1.7217,                  1.582,              0.0013961,              0.0013961,              0.0013961
                     64,                 1.1569,                0.94961,                 1.0547,                0.86959,                0.77778,                0.77618,                0.40441,                 1.9776,                 1.2283,                 1.6612,              0.0013862,              0.0013862,              0.0013862
                     65,                 1.0941,                0.88469,                 1.0578,                0.84531,                0.66667,                0.73947,                0.36733,                 2.0253,                 1.2498,                 1.6461,              0.0013763,              0.0013763,              0.0013763
                     66,                 1.3262,                 1.0979,                 1.2056,                 0.7123,                0.66667,                0.58603,                0.24226,                  2.093,                 1.8022,                 1.6573,              0.0013664,              0.0013664,              0.0013664
                     67,                 1.2343,                 1.1713,                 1.1263,                0.72618,                0.66667,                0.59048,                0.26672,                 2.1311,                 1.7846,                 1.7029,              0.0013565,              0.0013565,              0.0013565
                     68,                 1.2784,                0.99604,                 1.1604,                0.70371,                0.66667,                0.62007,                0.28913,                 1.9136,                 1.6857,                 1.5841,              0.0013466,              0.0013466,              0.0013466
                     69,                 1.2643,                 1.0552,                 1.1653,                0.85468,                0.65515,                0.66563,                0.30577,                 2.0251,                 1.4821,                 1.6777,              0.0013367,              0.0013367,              0.0013367
                     70,                 1.2146,                 1.0529,                 1.1488,                0.83961,                0.66667,                0.66096,                0.28502,                 2.1064,                 1.6134,                 1.7775,              0.0013268,              0.0013268,              0.0013268
                     71,                 1.1867,                 1.0113,                 1.0935,                0.74032,                0.77778,                0.65917,                 0.2676,                 2.1452,                 1.6786,                 1.8065,              0.0013169,              0.0013169,              0.0013169
                     72,                 1.1798,                0.98147,                 1.1146,                0.85357,                0.65001,                0.61583,                0.22209,                 2.1951,                 1.6601,                  1.779,               0.001307,               0.001307,               0.001307
                     73,                 1.1778,                0.88579,                 1.0854,                0.64778,                0.66667,                0.60149,                0.24619,                 2.2058,                  1.511,                 1.8327,              0.0012971,              0.0012971,              0.0012971
                     74,                 1.2412,                0.94264,                 1.0986,                0.76354,                0.66667,                 0.6507,                0.31138,                 2.0976,                 1.4614,                 1.7716,              0.0012872,              0.0012872,              0.0012872
                     75,                 1.1806,                0.91502,                 1.1268,                0.82213,                0.66667,                 0.6366,                0.33958,                 1.9771,                 1.6018,                 1.6892,              0.0012773,              0.0012773,              0.0012773
                     76,                 1.0627,                0.84408,                 1.0488,                0.85519,                0.77778,                0.67992,                0.33462,                 1.9021,                 1.5346,                 1.7011,              0.0012674,              0.0012674,              0.0012674
                     77,                 1.2863,                   1.04,                 1.1481,                0.85538,                0.77778,                0.67999,                 0.3537,                 1.9606,                 1.4819,                  1.696,              0.0012575,              0.0012575,              0.0012575
                     78,                 1.2021,                0.91599,                 1.0689,                 0.7447,                0.66667,                0.64647,                0.33524,                 2.0067,                 1.5051,                 1.5921,              0.0012476,              0.0012476,              0.0012476
                     79,                 1.1399,                0.90236,                 1.0823,                0.83893,                0.66667,                0.62884,                0.32437,                 1.9723,                 1.5028,                 1.5767,              0.0012377,              0.0012377,              0.0012377
                     80,                 1.0936,                0.88103,                 1.0835,                0.86758,                0.77778,                0.68192,                0.32102,                 1.9412,                 1.2456,                 1.6062,              0.0012278,              0.0012278,              0.0012278
                     81,                 1.1398,                0.85576,                  1.101,                0.86412,                0.77778,                0.68327,                0.31756,                 1.9997,                 1.2416,                 1.6349,              0.0012179,              0.0012179,              0.0012179
                     82,                0.98216,                0.81264,                 1.0036,                0.86434,                0.77778,                0.68327,                  0.354,                 1.9431,                  1.591,                 1.5915,               0.001208,               0.001208,               0.001208
                     83,                 1.0619,                0.87337,                 1.0407,                0.87237,                0.76142,                0.68311,                0.32441,                  2.012,                 1.8501,                 1.6068,              0.0011981,              0.0011981,              0.0011981
                     84,                 1.0885,                0.87411,                  1.067,                0.77052,                0.77778,                0.66027,                0.30712,                 2.1797,                 1.7837,                 1.7004,              0.0011882,              0.0011882,              0.0011882
                     85,                 1.0153,                0.88455,                 1.0226,                0.76709,                0.77778,                0.65835,                 0.3086,                 2.1374,                   1.76,                 1.6608,              0.0011783,              0.0011783,              0.0011783
                     86,                 1.0769,                 0.8458,                 1.0496,                0.87454,                0.77495,                0.68861,                0.35935,                 1.9769,                 1.4385,                 1.5619,              0.0011684,              0.0011684,              0.0011684
                     87,                 1.0602,                0.85635,                 1.0301,                 0.8571,                0.66648,                0.64235,                0.32801,                 1.8731,                 1.6793,                 1.4604,              0.0011585,              0.0011585,              0.0011585
                     88,                 1.0281,                0.81464,                 1.0547,                 0.8417,                0.66667,                0.61447,                0.27618,                 2.0517,                 2.0149,                 1.5638,              0.0011486,              0.0011486,              0.0011486
                     89,                 1.0374,                0.85731,                 1.0183,                0.80868,                0.55556,                 0.6182,                0.30685,                 2.0904,                 1.7045,                  1.698,              0.0011387,              0.0011387,              0.0011387
                     90,                 1.0028,                0.80752,                 1.0231,                0.84966,                0.66667,                0.66854,                0.31823,                 2.2051,                 1.4603,                 1.8579,              0.0011288,              0.0011288,              0.0011288
                     91,                0.98181,                 0.7483,                 1.0048,                0.77278,                 0.7578,                0.66369,                0.32645,                 2.1084,                 1.6184,                 1.7338,              0.0011189,              0.0011189,              0.0011189
                     92,                 1.0364,                0.98299,                 1.0338,                0.76934,                0.77778,                0.64048,                0.32576,                 2.1602,                 1.7265,                 1.7359,               0.001109,               0.001109,               0.001109
                     93,                 1.0561,                0.79426,                 1.0581,                0.77061,                0.77778,                0.66451,                0.33651,                 2.1309,                 1.6905,                 1.7026,              0.0010991,              0.0010991,              0.0010991
                     94,                0.98419,                0.77937,                  1.003,                0.87363,                0.76925,                0.70145,                0.36821,                   2.05,                 1.2234,                 1.6629,              0.0010892,              0.0010892,              0.0010892
                     95,                  1.021,                0.78884,                 1.0286,                0.75876,                0.77778,                0.69901,                0.37863,                 2.0871,                 1.2143,                 1.7269,              0.0010793,              0.0010793,              0.0010793
